datetime,location,estimator,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_LW_DWN,T2M,RH2M,PS,WS2M,AOD_55_ADJ,CLOUD_AMT,PW,T2M_RANGE,PRECTOTCORR,Z0M,V2M,AIRMASS,DISPH,EVPTRNS,PBLTOP,TO3,RHOA,SRF_ALB_ADJ,EVLAND,GWETTOP,ALLSKY_KT
2021-02-14,Butambala,nasa_power,5.22,2.98,1.68,8.85,20.85,86.65,88.11,1.57,0.54,79.26,3.21,4.6,0.85,0.05,1.06,2.56,0.26,0.39,83.8,254.61,1.03,0.14,1.5,0.66,0.5
2021-02-15,Butambala,nasa_power,6.34,2.38,4.91,8.82,22.08,81.62,88.0,1.47,0.26,55.79,3.21,8.25,2.27,0.05,0.84,2.56,0.26,1.04,81.15,253.45,1.03,0.14,3.36,0.66,0.61
2021-02-16,Butambala,nasa_power,4.33,2.52,1.75,8.94,21.81,82.51,87.96,1.1,0.32,85.01,3.11,5.33,8.83,0.05,0.72,2.55,0.26,0.56,82.99,254.41,1.03,0.15,2.35,0.68,0.42
2021-02-17,Butambala,nasa_power,6.13,3.36,4.69,8.95,22.58,79.0,87.92,1.24,0.34,97.75,2.96,8.59,1.0,0.05,0.97,2.55,0.26,1.45,82.0,253.93,1.03,0.15,4.27,0.66,0.59
2021-02-18,Butambala,nasa_power,4.26,2.87,0.64,8.93,22.56,79.28,87.97,1.43,0.55,97.74,2.7,7.25,3.8,0.05,-0.1,2.54,0.26,1.21,81.94,257.81,1.03,0.16,4.13,0.66,0.41
2021-02-19,Butambala,nasa_power,4.65,3.17,0.78,8.94,22.75,77.68,88.06,0.96,0.54,98.78,3.13,8.25,4.31,0.05,0.55,2.54,0.26,1.4,79.08,260.26,1.03,0.16,4.35,0.67,0.45
2021-02-20,Butambala,nasa_power,5.76,3.7,2.39,8.95,21.56,81.17,88.13,1.96,0.45,91.25,3.0,8.16,4.69,0.05,-1.38,2.54,0.26,1.05,79.51,259.04,1.03,0.16,3.72,0.66,0.55
2021-02-21,Butambala,nasa_power,6.29,3.03,3.58,8.92,21.98,73.93,88.08,2.31,0.54,66.36,2.9,10.38,0.32,0.05,-2.14,2.53,0.26,1.61,81.26,255.29,1.03,0.13,4.82,0.65,0.6
2021-02-22,Butambala,nasa_power,3.47,2.56,0.27,8.83,21.17,79.23,88.11,1.8,0.73,97.4,3.66,8.48,2.07,0.05,-0.54,2.53,0.26,0.86,80.03,256.66,1.03,0.16,3.06,0.65,0.33
2021-02-23,Butambala,nasa_power,5.49,3.28,1.93,8.78,20.8,79.79,88.15,2.47,0.39,96.68,3.45,8.11,10.49,0.05,-1.89,2.53,0.26,0.94,82.08,261.46,1.04,0.15,3.88,0.69,0.53
2021-02-24,Butambala,nasa_power,5.2,3.03,1.98,8.81,22.1,77.27,88.1,1.99,0.51,94.13,3.15,9.25,0.45,0.05,-1.47,2.52,0.26,1.18,78.11,260.09,1.03,0.16,3.67,0.66,0.5
2021-02-25,Butambala,nasa_power,4.19,2.61,0.97,8.89,22.1,74.17,88.02,2.1,0.4,86.17,2.81,11.11,0.22,0.05,-0.55,2.52,0.26,2.01,79.09,263.69,1.03,0.15,5.45,0.64,0.4
2021-02-26,Butambala,nasa_power,6.88,2.33,5.58,8.64,22.02,78.42,88.03,1.54,0.2,33.04,2.75,6.97,1.24,0.05,1.08,2.51,0.26,1.35,80.06,261.59,1.03,0.14,3.95,0.64,0.66
2021-02-27,Butambala,nasa_power,6.86,2.14,6.24,8.65,22.45,74.55,88.01,1.58,0.13,33.54,2.67,9.86,0.42,0.05,0.46,2.51,0.26,2.02,80.81,262.27,1.03,0.15,5.31,0.63,0.66
2021-02-28,Butambala,nasa_power,6.97,2.27,5.94,8.61,22.9,72.91,87.96,1.74,0.13,20.74,2.45,10.92,0.08,0.05,0.8,2.51,0.26,2.05,80.73,259.28,1.02,0.15,5.24,0.62,0.66
2021-03-01,Butambala,nasa_power,6.33,2.36,4.77,8.75,22.96,74.52,87.96,1.73,0.13,54.19,2.72,8.72,0.85,0.05,0.83,2.5,0.26,1.66,80.23,259.73,1.03,0.15,4.53,0.62,0.6
2021-03-02,Butambala,nasa_power,6.62,2.36,5.03,8.77,23.12,76.95,87.95,1.87,0.13,69.01,2.82,7.26,1.43,0.05,1.53,2.5,0.26,1.36,81.96,256.0,1.02,0.14,3.9,0.62,0.63
2021-03-03,Butambala,nasa_power,5.2,3.04,2.02,8.61,23.47,75.12,87.92,1.3,0.23,98.12,2.46,8.26,0.43,0.05,0.72,2.5,0.26,1.67,80.91,257.12,1.02,0.15,4.45,0.62,0.5
2021-03-04,Butambala,nasa_power,4.14,2.61,1.21,8.77,22.73,77.54,87.91,1.63,0.31,98.1,2.6,8.44,2.02,0.05,0.14,2.5,0.26,1.26,82.22,258.72,1.03,0.15,3.72,0.62,0.39
2021-03-05,Butambala,nasa_power,5.47,2.67,2.54,9.07,22.55,80.03,88.0,1.1,0.21,91.71,2.98,5.15,3.03,0.05,0.57,2.49,0.26,0.45,82.73,259.29,1.03,0.15,1.86,0.63,0.52
2021-03-06,Butambala,nasa_power,5.83,2.71,3.7,9.18,20.62,88.74,88.03,1.62,0.25,87.82,3.1,5.54,20.63,0.05,1.35,2.49,0.26,0.2,82.95,260.4,1.03,0.14,1.51,0.7,0.56
2021-03-07,Butambala,nasa_power,6.45,2.59,4.34,8.97,21.98,79.05,88.0,1.71,0.17,74.39,2.72,8.75,0.62,0.05,1.51,2.49,0.27,1.75,80.23,257.44,1.03,0.14,4.97,0.66,0.61
2021-03-08,Butambala,nasa_power,5.26,3.04,3.41,8.87,21.85,80.81,87.95,1.6,0.34,93.43,2.6,8.95,0.71,0.05,0.94,2.49,0.27,1.52,81.74,259.41,1.03,0.15,4.11,0.65,0.5
2021-03-09,Butambala,nasa_power,6.31,2.78,3.96,8.8,21.9,79.54,88.02,1.63,0.23,79.79,2.42,9.74,3.08,0.05,0.49,2.48,0.27,1.59,80.75,257.54,1.03,0.14,4.87,0.65,0.6
2021-03-10,Butambala,nasa_power,6.74,2.22,5.83,8.7,22.29,78.15,87.99,2.05,0.17,29.14,2.33,8.81,0.89,0.05,1.22,2.48,0.27,1.35,78.71,256.47,1.03,0.14,3.98,0.63,0.64
2021-03-11,Butambala,nasa_power,7.58,1.84,7.67,8.64,22.8,76.13,87.93,2.1,0.11,24.58,2.16,10.69,0.09,0.05,1.77,2.48,0.27,2.09,80.82,258.37,1.02,0.14,5.35,0.62,0.72
2021-03-12,Butambala,nasa_power,7.13,2.29,7.33,8.68,23.15,69.64,87.91,2.13,0.12,73.9,2.2,11.18,0.02,0.05,1.93,2.48,0.27,2.3,80.52,259.32,1.02,0.15,5.81,0.61,0.68
2021-03-13,Butambala,nasa_power,6.55,3.43,4.25,8.72,23.32,71.88,87.93,2.27,0.11,97.57,2.18,10.8,0.03,0.05,1.97,2.48,0.27,2.2,80.06,263.33,1.02,0.14,5.59,0.6,0.62
2021-03-14,Butambala,nasa_power,6.32,2.36,5.0,8.73,23.5,70.84,87.89,2.44,0.17,87.3,2.33,9.82,0.06,0.05,2.26,2.47,0.27,2.1,80.24,264.36,1.02,0.14,5.49,0.59,0.6
2021-03-15,Butambala,nasa_power,5.9,2.25,4.15,8.73,23.06,73.36,87.82,2.31,0.21,86.04,2.62,7.92,0.66,0.05,2.16,2.48,0.27,1.22,80.46,263.76,1.02,0.14,3.81,0.59,0.56
2021-03-16,Butambala,nasa_power,5.3,2.48,3.13,8.66,22.16,80.56,87.81,1.84,0.21,95.02,2.9,4.81,7.37,0.05,1.44,2.47,0.27,0.43,79.82,268.04,1.03,0.14,2.15,0.63,0.51
2021-03-17,Butambala,nasa_power,5.7,3.43,3.5,8.72,20.98,87.42,87.93,1.64,0.32,98.82,3.14,4.7,19.54,0.05,1.24,2.47,0.27,0.28,83.8,263.17,1.03,0.15,1.55,0.71,0.54
2021-03-18,Butambala,nasa_power,5.94,3.09,3.64,8.77,21.4,79.66,87.98,0.85,0.2,90.16,3.37,6.82,1.03,0.05,0.17,2.47,0.27,0.82,82.1,264.09,1.03,0.15,2.53,0.65,0.57
2021-03-19,Butambala,nasa_power,5.75,2.71,3.26,8.79,22.07,78.91,87.91,1.15,0.13,90.16,3.11,7.79,2.01,0.05,0.8,2.47,0.27,1.27,77.8,262.24,1.03,0.16,3.82,0.65,0.55
2021-03-20,Butambala,nasa_power,6.3,2.39,4.64,8.88,21.16,85.2,87.85,1.29,0.17,84.12,3.28,4.82,4.3,0.05,1.16,2.47,0.28,0.45,82.15,263.04,1.03,0.15,1.8,0.66,0.6
2021-03-21,Butambala,nasa_power,5.08,2.32,3.86,8.76,20.3,87.95,87.87,1.76,0.15,92.9,3.58,4.46,6.53,0.05,1.5,2.47,0.28,0.42,83.81,266.35,1.03,0.15,1.97,0.67,0.49
2021-03-22,Butambala,nasa_power,4.08,2.87,1.15,8.59,21.37,79.94,87.99,2.01,0.11,99.17,3.28,6.81,9.12,0.05,1.42,2.48,0.28,0.99,83.49,264.49,1.03,0.15,3.77,0.68,0.39
2021-03-23,Butambala,nasa_power,5.34,2.58,3.06,8.63,21.88,80.9,88.03,1.97,0.12,95.9,2.81,7.44,5.44,0.05,1.45,2.48,0.28,1.49,81.21,264.94,1.03,0.14,4.5,0.67,0.51
2021-03-24,Butambala,nasa_power,6.95,2.45,5.88,8.62,21.41,85.09,88.0,1.77,0.15,50.84,2.55,7.44,2.33,0.06,1.38,2.48,0.28,1.23,82.58,268.09,1.03,0.15,3.78,0.66,0.66
2021-03-25,Butambala,nasa_power,6.98,2.59,5.64,8.68,21.52,84.0,87.93,1.77,0.13,55.07,2.37,8.77,0.41,0.06,1.55,2.48,0.28,1.55,82.0,268.4,1.03,0.14,4.01,0.65,0.67
2021-03-26,Butambala,nasa_power,5.98,3.69,3.93,8.73,22.27,80.23,88.0,1.38,0.28,97.13,2.69,9.37,0.34,0.06,0.96,2.48,0.29,1.79,81.17,266.08,1.03,0.15,4.36,0.64,0.57
2021-03-27,Butambala,nasa_power,4.06,2.95,0.36,8.63,21.1,78.53,88.15,1.71,0.32,96.33,3.2,7.88,0.42,0.06,0.95,2.48,0.29,1.18,80.52,263.74,1.03,0.15,3.14,0.63,0.39
2021-03-28,Butambala,nasa_power,5.89,2.84,3.5,8.74,21.54,75.43,88.13,1.27,0.23,90.93,2.97,9.87,0.87,0.06,0.33,2.49,0.29,1.7,78.92,261.98,1.03,0.15,4.54,0.63,0.56
2021-03-29,Butambala,nasa_power,3.79,2.46,1.05,8.92,22.46,74.94,88.06,1.63,0.18,89.14,3.45,7.23,2.77,0.06,1.23,2.49,0.29,1.62,79.19,263.03,1.03,0.15,4.64,0.63,0.36
2021-03-30,Butambala,nasa_power,2.68,1.56,1.06,8.76,21.49,84.38,87.99,1.42,0.27,92.23,3.64,4.7,3.29,0.06,1.06,2.49,0.29,0.57,82.3,262.64,1.03,0.13,2.4,0.64,0.26
2021-03-31,Butambala,nasa_power,4.79,2.76,1.06,8.81,20.42,88.61,88.06,1.61,0.29,96.82,3.56,5.24,21.42,0.06,1.0,2.49,0.29,0.42,83.83,266.2,1.04,0.15,2.01,0.72,0.46
2021-04-01,Butambala,nasa_power,6.63,2.56,4.87,8.85,21.12,84.86,88.09,2.14,0.18,60.66,3.17,7.17,3.7,0.06,1.97,2.5,0.29,1.37,82.21,264.69,1.03,0.16,4.37,0.67,0.64
2021-04-02,Butambala,nasa_power,3.26,1.98,1.27,8.7,20.66,89.3,88.14,1.83,0.25,96.24,3.24,4.56,12.52,0.06,1.45,2.5,0.29,0.32,84.05,260.69,1.03,0.15,1.94,0.71,0.31
2021-04-03,Butambala,nasa_power,5.94,2.42,4.21,8.77,21.21,85.71,88.11,1.4,0.23,83.28,3.36,7.02,5.66,0.06,0.98,2.51,0.3,0.96,82.71,258.17,1.03,0.15,2.95,0.69,0.57
2021-04-04,Butambala,nasa_power,5.6,2.65,3.47,8.86,20.91,86.16,88.12,1.52,0.26,88.55,3.53,6.87,4.1,0.06,1.15,2.51,0.3,0.87,81.37,262.29,1.03,0.15,2.95,0.68,0.54
2021-04-05,Butambala,nasa_power,5.89,3.03,3.52,8.84,21.19,86.09,88.14,1.55,0.24,94.0,3.55,6.23,1.34,0.06,1.49,2.51,0.3,0.98,83.74,261.47,1.03,0.16,3.12,0.67,0.57
2021-04-06,Butambala,nasa_power,5.91,2.74,3.85,8.88,20.51,84.44,88.13,1.36,0.16,92.44,3.41,6.62,2.27,0.06,0.8,2.52,0.3,0.74,83.87,260.68,1.04,0.16,2.63,0.67,0.57
2021-04-07,Butambala,nasa_power,7.16,2.03,6.57,8.76,21.13,83.43,88.13,1.1,0.1,61.16,3.31,7.81,2.65,0.06,0.59,2.52,0.3,0.98,80.92,262.2,1.03,0.16,3.12,0.67,0.69
2021-04-08,Butambala,nasa_power,6.56,2.53,5.12,8.76,20.37,89.7,88.12,1.74,0.13,81.73,3.33,4.69,6.31,0.06,1.64,2.53,0.3,0.34,83.3,263.14,1.03,0.15,1.63,0.69,0.64
2021-04-09,Butambala,nasa_power,5.92,2.77,3.64,8.71,20.06,91.44,88.02,1.8,0.16,89.74,3.33,4.75,8.53,0.06,1.69,2.53,0.3,0.34,84.17,264.7,1.03,0.15,1.89,0.7,0.58
2021-04-10,Butambala,nasa_power,5.91,2.89,3.36,8.77,20.99,85.92,87.97,1.92,0.17,84.97,3.12,7.66,4.05,0.06,1.59,2.54,0.3,1.36,82.26,264.89,1.03,0.15,4.32,0.68,0.58
2021-04-11,Butambala,nasa_power,5.79,2.71,3.7,8.73,21.04,87.34,88.04,2.85,0.23,93.92,3.16,4.7,5.16,0.06,2.69,2.54,0.3,0.7,80.22,265.84,1.03,0.15,2.69,0.69,0.56
2021-04-12,Butambala,nasa_power,5.7,3.0,3.38,8.68,20.2,88.93,88.17,1.86,0.29,96.66,3.03,4.98,10.52,0.06,1.51,2.55,0.3,0.53,82.38,262.76,1.04,0.14,2.25,0.71,0.56
2021-04-13,Butambala,nasa_power,3.7,2.59,0.42,8.66,19.72,91.72,88.2,1.76,0.24,91.84,3.13,4.61,23.32,0.06,1.5,2.55,0.31,0.23,84.88,262.7,1.04,0.15,1.76,0.75,0.36
2021-04-14,Butambala,nasa_power,6.49,2.36,4.96,8.79,20.48,83.82,88.16,1.3,0.18,72.15,3.34,9.37,0.81,0.06,0.91,2.56,0.31,1.64,82.78,263.97,1.04,0.15,4.44,0.7,0.64
2021-04-15,Butambala,nasa_power,5.14,2.99,3.74,8.79,21.1,85.65,88.08,1.71,0.16,98.49,3.16,8.38,0.7,0.06,1.39,2.56,0.31,1.7,81.22,264.46,1.03,0.15,4.42,0.69,0.5
2021-04-16,Butambala,nasa_power,5.03,2.26,3.33,8.73,21.31,85.37,88.05,1.9,0.19,83.89,2.97,7.92,0.71,0.06,1.72,2.57,0.31,1.85,80.63,268.84,1.03,0.15,4.74,0.68,0.49
2021-04-17,Butambala,nasa_power,6.97,1.83,6.58,8.7,21.2,88.5,88.03,1.86,0.13,53.3,3.19,5.83,3.0,0.06,1.81,2.57,0.31,0.89,80.9,267.42,1.03,0.15,2.86,0.68,0.69
2021-04-18,Butambala,nasa_power,5.56,2.86,2.94,8.76,21.42,86.87,88.06,3.14,0.15,87.69,3.43,5.08,4.05,0.06,2.58,2.58,0.31,0.83,82.99,264.7,1.03,0.15,3.32,0.69,0.55
2021-04-19,Butambala,nasa_power,4.26,2.22,2.29,8.68,21.71,86.11,88.07,2.96,0.11,81.43,3.6,4.76,8.19,0.06,2.23,2.59,0.31,0.79,83.51,266.06,1.03,0.16,3.43,0.7,0.42
2021-04-20,Butambala,nasa_power,4.52,2.81,1.87,8.6,20.71,89.38,88.09,1.66,0.16,95.3,3.51,4.97,20.31,0.06,1.6,2.59,0.31,0.61,83.1,265.14,1.03,0.15,2.56,0.75,0.45
2021-04-21,Butambala,nasa_power,4.76,3.31,0.57,8.68,19.86,90.76,88.13,2.27,0.19,99.01,3.5,4.99,11.07,0.06,1.95,2.6,0.31,0.46,84.51,264.84,1.04,0.15,2.32,0.74,0.47
2021-04-22,Butambala,nasa_power,4.67,2.64,1.53,8.75,20.87,87.92,88.14,1.91,0.26,96.91,3.73,4.74,2.83,0.06,1.76,2.6,0.31,0.49,82.3,264.49,1.03,0.15,2.32,0.72,0.46
2021-04-23,Butambala,nasa_power,5.66,2.36,4.02,8.8,20.45,86.74,88.05,0.92,0.18,77.97,3.96,4.23,8.17,0.06,0.8,2.61,0.31,0.39,84.52,262.94,1.04,0.16,1.84,0.73,0.56
2021-04-24,Butambala,nasa_power,4.96,2.75,2.46,8.75,19.29,90.08,88.03,1.16,0.17,92.06,3.93,4.98,13.4,0.06,0.06,2.61,0.31,0.37,84.96,259.38,1.04,0.15,1.99,0.75,0.49
2021-04-25,Butambala,nasa_power,3.09,1.88,1.06,8.68,19.77,91.25,88.07,1.4,0.23,95.74,3.81,6.0,4.84,0.06,1.12,2.62,0.32,0.41,84.59,261.57,1.04,0.14,2.07,0.73,0.31
2021-04-26,Butambala,nasa_power,6.13,2.25,4.86,8.7,20.7,85.53,88.1,1.45,0.14,75.68,3.68,7.27,1.36,0.06,1.2,2.62,0.32,1.25,82.92,259.81,1.04,0.15,3.69,0.71,0.61
2021-04-27,Butambala,nasa_power,5.6,2.53,3.32,8.79,21.21,82.02,88.0,1.36,0.12,67.8,3.73,9.71,0.35,0.06,0.49,2.63,0.32,2.11,82.11,260.3,1.03,0.15,5.14,0.7,0.56
2021-04-28,Butambala,nasa_power,3.7,2.52,1.16,8.73,20.95,84.5,88.0,1.31,0.11,81.44,3.72,5.55,0.27,0.06,1.13,2.64,0.32,1.03,82.61,262.63,1.03,0.15,2.7,0.69,0.37
2021-04-29,Butambala,nasa_power,5.56,2.84,2.84,8.71,21.04,89.24,88.0,1.54,0.14,95.53,3.59,5.59,9.31,0.06,0.75,2.64,0.32,0.43,83.71,262.13,1.03,0.15,2.12,0.72,0.56
2021-04-30,Butambala,nasa_power,5.48,2.67,2.79,8.75,21.29,86.42,87.99,1.84,0.19,74.15,3.29,7.37,0.91,0.06,1.55,2.65,0.32,1.19,78.97,260.62,1.03,0.15,3.54,0.7,0.55
2021-05-01,Butambala,nasa_power,4.91,2.57,2.4,8.66,20.7,89.74,88.0,1.24,0.16,62.63,3.28,5.79,4.59,0.06,1.03,2.65,0.32,0.29,82.94,261.77,1.03,0.18,1.62,0.71,0.5
2021-05-02,Butambala,nasa_power,5.3,2.95,2.64,8.66,21.2,86.35,87.99,2.03,0.12,88.85,3.25,7.82,0.71,0.06,1.84,2.66,0.32,1.15,80.01,266.34,1.03,0.17,3.32,0.7,0.54
2021-05-03,Butambala,nasa_power,3.29,2.03,1.17,8.72,21.34,87.58,87.98,1.37,0.13,84.88,3.73,5.24,4.81,0.06,1.09,2.66,0.32,0.39,80.53,261.14,1.03,0.17,1.85,0.71,0.33
2021-05-04,Butambala,nasa_power,5.21,2.6,2.64,8.8,20.11,91.03,87.97,1.34,0.15,80.68,3.85,4.65,1.84,0.06,1.07,2.67,0.32,0.42,84.15,261.37,1.03,0.18,1.87,0.71,0.53
2021-05-05,Butambala,nasa_power,4.59,2.14,3.1,8.64,20.52,88.53,88.01,2.11,0.11,82.45,3.96,5.58,0.83,0.06,1.97,2.67,0.32,0.67,83.7,262.4,1.03,0.18,2.31,0.7,0.47
2021-05-06,Butambala,nasa_power,4.69,2.76,1.9,8.69,20.48,87.75,88.11,2.13,0.19,92.75,3.94,6.84,7.84,0.06,1.91,2.68,0.32,0.65,84.13,258.01,1.03,0.17,2.62,0.72,0.48
2021-05-07,Butambala,nasa_power,4.5,3.03,1.43,8.67,20.12,89.42,88.21,1.94,0.28,98.69,3.94,4.24,8.02,0.06,1.79,2.68,0.32,0.33,82.02,257.96,1.04,0.16,2.17,0.73,0.46
2021-05-08,Butambala,nasa_power,3.47,2.37,0.37,8.61,19.78,88.97,88.22,1.03,0.31,98.28,3.95,4.77,5.19,0.06,0.46,2.68,0.32,0.32,84.81,255.35,1.04,0.16,1.76,0.73,0.35
2021-05-09,Butambala,nasa_power,2.9,2.02,0.5,8.51,20.46,86.37,88.21,1.31,0.28,98.63,3.95,7.63,5.13,0.06,-0.26,2.69,0.32,0.98,77.97,252.6,1.04,0.16,3.64,0.72,0.3
2021-05-10,Butambala,nasa_power,1.87,1.45,0.06,8.67,19.44,89.39,88.28,1.85,0.39,95.76,4.0,4.72,27.15,0.06,0.4,2.69,0.32,0.41,83.92,251.94,1.04,0.16,2.62,0.79,0.19
2021-05-11,Butambala,nasa_power,3.65,2.55,1.15,8.71,20.14,88.42,88.28,2.07,0.35,98.04,4.15,7.43,12.57,0.06,1.92,2.69,0.32,1.08,82.78,254.85,1.04,0.16,4.22,0.77,0.37
2021-05-12,Butambala,nasa_power,4.28,3.05,0.7,8.6,19.99,90.66,88.29,2.12,0.24,90.13,3.95,3.82,6.87,0.06,1.94,2.7,0.32,0.3,84.38,250.64,1.04,0.16,2.14,0.76,0.44
2021-05-13,Butambala,nasa_power,6.43,1.78,6.39,8.71,21.36,83.39,88.2,1.22,0.14,26.66,3.83,7.98,0.95,0.06,1.1,2.7,0.33,1.86,80.4,250.43,1.03,0.18,4.84,0.73,0.66
2021-05-14,Butambala,nasa_power,5.09,2.59,2.16,8.79,21.59,83.72,88.15,1.5,0.15,83.44,3.78,7.78,1.97,0.06,1.0,2.7,0.33,1.81,81.1,250.0,1.03,0.17,4.86,0.72,0.53
2021-05-15,Butambala,nasa_power,4.54,2.52,1.52,8.78,21.19,85.71,88.15,2.72,0.2,84.2,3.61,5.09,5.99,0.06,2.33,2.71,0.33,0.9,79.85,252.8,1.03,0.17,3.97,0.73,0.47
2021-05-16,Butambala,nasa_power,6.09,2.22,5.14,8.74,21.45,85.42,88.14,2.05,0.17,54.46,3.6,6.01,0.96,0.06,1.75,2.71,0.33,0.94,82.68,252.54,1.03,0.18,3.32,0.72,0.63
2021-05-17,Butambala,nasa_power,5.91,2.22,4.75,8.78,21.76,84.39,88.12,1.95,0.17,55.75,3.66,7.6,0.89,0.06,1.66,2.71,0.33,1.27,82.46,253.15,1.03,0.18,3.7,0.72,0.61
2021-05-18,Butambala,nasa_power,5.25,2.8,3.51,8.86,20.62,89.88,88.18,2.49,0.14,95.1,3.72,4.39,1.6,0.06,2.34,2.71,0.33,0.27,81.53,251.69,1.03,0.17,1.6,0.72,0.55
2021-05-19,Butambala,nasa_power,5.64,3.32,4.15,8.79,19.76,91.58,88.22,2.34,0.29,98.09,3.4,4.83,2.42,0.06,2.07,2.71,0.33,0.29,85.1,247.95,1.04,0.16,1.81,0.72,0.59
2021-05-20,Butambala,nasa_power,5.91,2.28,4.64,8.83,19.73,90.91,88.28,1.41,0.3,59.85,3.49,5.24,1.2,0.06,0.69,2.72,0.33,0.35,84.77,253.25,1.04,0.17,1.61,0.72,0.62
2021-05-21,Butambala,nasa_power,5.52,2.45,3.76,8.81,20.8,86.73,88.25,1.9,0.22,30.08,3.57,9.54,0.81,0.06,1.55,2.72,0.33,1.8,83.09,257.69,1.04,0.18,4.75,0.71,0.58
2021-05-22,Butambala,nasa_power,5.48,2.46,3.81,8.78,21.68,84.43,88.22,2.1,0.22,48.17,3.45,8.14,1.48,0.06,1.95,2.72,0.32,1.79,82.42,253.26,1.03,0.18,4.91,0.71,0.57
2021-05-23,Butambala,nasa_power,5.68,2.52,3.67,8.79,21.29,82.86,88.24,3.24,0.26,65.09,3.4,6.04,1.66,0.06,3.18,2.72,0.32,1.68,81.97,254.95,1.03,0.18,4.99,0.71,0.6
2021-05-24,Butambala,nasa_power,4.38,2.51,1.63,8.71,20.82,82.83,88.35,3.36,0.22,81.97,3.32,6.27,0.61,0.06,3.28,2.72,0.32,1.73,82.46,257.01,1.04,0.17,4.88,0.7,0.46
2021-05-25,Butambala,nasa_power,5.73,2.21,4.81,8.7,20.37,80.76,88.34,2.71,0.18,35.62,3.33,8.28,0.1,0.06,2.56,2.72,0.32,2.01,82.34,257.9,1.04,0.18,5.11,0.69,0.6
2021-05-26,Butambala,nasa_power,5.78,2.12,5.23,8.74,19.92,83.81,88.28,2.8,0.18,34.39,3.27,7.01,0.02,0.06,2.72,2.72,0.32,1.35,81.91,257.04,1.04,0.17,3.52,0.69,0.61
2021-05-27,Butambala,nasa_power,5.72,2.13,4.9,8.7,20.49,82.68,88.26,3.26,0.23,58.57,3.32,6.39,0.1,0.06,3.04,2.72,0.32,1.76,80.77,258.57,1.04,0.16,4.45,0.68,0.6
2021-05-28,Butambala,nasa_power,6.0,2.01,5.41,8.75,21.0,81.89,88.24,2.32,0.18,43.54,3.16,8.14,0.02,0.06,2.16,2.72,0.32,1.83,79.67,258.23,1.03,0.17,4.51,0.68,0.63
2021-05-29,Butambala,nasa_power,5.89,2.32,4.87,8.77,21.38,79.3,88.22,2.02,0.16,49.66,2.89,8.15,0.02,0.06,1.82,2.72,0.32,1.94,77.93,259.27,1.03,0.17,4.67,0.67,0.62
2021-05-30,Butambala,nasa_power,4.66,2.81,1.8,8.65,21.34,82.46,88.2,2.73,0.18,90.6,2.61,6.0,0.06,0.06,2.55,2.72,0.32,1.35,81.99,258.71,1.03,0.16,3.6,0.67,0.49
2021-05-31,Butambala,nasa_power,5.87,2.21,5.01,8.62,20.76,87.91,88.09,2.29,0.13,55.61,2.76,3.64,1.98,0.06,2.05,2.72,0.32,0.39,84.44,261.14,1.03,0.17,2.05,0.68,0.62
2021-06-01,Butambala,nasa_power,5.23,2.59,4.67,8.65,21.28,84.39,88.03,2.74,0.18,76.85,2.85,7.09,0.42,0.06,2.51,2.72,0.32,1.61,82.06,262.43,1.03,0.16,4.24,0.68,0.56
2021-06-02,Butambala,nasa_power,5.29,2.81,3.01,8.66,21.17,81.71,88.16,2.93,0.27,83.17,2.97,7.31,0.27,0.06,2.7,2.72,0.32,1.79,81.24,262.73,1.03,0.17,4.6,0.67,0.56
2021-06-03,Butambala,nasa_power,4.93,3.08,1.6,8.71,21.11,80.76,88.26,2.62,0.34,97.93,3.0,7.43,0.31,0.06,2.35,2.72,0.32,1.53,82.44,265.43,1.03,0.16,4.17,0.67,0.52
2021-06-04,Butambala,nasa_power,4.71,2.42,2.02,8.66,20.83,82.17,88.28,2.35,0.31,73.81,3.2,6.87,0.46,0.06,2.19,2.71,0.32,1.22,81.66,259.54,1.04,0.16,3.4,0.67,0.5
2021-06-05,Butambala,nasa_power,4.35,2.42,2.07,8.68,21.07,84.67,88.22,2.27,0.22,66.19,3.64,5.78,1.04,0.06,1.89,2.72,0.32,0.95,80.85,260.92,1.03,0.16,2.96,0.67,0.46
2021-06-06,Butambala,nasa_power,3.31,1.57,2.15,8.57,20.18,85.44,88.24,2.52,0.21,67.96,3.53,6.2,5.05,0.06,2.06,2.71,0.32,0.6,82.27,257.4,1.04,0.16,2.66,0.68,0.35
2021-06-07,Butambala,nasa_power,6.0,2.03,5.35,8.5,20.31,82.06,88.27,3.05,0.11,48.58,3.07,6.38,0.47,0.06,2.62,2.71,0.32,1.32,80.76,255.57,1.04,0.17,4.1,0.67,0.64
2021-06-08,Butambala,nasa_power,5.72,2.47,4.9,8.42,20.33,80.54,88.32,2.96,0.16,40.09,2.31,7.14,0.37,0.06,2.7,2.71,0.32,1.64,79.39,260.39,1.04,0.17,4.48,0.67,0.61
2021-06-09,Butambala,nasa_power,6.17,1.9,6.51,8.43,20.25,81.11,88.27,2.96,0.13,20.16,2.43,8.64,0.14,0.06,2.56,2.71,0.32,1.81,79.64,258.95,1.04,0.17,4.67,0.66,0.66
