datetime,site,location,estimator,ghi_est,ghi_ground,percentage_error,absolute_percentage_error,squared_error
2022-04-22,ghana,ghana_location2,solcast,6047.0,5987.28266667,1.0,1.0,3566.16
2022-04-23,ghana,ghana_location2,solcast,5256.0,5715.49075,-8.04,8.04,211131.75
2022-04-23,ghana,ghana_location2,solcast,5256.0,5759.12416667,-8.74,8.74,253133.93
2022-04-23,ghana,ghana_location2,solcast,5256.0,5532.33233333,-4.99,4.99,76359.56
2022-04-24,ghana,ghana_location2,solcast,2444.0,2163.46183333,12.97,12.97,78701.66
2022-04-24,ghana,ghana_location2,solcast,2444.0,2225.35333333,9.83,9.83,47806.36
2022-04-24,ghana,ghana_location2,solcast,2444.0,2057.21966667,18.8,18.8,149599.03
2022-04-25,ghana,ghana_location2,solcast,5215.0,2836.87825,83.83,83.83,5655463.06
2022-04-25,ghana,ghana_location2,solcast,5215.0,5893.38416667,-11.51,11.51,460205.08
2022-04-25,ghana,ghana_location2,solcast,5215.0,5032.33083333,3.63,3.63,33368.02
2022-04-26,ghana,ghana_location2,solcast,3302.0,3631.89033333,-9.08,9.08,108827.63
2022-04-26,ghana,ghana_location2,solcast,3302.0,3753.79583333,-12.04,12.04,204119.48
2022-04-26,ghana,ghana_location2,solcast,3302.0,3911.16533333,-15.58,15.58,371082.4
2022-04-27,ghana,ghana_location2,solcast,4130.0,4035.805,2.33,2.33,8872.7
2022-04-27,ghana,ghana_location2,solcast,4130.0,4178.45666667,-1.16,1.16,2348.05
2022-04-28,ghana,ghana_location2,solcast,4558.0,4731.215,-3.66,3.66,30003.44
2022-04-28,ghana,ghana_location2,solcast,4558.0,4106.164,11.0,11.0,204155.77
2022-04-29,ghana,ghana_location2,solcast,6506.0,6743.275,-3.52,3.52,56299.43
2022-04-29,ghana,ghana_location2,solcast,6506.0,6602.30133333,-1.46,1.46,9273.95
2022-04-30,ghana,ghana_location2,solcast,5915.0,6422.37916667,-7.9,7.9,257433.62
2022-04-30,ghana,ghana_location2,solcast,5915.0,5164.870525,14.52,14.52,562694.23
2022-05-01,ghana,ghana_location2,solcast,6624.0,6575.37833333,0.74,0.74,2364.07
2022-05-01,ghana,ghana_location2,solcast,6624.0,6085.72766667,8.84,8.84,289737.1
2022-05-02,ghana,ghana_location2,solcast,5942.0,5883.14566667,1.0,1.0,3463.83
2022-05-02,ghana,ghana_location2,solcast,5942.0,5723.33,3.82,3.82,47816.57
2022-05-02,ghana,ghana_location2,solcast,5942.0,5630.915,5.52,5.52,96773.88
2022-05-03,ghana,ghana_location2,solcast,6020.0,5750.74791667,4.68,4.68,72496.68
2022-05-03,ghana,ghana_location2,solcast,6020.0,5843.14,3.03,3.03,31279.46
2022-05-03,ghana,ghana_location2,solcast,6020.0,5765.615,4.41,4.41,64711.73
2022-05-04,ghana,ghana_location2,solcast,6073.0,6296.30666667,-3.55,3.55,49865.87
2022-05-04,ghana,ghana_location2,solcast,6073.0,5957.65916667,1.94,1.94,13303.51
2022-05-04,ghana,ghana_location2,solcast,6073.0,5782.003,5.03,5.03,84679.25
2022-05-05,ghana,ghana_location2,solcast,4139.0,4100.63441667,0.94,0.94,1471.92
2022-05-05,ghana,ghana_location2,solcast,4139.0,3707.23916667,11.65,11.65,186417.42
2022-05-05,ghana,ghana_location2,solcast,4139.0,4110.56247222,0.69,0.69,808.69
2022-05-06,ghana,ghana_location2,solcast,1921.0,1539.3732625,24.79,24.79,145638.97
2022-05-06,ghana,ghana_location2,solcast,1921.0,1358.17333333,41.44,41.44,316773.86
2022-05-06,ghana,ghana_location2,solcast,1921.0,1676.71566667,14.57,14.57,59674.84
2022-05-07,ghana,ghana_location2,solcast,5211.0,5597.41,-6.9,6.9,149312.69
2022-05-07,ghana,ghana_location2,solcast,5211.0,4974.10583333,4.76,4.76,56118.85
2022-05-07,ghana,ghana_location2,solcast,5211.0,5632.96425,-7.49,7.49,178053.83
2022-05-08,ghana,ghana_location2,solcast,6132.0,6491.852975,-5.54,5.54,129494.16
2022-05-08,ghana,ghana_location2,solcast,6132.0,6288.86,-2.49,2.49,24605.06
2022-05-08,ghana,ghana_location2,solcast,6132.0,5789.127375,5.92,5.92,117561.64
2022-05-09,ghana,ghana_location2,solcast,2666.0,3182.60866667,-16.23,16.23,266884.51
2022-05-09,ghana,ghana_location2,solcast,2666.0,2304.8575,15.67,15.67,130423.91
2022-05-09,ghana,ghana_location2,solcast,2666.0,3638.43533333,-26.73,26.73,945630.48
2022-05-10,ghana,ghana_location2,solcast,5948.0,5790.44275,2.72,2.72,24824.29
2022-05-10,ghana,ghana_location2,solcast,5948.0,5922.0425,0.44,0.44,673.79
2022-05-10,ghana,ghana_location2,solcast,5948.0,4991.06633333,19.17,19.17,915722.04
2022-05-11,ghana,ghana_location2,solcast,6326.0,6030.98916667,4.89,4.89,87031.39
2022-05-11,ghana,ghana_location2,solcast,6326.0,6109.93916667,3.54,3.54,46682.28
2022-05-11,ghana,ghana_location2,solcast,6326.0,5758.44033333,9.86,9.86,322123.98
2022-05-12,ghana,ghana_location2,solcast,5683.0,5351.72616667,6.19,6.19,109742.35
2022-05-12,ghana,ghana_location2,solcast,5683.0,5309.4275,7.04,7.04,139556.41
2022-05-12,ghana,ghana_location2,solcast,5683.0,5175.19083333,9.81,9.81,257870.15
2022-05-13,ghana,ghana_location2,solcast,6240.0,5816.00402083,7.29,7.29,179772.59
2022-05-13,ghana,ghana_location2,solcast,6240.0,6233.91083333,0.1,0.1,37.08
2022-05-13,ghana,ghana_location2,solcast,6240.0,5459.27716667,14.3,14.3,609528.14
2022-05-14,ghana,ghana_location2,solcast,3689.0,3784.21258333,-2.52,2.52,9065.44
2022-05-14,ghana,ghana_location2,solcast,3689.0,4177.7175,-11.7,11.7,238844.79
2022-05-14,ghana,ghana_location2,solcast,3689.0,3731.38116667,-1.14,1.14,1796.16
2022-05-15,ghana,ghana_location2,solcast,5773.0,6124.32908333,-5.74,5.74,123432.12
2022-05-15,ghana,ghana_location2,solcast,5773.0,6305.90333333,-8.45,8.45,283985.96
2022-05-15,ghana,ghana_location2,solcast,5773.0,4975.62497222,16.03,16.03,635806.93
2022-05-16,ghana,ghana_location2,solcast,5098.0,5437.06758333,-6.24,6.24,114966.83
2022-05-16,ghana,ghana_location2,solcast,5098.0,5675.26083333,-10.17,10.17,333230.07
2022-05-16,ghana,ghana_location2,solcast,5098.0,5192.278,-1.82,1.82,8888.34
2022-05-17,ghana,ghana_location2,solcast,4200.0,4825.8205,-12.97,12.97,391651.3
2022-05-17,ghana,ghana_location2,solcast,4200.0,4860.19666667,-13.58,13.58,435859.64
2022-05-17,ghana,ghana_location2,solcast,4200.0,4899.88916667,-14.28,14.28,489844.85
2022-05-18,ghana,ghana_location2,solcast,5469.0,6124.83183333,-10.71,10.71,430115.39
2022-05-18,ghana,ghana_location2,solcast,5469.0,6031.9625,-9.33,9.33,316926.78
2022-05-18,ghana,ghana_location2,solcast,5469.0,5741.0625,-4.74,4.74,74018.0
2022-05-19,ghana,ghana_location2,solcast,4135.0,4634.96858333,-10.79,10.79,249968.58
2022-05-19,ghana,ghana_location2,solcast,4135.0,4065.2875,1.71,1.71,4859.83
2022-05-19,ghana,ghana_location2,solcast,4135.0,3429.102,20.59,20.59,498291.99
2022-05-20,ghana,ghana_location2,solcast,5546.0,5272.80916667,5.18,5.18,74633.23
2022-05-20,ghana,ghana_location2,solcast,5546.0,5260.2975,5.43,5.43,81625.92
2022-05-20,ghana,ghana_location2,solcast,5546.0,5218.79283333,6.27,6.27,107064.53
2022-05-21,ghana,ghana_location2,solcast,4673.0,3867.35683333,20.83,20.83,649060.91
2022-05-21,ghana,ghana_location2,solcast,4673.0,4636.50666667,0.79,0.79,1331.76
2022-05-21,ghana,ghana_location2,solcast,4673.0,4430.366,5.48,5.48,58871.26
2022-05-22,ghana,ghana_location2,solcast,3940.0,3880.79258333,1.53,1.53,3505.52
2022-05-22,ghana,ghana_location2,solcast,3940.0,3939.46,0.01,0.01,0.29
2022-05-22,ghana,ghana_location2,solcast,3940.0,3443.92883333,14.4,14.4,246086.6
2022-05-23,ghana,ghana_location2,solcast,6158.0,5954.88016667,3.41,3.41,41257.67
2022-05-23,ghana,ghana_location2,solcast,6158.0,5082.165,21.17,21.17,1157420.95
2022-05-23,ghana,ghana_location2,solcast,6158.0,5415.8875,13.7,13.7,550730.96
2022-05-24,ghana,ghana_location2,solcast,4053.0,3526.68677083,14.92,14.92,277005.62
2022-05-24,ghana,ghana_location2,solcast,4053.0,4124.33416667,-1.73,1.73,5088.56
2022-05-24,ghana,ghana_location2,solcast,4053.0,2802.56144444,44.62,44.62,1563596.58
2022-05-25,ghana,ghana_location2,solcast,5646.0,4900.45008333,15.21,15.21,555844.68
2022-05-25,ghana,ghana_location2,solcast,5646.0,5653.40833333,-0.13,0.13,54.88
2022-05-25,ghana,ghana_location2,solcast,5646.0,4388.86233333,28.64,28.64,1580395.11
2022-05-26,ghana,ghana_location2,solcast,3744.0,3972.1435,-5.74,5.74,52049.46
2022-05-26,ghana,ghana_location2,solcast,3744.0,3636.62733333,2.95,2.95,11528.89
2022-05-27,ghana,ghana_location2,solcast,6218.0,6269.79855556,-0.83,0.83,2683.09
2022-05-27,ghana,ghana_location2,solcast,6218.0,5864.18405556,6.03,6.03,125185.72
2022-05-28,ghana,ghana_location2,solcast,5605.0,5629.55675,-0.44,0.44,603.03
2022-05-28,ghana,ghana_location2,solcast,5605.0,4695.73916667,19.36,19.36,826755.26
2022-05-29,ghana,ghana_location2,solcast,5953.0,6005.22125,-0.87,0.87,2727.06
2022-05-29,ghana,ghana_location2,solcast,5953.0,6119.10583333,-2.71,2.71,27591.15
2022-05-29,ghana,ghana_location2,solcast,5953.0,5289.50616667,12.54,12.54,440224.07
2022-05-30,ghana,ghana_location2,solcast,6410.0,6169.03,3.91,3.91,58066.54
2022-05-30,ghana,ghana_location2,solcast,6410.0,6476.7075,-1.03,1.03,4449.89
2022-05-30,ghana,ghana_location2,solcast,6410.0,5788.30566667,10.74,10.74,386503.84
2022-05-31,ghana,ghana_location2,solcast,5235.0,5312.49133333,-1.46,1.46,6004.91
2022-05-31,ghana,ghana_location2,solcast,5235.0,5350.3025,-2.16,2.16,13294.67
2022-05-31,ghana,ghana_location2,solcast,5235.0,5062.89833333,3.4,3.4,29618.98
2022-06-01,ghana,ghana_location2,solcast,4580.0,4759.961,-3.78,3.78,32385.96
2022-06-01,ghana,ghana_location2,solcast,4580.0,4292.325,6.7,6.7,82756.91
2022-06-01,ghana,ghana_location2,solcast,4580.0,4464.21216667,2.59,2.59,13406.82
2022-06-02,ghana,ghana_location2,solcast,6332.0,6450.2275,-1.83,1.83,13977.74
2022-06-02,ghana,ghana_location2,solcast,6332.0,6300.21166667,0.5,0.5,1010.5
2022-06-02,ghana,ghana_location2,solcast,6332.0,6136.89066667,3.18,3.18,38067.65
2022-06-03,ghana,ghana_location2,solcast,3411.0,3455.57491667,-1.29,1.29,1986.92
2022-06-03,ghana,ghana_location2,solcast,3411.0,3227.3675,5.69,5.69,33720.9
2022-06-03,ghana,ghana_location2,solcast,3411.0,3451.42066667,-1.17,1.17,1633.83
2022-06-04,ghana,ghana_location2,solcast,5294.0,5505.32891667,-3.84,3.84,44659.91
2022-06-04,ghana,ghana_location2,solcast,5294.0,5309.3125,-0.29,0.29,234.47
2022-06-04,ghana,ghana_location2,solcast,5294.0,4607.2295,14.91,14.91,471653.72
2022-06-05,ghana,ghana_location2,solcast,2240.0,1855.135,20.75,20.75,148121.07
2022-06-05,ghana,ghana_location2,solcast,2240.0,1742.1675,28.58,28.58,247837.2
2022-06-05,ghana,ghana_location2,solcast,2240.0,2498.36155556,-10.34,10.34,66750.69
2022-06-06,ghana,ghana_location2,solcast,2649.0,2542.32291667,4.2,4.2,11380.0
2022-06-06,ghana,ghana_location2,solcast,2649.0,2609.57083333,1.51,1.51,1554.66
2022-06-06,ghana,ghana_location2,solcast,2649.0,2380.56113889,11.28,11.28,72059.42
2022-06-07,ghana,ghana_location2,solcast,5396.0,5119.93708333,5.39,5.39,76210.73
2022-06-07,ghana,ghana_location2,solcast,5396.0,5103.68083333,5.73,5.73,85450.5
2022-06-07,ghana,ghana_location2,solcast,5396.0,5274.17333333,2.31,2.31,14841.74
2022-06-08,ghana,ghana_location2,solcast,5189.0,5171.16133333,0.34,0.34,318.22
2022-06-08,ghana,ghana_location2,solcast,5189.0,5265.72083333,-1.46,1.46,5886.09
2022-06-08,ghana,ghana_location2,solcast,5189.0,4688.989,10.66,10.66,250011.0
2022-06-09,ghana,ghana_location2,solcast,5358.0,5738.79483333,-6.64,6.64,145004.71
2022-06-09,ghana,ghana_location2,solcast,5358.0,5573.31333333,-3.86,3.86,46359.83
2022-06-09,ghana,ghana_location2,solcast,5358.0,5448.168,-1.66,1.66,8130.27
2022-06-11,ghana,ghana_location2,solcast,4847.0,5509.46275,-12.02,12.02,438856.9
2022-06-11,ghana,ghana_location2,solcast,4847.0,5593.2875,-13.34,13.34,556945.03
2022-06-11,ghana,ghana_location2,solcast,4847.0,5291.657,-8.4,8.4,197719.85
2022-06-12,ghana,ghana_location2,solcast,4793.0,4340.91541667,10.41,10.41,204380.47
2022-06-12,ghana,ghana_location2,solcast,4793.0,4473.45333333,7.14,7.14,102110.07
2022-06-12,ghana,ghana_location2,solcast,4793.0,4312.182,11.15,11.15,231185.95
2022-06-13,ghana,ghana_location2,solcast,6009.0,5970.54041667,0.64,0.64,1479.14
2022-06-13,ghana,ghana_location2,solcast,6009.0,5015.66783333,19.8,19.8,986708.79
2022-06-14,ghana,ghana_location2,solcast,4539.0,4880.82108333,-7.0,7.0,116841.65
2022-06-14,ghana,ghana_location2,solcast,4539.0,4445.127,2.11,2.11,8812.14
2022-06-16,ghana,ghana_location2,solcast,3027.0,2434.86975,24.32,24.32,350618.23
2022-06-16,ghana,ghana_location2,solcast,3027.0,2461.53216667,22.97,22.97,319753.87
2022-06-17,ghana,ghana_location2,solcast,6220.0,6263.10033333,-0.69,0.69,1857.64
2022-06-17,ghana,ghana_location2,solcast,6220.0,4864.696,27.86,27.86,1836848.93
2022-06-18,ghana,ghana_location2,solcast,3028.0,3267.86665278,-7.34,7.34,57536.01
2022-06-18,ghana,ghana_location2,solcast,3028.0,3394.02916667,-10.78,10.78,133977.35
2022-06-19,ghana,ghana_location2,solcast,4563.0,3938.06608333,15.87,15.87,390542.4
2022-06-19,ghana,ghana_location2,solcast,4563.0,4042.556,12.87,12.87,270861.96
2022-06-20,ghana,ghana_location2,solcast,6089.0,5886.12706944,3.45,3.45,41157.43
2022-06-20,ghana,ghana_location2,solcast,6089.0,4221.05216667,44.25,44.25,3489229.11
2022-06-21,ghana,ghana_location2,solcast,4102.0,4136.77858333,-0.84,0.84,1209.55
2022-06-21,ghana,ghana_location2,solcast,4102.0,4433.799,-7.48,7.48,110090.58
2022-06-22,ghana,ghana_location2,solcast,4158.0,4348.839,-4.39,4.39,36419.52
2022-06-22,ghana,ghana_location2,solcast,4158.0,4773.65233333,-12.9,12.9,379027.8
2022-06-23,ghana,ghana_location2,solcast,4445.0,3783.75933333,17.48,17.48,437239.22
2022-06-23,ghana,ghana_location2,solcast,4445.0,2894.24566667,53.58,53.58,2404839.0
2022-06-24,ghana,ghana_location2,solcast,5434.0,4634.42125,17.25,17.25,639326.18
2022-06-24,ghana,ghana_location2,solcast,5434.0,4470.6725,21.55,21.55,927999.87
2022-06-25,ghana,ghana_location2,solcast,3624.0,3731.21910417,-2.87,2.87,11495.94
2022-06-25,ghana,ghana_location2,solcast,3624.0,3873.68433333,-6.45,6.45,62342.27
2022-06-26,ghana,ghana_location2,solcast,4955.0,4272.15675,15.98,15.98,466274.9
2022-06-26,ghana,ghana_location2,solcast,4955.0,4106.43316667,20.66,20.66,720065.67
2022-06-27,ghana,ghana_location2,solcast,6079.0,5663.97108333,7.33,7.33,172249.0
2022-06-27,ghana,ghana_location2,solcast,6079.0,4889.4,24.33,24.33,1415148.16
2022-06-28,ghana,ghana_location2,solcast,4872.0,4978.96441667,-2.15,2.15,11441.39
2022-06-28,ghana,ghana_location2,solcast,4872.0,5052.3805,-3.57,3.57,32537.12
2022-06-29,ghana,ghana_location2,solcast,5130.0,4605.43783333,11.39,11.39,275165.47
2022-06-29,ghana,ghana_location2,solcast,5130.0,4249.657,20.72,20.72,775003.8
2022-06-30,ghana,ghana_location2,solcast,1668.0,1822.81466667,-8.49,8.49,23967.58
2022-06-30,ghana,ghana_location2,solcast,1668.0,1992.6625,-16.29,16.29,105405.74
2022-07-01,ghana,ghana_location2,solcast,5176.0,4272.00575,21.16,21.16,817205.6
2022-07-01,ghana,ghana_location2,solcast,5176.0,4633.14816667,11.72,11.72,294688.11
2022-07-02,ghana,ghana_location2,solcast,4509.0,3612.2255,24.83,24.83,804204.5
2022-07-02,ghana,ghana_location2,solcast,4509.0,3773.60766667,19.49,19.49,540801.88
2022-07-03,ghana,ghana_location2,solcast,5953.0,5006.47458333,18.91,18.91,895910.36
2022-07-03,ghana,ghana_location2,solcast,5953.0,4113.51783333,44.72,44.72,3383694.64
2022-07-04,ghana,ghana_location2,solcast,4863.0,3711.84591667,31.01,31.01,1325155.72
2022-07-04,ghana,ghana_location2,solcast,4863.0,2965.257,64.0,64.0,3601428.49
2022-07-05,ghana,ghana_location2,solcast,4776.0,4327.338,10.37,10.37,201297.59
2022-07-05,ghana,ghana_location2,solcast,4776.0,3337.66416667,43.09,43.09,2068809.97
2022-07-06,ghana,ghana_location2,solcast,6098.0,5213.03966667,16.98,16.98,783154.79
2022-07-06,ghana,ghana_location2,solcast,6098.0,5131.9355,18.82,18.82,933280.62
2022-07-07,ghana,ghana_location2,solcast,5862.0,4920.34216667,19.14,19.14,886719.48
2022-07-07,ghana,ghana_location2,solcast,5862.0,4287.77283333,36.71,36.71,2478191.17
2022-07-08,ghana,ghana_location2,solcast,5614.0,3783.43016667,48.38,48.38,3350985.91
2022-07-08,ghana,ghana_location2,solcast,5614.0,3346.32933333,67.77,67.77,5142330.25
2022-07-09,ghana,ghana_location2,solcast,5311.0,3610.58741667,47.1,47.1,2891402.95
2022-07-09,ghana,ghana_location2,solcast,5311.0,3348.15566667,58.62,58.62,3852757.88
2022-07-10,ghana,ghana_location2,solcast,5490.0,4914.32908333,11.71,11.71,331397.0
2022-07-10,ghana,ghana_location2,solcast,5490.0,4463.26083333,23.0,23.0,1054193.32
2022-07-11,ghana,ghana_location2,solcast,5225.0,3763.08641667,38.85,38.85,2137191.33
2022-07-11,ghana,ghana_location2,solcast,5225.0,3244.13866667,61.06,61.06,3923811.62
2022-07-12,ghana,ghana_location2,solcast,4741.0,3265.661,45.18,45.18,2176625.16
2022-07-12,ghana,ghana_location2,solcast,4741.0,2428.654,95.21,95.21,5346944.02
2022-07-13,ghana,ghana_location2,solcast,2264.0,1617.82091667,39.94,39.94,417547.41
2022-07-13,ghana,ghana_location2,solcast,2264.0,1488.22433333,52.13,52.13,601827.88
2022-07-14,ghana,ghana_location2,solcast,6071.0,5687.64908333,6.74,6.74,146957.93
2022-07-14,ghana,ghana_location2,solcast,6071.0,4808.46383333,26.26,26.26,1593997.57
2022-07-15,ghana,ghana_location2,solcast,5310.0,3709.73808333,43.14,43.14,2560838.2
2022-07-15,ghana,ghana_location2,solcast,5310.0,3586.30283333,48.06,48.06,2971131.92
2022-07-16,ghana,ghana_location2,solcast,4342.0,3129.0185,38.77,38.77,1471324.12
2022-07-16,ghana,ghana_location2,solcast,4342.0,3590.85816667,20.92,20.92,564214.05
2022-07-17,ghana,ghana_location2,solcast,4222.0,2891.79166667,46.0,46.0,1769454.21
2022-07-17,ghana,ghana_location2,solcast,4222.0,3188.9725,32.39,32.39,1067145.82
2022-07-18,ghana,ghana_location2,solcast,6195.0,5351.26141667,15.77,15.77,711894.8
2022-07-18,ghana,ghana_location2,solcast,6195.0,5056.377,22.52,22.52,1296462.34
2022-07-19,ghana,ghana_location2,solcast,6250.0,5413.66416667,15.45,15.45,699457.63
2022-07-19,ghana,ghana_location2,solcast,6250.0,5228.4975,19.54,19.54,1043467.36
2022-07-20,ghana,ghana_location2,solcast,6439.0,5645.184,14.06,14.06,630143.84
2022-07-20,ghana,ghana_location2,solcast,6439.0,4937.21083333,30.42,30.42,2255370.7
2022-07-21,ghana,ghana_location2,solcast,6455.0,5766.88,11.93,11.93,473509.13
2022-07-21,ghana,ghana_location2,solcast,6455.0,5718.72516667,12.87,12.87,542100.63
2022-07-22,ghana,ghana_location2,solcast,6051.0,5121.98641667,18.14,18.14,863066.24
2022-07-22,ghana,ghana_location2,solcast,6051.0,4788.59583333,26.36,26.36,1593664.28
2022-07-23,ghana,ghana_location2,solcast,5749.0,4958.84758333,15.93,15.93,624340.84
2022-07-23,ghana,ghana_location2,solcast,5749.0,5244.0925,9.63,9.63,254931.58
2022-07-23,ghana,ghana_location2,solcast,5749.0,4564.24016667,25.96,25.96,1403655.86
2022-07-24,ghana,ghana_location2,solcast,5891.0,5177.4545,13.78,13.78,509147.18
2022-07-24,ghana,ghana_location2,solcast,5891.0,5553.725,6.07,6.07,113754.43
2022-07-24,ghana,ghana_location2,solcast,5891.0,5279.35933333,11.59,11.59,374104.31
2022-07-25,ghana,ghana_location2,solcast,4245.0,3352.66791667,26.62,26.62,796256.55
2022-07-25,ghana,ghana_location2,solcast,4245.0,3043.45666667,39.48,39.48,1443706.38
2022-07-25,ghana,ghana_location2,solcast,4245.0,3569.98075,18.91,18.91,455650.99
2022-07-26,ghana,ghana_location2,solcast,3041.0,2521.88125,20.58,20.58,269484.28
2022-07-26,ghana,ghana_location2,solcast,3041.0,2839.56916667,7.09,7.09,40574.38
2022-07-26,ghana,ghana_location2,solcast,3041.0,2048.91166667,48.42,48.42,984239.26
2022-07-27,ghana,ghana_location2,solcast,4271.0,3320.87366667,28.61,28.61,902740.05
2022-07-27,ghana,ghana_location2,solcast,4271.0,3865.83166667,10.48,10.48,164161.38
2022-07-27,ghana,ghana_location2,solcast,4271.0,2840.99133333,50.33,50.33,2044924.79
2022-07-28,ghana,ghana_location2,solcast,5051.0,3448.9635,46.45,46.45,2566520.95
2022-07-28,ghana,ghana_location2,solcast,5051.0,4528.27666667,11.54,11.54,273239.68
2022-07-28,ghana,ghana_location2,solcast,5051.0,3105.37483333,62.65,62.65,3785457.29
2022-07-29,ghana,ghana_location2,solcast,5417.0,4466.41391667,21.28,21.28,903613.9
2022-07-29,ghana,ghana_location2,solcast,5417.0,4844.705,11.81,11.81,327521.57
2022-07-29,ghana,ghana_location2,solcast,5417.0,4542.09433333,19.26,19.26,765459.93
2022-07-30,ghana,ghana_location2,solcast,5824.0,5214.78825,11.68,11.68,371138.96
2022-07-30,ghana,ghana_location2,solcast,5824.0,5205.92416667,11.87,11.87,382017.74
2022-07-30,ghana,ghana_location2,solcast,5824.0,4619.9145,26.06,26.06,1449821.89
2022-07-31,ghana,ghana_location2,solcast,2289.0,2201.50666667,3.97,3.97,7655.08
2022-07-31,ghana,ghana_location2,solcast,2289.0,2632.45166667,-13.05,13.05,117959.05
2022-07-31,ghana,ghana_location2,solcast,2289.0,1632.27179167,40.23,40.23,431291.94
2022-08-01,ghana,ghana_location2,solcast,3456.0,2637.2365,31.05,31.05,670373.67
2022-08-01,ghana,ghana_location2,solcast,3456.0,3037.74333333,13.77,13.77,174938.64
2022-08-01,ghana,ghana_location2,solcast,3456.0,1725.32094444,100.31,100.31,2995249.99
2022-08-02,ghana,ghana_location2,solcast,2531.0,2046.68583333,23.66,23.66,234560.21
2022-08-02,ghana,ghana_location2,solcast,2531.0,1992.28166667,27.04,27.04,290217.44
2022-08-02,ghana,ghana_location2,solcast,2531.0,2218.88166667,14.07,14.07,97417.85
2022-08-03,ghana,ghana_location2,solcast,5574.0,4946.08625,12.7,12.7,394275.68
2022-08-03,ghana,ghana_location2,solcast,5574.0,5388.1875,3.45,3.45,34526.29
2022-08-03,ghana,ghana_location2,solcast,5574.0,4592.21,21.38,21.38,963911.6
