datetime,location,estimator_x,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_LW_DWN,T2M,RH2M,PS,WS2M,AOD_55_ADJ,CLOUD_AMT,PW,T2M_RANGE,PRECTOTCORR,Z0M,V2M,AIRMASS,DISPH,EVPTRNS,PBLTOP,TO3,RHOA,SRF_ALB_ADJ,EVLAND,GWETTOP,ALLSKY_KT,Observation period,ghi_extra_cams,ghi_clear_cams,bhi_clear_cams,dhi_clear_cams,dni_clear_cams,ghi_cams,bhi_cams,dhi_cams,dni_cams,Reliability,estimator_y,kt_cams,latitude,longitude,day_of_year,Month,altitude,dayofyear_sin,dayofyear_cos
2021-01-01,Soroti Meta,nasa_power,3.41,1.89,1.39,8.98,22.75,77.84,89.23,1.33,0.23,97.94,3.73,9.4,12.8,0.05,-0.75,2.88,0.25,0.98,81.27,245.07,1.04,0.15,3.96,0.64,0.35,2021-01-01T00:00:00.0/2021-01-02T00:00:00.0,9.7032861,6.9227783,5.3460103,1.5767682,7.8399756,2.7193953,0.9102513,1.8091439,1.0197170999999998,0.9861,cams,0.39281848734055225,1.72469,33.622,1,1,1090.0,0.017213356155834685,0.9998518392091162
2021-01-01,Tororo HQa,nasa_power,4.93,2.66,2.77,8.26,20.65,80.89,86.82,1.2,0.23,95.49,3.41,10.2,15.81,0.14,0.05,2.86,0.7,1.1,78.73,243.9,1.02,0.16,4.15,0.79,0.5,2021-01-01T00:00:00.0/2021-01-02T00:00:00.0,9.8244287,7.0537065000000005,5.504770000000001,1.5489368,7.968326200000001,3.5529333000000007,2.0076028999999997,1.5453305999999998,2.8155166,0.9854,cams,0.5036973540081375,0.6978,34.17151,1,1,1230.0,0.017213356155834685,0.9998518392091162
2021-01-01,Wadelai M,nasa_power,4.44,2.32,2.37,9.14,22.27,80.31,90.76,1.46,0.21,93.77,3.92,6.68,15.42,0.07,-0.2,2.88,0.36,0.28,85.3,245.11,1.06,0.16,2.9,0.75,0.46,2021-01-01T00:00:00.0/2021-01-02T00:00:00.0,9.5826621,6.4016587,4.2334668,2.1681918999999996,6.1021968,4.4185801,2.408491,2.0100890999999996,2.8297556,0.9823,cams,0.6902242539109434,2.72595,31.39115,1,1,642.0,0.017213356155834685,0.9998518392091162
2021-01-01,Wanyange GS,nasa_power,3.94,2.1,1.69,8.77,20.65,85.29,88.6,1.49,0.23,95.8,3.94,4.26,14.6,0.38,-0.33,2.79,1.91,0.56,84.47,244.06,1.04,0.15,2.52,0.85,0.4,2021-01-01T00:00:00.0/2021-01-02T00:00:00.0,9.849440399999999,6.9576221,5.1727163,1.7849058,7.549115700000001,1.8118013000000002,0.22491930000000002,1.5868820000000001,0.2982127,0.9851,cams,0.2604052467868297,0.483497,33.24372,1,1,1174.0,0.017213356155834685,0.9998518392091162
2021-01-01,Yumbe HQ,nasa_power,4.74,2.57,1.87,9.06,21.54,88.24,91.05,1.54,0.21,94.1,3.88,6.14,24.39,0.05,0.48,2.98,0.24,0.28,87.35,245.27,1.07,0.15,2.94,0.83,0.5,2021-01-01T00:00:00.0/2021-01-02T00:00:00.0,9.4934688,6.2338569,4.0011316,2.2327253000000002,5.667458,4.5590083,2.1773960000000003,2.3816122999999996,2.6529299,0.9833,cams,0.7313302780498538,3.4535,31.25125,1,1,894.0,0.017213356155834685,0.9998518392091162
2021-01-02,Aii-vu,nasa_power,3.66,2.09,1.45,9.17,22.78,82.71,91.71,1.54,0.17,86.5,3.77,9.17,4.21,0.05,-0.36,2.98,0.26,0.91,85.23,248.17,1.07,0.15,4.98,0.76,0.39,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.5376016,6.6796934,4.9286953,1.750998,7.325888699999999,2.5988267,1.1457257,1.4531011,1.3725453,0.983,cams,0.3890637705018018,3.159782,31.01098,2,1,950.0,0.03442161162274574,0.9994074007397048
2021-01-02,Arua Ad,nasa_power,3.88,2.18,2.1,8.93,20.28,86.71,88.47,2.06,0.25,91.06,3.67,9.03,4.66,0.06,0.07,2.98,0.3,0.9,83.4,247.22,1.04,0.14,4.68,0.84,0.41,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.5514453,6.769587400000001,5.0923916,1.677196,7.5815269,2.5721489,1.051099,1.5210499,1.2592916,0.9826,cams,0.3799565243813825,3.04679,30.9135,2,1,1202.0,0.03442161162274574,0.9994074007397048
2021-01-02,Bugema U,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8461504,7.0221938,5.4996812,1.5225127,8.1086187,5.4057847,2.6897869,2.7159978000000002,3.6698778999999995,0.9851,cams,0.7698142281404993,0.5715,32.64165,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Bukalasa AC,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8297217,7.0149956,5.470828099999999,1.5441675,8.0820273,5.977826200000001,3.2748462,2.7029802,4.4305449,0.9854,cams,0.8521496720539641,0.712526,32.51243,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Bukasa SS,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8597705,7.023147,5.5047305,1.5184163000000002,8.1211494,5.040042000000001,2.3374341,2.7026079,3.5780312,0.9847,cams,0.7176329927310365,0.45427,32.49455,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Bulindi,nasa_power,5.07,2.61,3.02,9.09,23.94,69.98,90.14,1.99,0.2,83.39,3.56,10.18,2.17,0.06,-0.46,2.79,0.3,0.4,78.18,247.91,1.05,0.13,2.77,0.48,0.52,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.737482400000001,6.883271,5.1723066,1.7109647,7.6366304,5.5943521,3.0981848,2.4961675,4.3316758,0.9809,cams,0.8127461638514596,1.498891,31.49754,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Busitema UN,nasa_power,6.44,2.09,6.13,8.02,22.89,72.39,89.17,0.93,0.15,66.16,2.61,11.18,5.02,0.06,-0.26,2.85,0.31,1.85,77.95,250.04,1.04,0.15,5.76,0.79,0.65,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8245312,6.9768262000000005,5.2607104,1.7161155,7.6718662,5.9574092,3.455335,2.5020742,4.9343716,0.9854,cams,0.8538852809605605,0.756919,34.04617,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Busoga C,nasa_power,5.66,2.5,4.09,8.73,21.21,82.51,88.67,0.99,0.15,76.08,3.36,6.86,18.79,0.38,0.31,2.77,1.9,1.25,77.01,248.75,1.04,0.17,3.85,0.87,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.854527299999999,7.1164614,5.7494775,1.3669839,8.4367129,4.6657158,1.8750753,2.7906404,2.9316226000000003,0.9847,cams,0.6556230038709969,0.499446,33.2634,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Butambala,nasa_power,4.78,2.9,2.08,8.69,19.85,85.45,88.17,0.8,0.2,89.08,3.49,4.47,7.05,0.06,0.53,2.73,0.31,0.36,83.06,247.09,1.04,0.16,1.68,0.71,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8909893,7.117185999999999,5.6977661,1.4194197999999998,8.4701826,2.8720029,1.1498766,1.7221263,2.3004683,0.9844,cams,0.40353067911952845,0.18395,32.13239,2,1,1202.0,0.03442161162274574,0.9994074007397048
2021-01-02,Buvuma HQ,nasa_power,5.66,2.5,4.09,8.73,21.96,77.18,88.52,1.9,0.15,76.08,3.36,1.54,15.29,0.62,-0.13,2.77,3.14,0.88,80.3,248.21,1.04,0.17,3.01,0.96,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.889426799999999,7.131235800000001,5.8209644,1.3102716,8.5667285,5.5372095,3.3862524000000005,2.1509568,4.9258369,0.9847,cams,0.7764726416703259,0.19692,33.27136,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Entebbe AM,nasa_power,4.78,2.9,2.08,8.69,21.23,78.92,88.51,1.38,0.2,89.08,3.49,1.6,12.55,0.03,0.66,2.73,0.13,0.23,81.44,247.68,1.04,0.16,1.9,0.81,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.906079100000001,7.1020731999999995,5.811139600000001,1.2909336,8.6253477,2.7742793000000003,0.8247394,1.9495399,1.8658552,0.9844,cams,0.39062949956640836,0.052465,32.44069,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Entebbe WME,nasa_power,4.78,2.9,2.08,8.69,21.23,78.92,88.51,1.38,0.2,89.08,3.49,1.6,12.55,0.03,0.66,2.73,0.13,0.23,81.44,247.68,1.04,0.16,1.9,0.81,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.906514600000001,7.0833452,5.8204692,1.2628757000000002,8.6388027,2.8416924,0.8836822999999999,1.9580099999999998,1.9047511,0.9844,cams,0.40117943143587015,0.048611,32.4725,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Ggaba PS,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8816396,7.0713242,5.6672227,1.4041014,8.3752158,4.2886436,1.8217297000000001,2.4669138,3.0121127999999997,0.9844,cams,0.6064838039811553,0.265062,32.6272,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Gulu PTC,nasa_power,5.84,2.45,4.48,8.72,22.19,81.06,90.56,2.1,0.17,75.96,3.06,11.77,1.77,0.05,-0.26,2.91,0.25,1.13,80.69,248.76,1.06,0.15,5.53,0.73,0.61,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.5827197,6.898138200000001,5.4610918,1.4370463,8.2631826,6.1349038,4.1704916999999995,1.9644123999999998,5.6931836,0.9823,cams,0.8893564643283023,2.789625,32.34651,2,1,1090.0,0.03442161162274574,0.9994074007397048
2021-01-02,Iganga G SS,nasa_power,5.66,2.5,4.09,8.73,22.06,78.34,88.67,1.28,0.15,76.08,3.36,8.59,10.11,0.06,-0.05,2.77,0.3,1.72,74.17,249.62,1.04,0.17,5.57,0.85,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8445801,7.0367212,5.5266777000000005,1.5100435,8.0489839,4.9107173,2.2332080000000003,2.677509,3.4061464999999997,0.9851,cams,0.697870096089639,0.58487,33.4567,2,1,1118.0,0.03442161162274574,0.9994074007397048
2021-01-02,Jinja A,nasa_power,5.66,2.5,4.09,8.73,21.21,82.51,88.67,0.99,0.15,76.08,3.36,6.86,18.79,0.38,0.31,2.77,1.9,1.25,77.01,248.75,1.04,0.17,3.85,0.87,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8601885,7.077985399999999,5.6754614000000005,1.4025243,8.305736300000001,5.1619706999999995,2.697926,2.4640448999999998,3.7693662000000003,0.9847,cams,0.7292994274896357,0.45047,33.19557,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kabale S,nasa_power,4.47,2.8,1.37,8.73,22.99,71.52,88.62,1.34,0.34,96.98,3.8,10.53,1.72,0.51,0.18,2.81,2.61,0.23,79.12,247.28,1.04,0.14,2.19,0.63,0.46,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.7663945,6.9153296,5.1756304,1.7396991000000002,7.7322011999999996,4.3903447,1.7323469,2.6579976000000003,2.8179348,0.9861,cams,0.6348713588431129,1.2542,29.9919,2,1,1090.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kabulasokea,nasa_power,3.76,2.72,0.81,8.54,19.85,85.45,88.17,0.8,0.2,98.1,3.46,4.47,7.05,0.06,0.53,2.7,0.31,0.36,83.06,247.09,1.04,0.16,1.68,0.71,0.38,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.894170899999999,7.112636200000001,5.6572656,1.4553702000000002,8.4347461,2.7059767999999997,0.6051987,2.1007781,1.5470533,0.9899,cams,0.38044639482615455,0.15583,31.81268,2,1,1202.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kalangala HQ,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.87504,7.071999,5.5869619,1.485037,8.2793555,4.082343,1.5756416999999998,2.5067014,2.8384043,0.9847,cams,0.5772544651095115,0.32208,32.29123,2,1,1230.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kalongo SS,nasa_power,5.58,2.47,4.71,8.72,21.74,81.47,89.23,1.24,0.2,77.07,3.22,8.18,20.47,0.08,-0.02,2.81,0.39,1.47,77.14,248.91,1.05,0.15,4.17,0.71,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.7719053,7.004512699999999,5.4785918,1.5259209,8.0940049,5.8695068,3.5473964999999996,2.3221100999999997,5.1403237,0.9861,cams,0.837960762067003,1.20684,32.73557,2,1,1062.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kasese S,nasa_power,4.2,2.75,0.94,8.6,19.53,86.69,86.74,1.22,0.34,97.56,3.41,5.71,2.24,0.06,-0.01,2.7,0.31,0.57,81.81,246.56,1.03,0.16,2.43,0.74,0.43,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.890422899999999,7.060370600000001,5.3951699,1.6652007000000002,8.0503164,3.9826401000000007,0.8836465000000001,3.0989937,1.2827005999999999,0.9844,cams,0.5640837182116192,0.18919,30.10059,2,1,978.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kazwama HC,nasa_power,5.58,2.47,4.71,8.72,23.7,69.84,89.51,2.34,0.2,77.07,3.22,9.5,4.1,0.05,-0.5,2.81,0.24,1.03,78.87,248.91,1.04,0.15,3.79,0.56,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.757165,7.011954600000001,5.5110742,1.5008802,8.176219699999999,6.0667437,3.9835653999999994,2.0831782,5.6268716,0.9861,cams,0.8652000827272897,1.332253,32.65002,2,1,1062.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kibaale CAI,nasa_power,3.76,2.72,0.81,8.54,21.3,79.47,88.37,1.75,0.2,98.1,3.46,8.95,7.34,0.07,0.06,2.7,0.34,0.94,79.36,247.97,1.04,0.16,3.24,0.66,0.38,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8220117,7.0711636,5.4814482,1.5897155,8.247199199999999,3.5103218,0.5967909,2.913531,1.2677003,0.9851,cams,0.49642774493295555,0.77946,31.34539,2,1,1314.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kibanda H,nasa_power,3.76,2.72,0.81,8.54,21.3,79.47,88.37,1.75,0.2,98.1,3.46,8.95,7.34,0.07,0.06,2.7,0.34,0.94,79.36,247.97,1.04,0.16,3.24,0.66,0.38,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8126602,7.0784902,5.506958,1.5715324999999998,8.273499,4.0164424,1.0414779,2.9749646,1.8491394,0.9851,cams,0.5674151247677082,0.85967,31.36607,2,1,1286.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kisasi PS,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.868761699999999,7.072856,5.612064500000001,1.4607916,8.2898359,4.9066543000000005,2.1928728,2.7137815,3.4881481999999995,0.9847,cams,0.6937302696393084,0.376389,32.59785,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kitgum Met,nasa_power,4.97,2.39,3.07,8.82,21.31,82.01,89.4,2.19,0.17,76.7,3.06,11.29,2.07,0.04,-0.34,3.01,0.2,0.69,82.06,249.19,1.05,0.13,5.6,0.79,0.52,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.5219277,6.6848755,4.9681895,1.7166862,7.4805410000000006,5.210871600000001,2.8767559,2.3341157,4.234371100000001,0.983,cams,0.7795016676077214,3.28747,32.88681,2,1,950.0,0.03442161162274574,0.9994074007397048
2021-01-02,Koboko HQ,nasa_power,3.88,2.18,2.1,8.93,22.23,83.64,91.14,1.62,0.25,91.06,3.67,8.21,5.65,0.05,-0.1,2.98,0.24,0.7,85.41,248.26,1.07,0.14,4.65,0.81,0.41,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.507608399999999,6.5671558,4.6259595,1.9411963,6.868698700000001,3.1937260999999997,1.0901022,2.1036238,1.3604199000000001,0.983,cams,0.4863180039066531,3.40472,30.9596,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Koome HQ,nasa_power,4.78,2.9,2.08,8.69,21.23,78.92,88.51,1.38,0.2,89.08,3.49,1.6,12.55,0.03,0.66,2.73,0.13,0.23,81.44,247.68,1.04,0.16,1.9,0.81,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.902841800000001,7.0884224,5.8422759,1.2461465,8.665025400000001,4.3876104,2.8995078,1.4881027999999998,4.620604,0.9844,cams,0.6189826385064185,0.08057,32.73332,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kyambogo,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.871209,7.0872227,5.6377671,1.4494554,8.3296279,5.0253013,2.3512896,2.6740117,3.677802,0.9847,cams,0.7090649627815421,0.355103,32.62917,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kyembogo A,nasa_power,4.2,2.75,0.94,8.6,19.2,88.31,86.75,1.14,0.34,97.56,3.41,7.23,4.96,0.07,0.08,2.7,0.35,0.69,80.46,247.05,1.03,0.16,2.79,0.74,0.43,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8320264,7.1331982,5.5691704,1.5640281999999996,8.3874072,3.9785146000000005,1.1056598,2.872855,1.5867711,0.9851,cams,0.5577462574921864,0.69355,30.33222,2,1,1538.0,0.03442161162274574,0.9994074007397048
2021-01-02,Kyenjojo H,nasa_power,4.2,2.75,0.94,8.6,19.2,88.31,86.75,1.14,0.34,97.56,3.41,7.23,4.96,0.07,0.08,2.7,0.35,0.69,80.46,247.05,1.03,0.16,2.79,0.74,0.43,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8408955,7.104959000000001,5.5107583,1.5942009000000001,8.2961631,4.0476531,1.38666,2.6609929,1.9169731,0.9851,cams,0.5696940826822504,0.61717,30.63842,2,1,1342.0,0.03442161162274574,0.9994074007397048
2021-01-02,Lira M,nasa_power,5.84,2.45,4.48,8.72,21.97,77.52,89.44,2.62,0.17,75.96,3.06,12.4,0.74,0.04,-0.67,2.91,0.22,1.23,81.71,249.16,1.05,0.15,5.07,0.61,0.61,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.6424326,6.9747563,5.5080308,1.4667256,8.3804111,6.7416572,4.9867334,1.754924,7.572916499999999,0.9872,cams,0.9665796065161445,2.29519,32.92137,2,1,1118.0,0.03442161162274574,0.9994074007397048
2021-01-02,Lwebitakuli,nasa_power,3.76,2.72,0.81,8.54,19.54,86.54,87.27,0.99,0.2,98.1,3.46,7.08,10.09,0.07,0.28,2.7,0.35,0.68,80.61,247.16,1.03,0.16,2.44,0.68,0.38,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.882633799999999,7.091548800000001,5.5522783,1.5392705999999998,8.32829,2.8638547,0.3018707,2.5619841,0.7232537,0.9847,cams,0.4038405122446594,0.25623,31.3525,2,1,1202.0,0.03442161162274574,0.9994074007397048
2021-01-02,Makerere S,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8737109,7.0935820000000005,5.6583271,1.4352552,8.369364299999999,4.5501274,1.8286392999999999,2.7214883,3.0266875,0.9847,cams,0.6414428422762999,0.333542,32.56863,2,1,1202.0,0.03442161162274574,0.9994074007397048
2021-01-02,Masindi HQ,nasa_power,5.07,2.61,3.02,9.09,23.21,71.94,89.34,1.78,0.2,83.39,3.56,12.13,3.27,0.06,-0.17,2.79,0.32,0.39,77.32,248.31,1.04,0.13,2.95,0.52,0.52,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.715343800000001,6.9092036000000006,5.267106,1.6420978,7.788270999999999,4.9643672,2.3351526,2.6292145999999996,3.6184179999999997,0.9809,cams,0.7185151122193012,1.68575,31.71826,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Masindi Water,nasa_power,5.07,2.61,3.02,9.09,23.21,71.94,89.34,1.78,0.2,83.39,3.56,12.13,3.27,0.06,-0.17,2.79,0.32,0.39,77.32,248.31,1.04,0.13,2.95,0.52,0.52,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.7153691,6.903443799999999,5.2530059,1.6504377,7.763298300000001,4.9606821,2.3291365,2.6315457,3.60705,0.9812,cams,0.718580790068864,1.685136,31.70617,2,1,1146.0,0.03442161162274574,0.9994074007397048
2021-01-02,Mateete SC,nasa_power,3.76,2.72,0.81,8.54,18.95,88.74,87.48,0.74,0.2,98.1,3.46,5.62,6.42,0.07,0.52,2.7,0.35,0.34,83.27,246.67,1.03,0.16,1.56,0.71,0.38,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.884114299999998,7.113225099999999,5.5989404,1.5142844,8.392498999999999,2.735501,0.2950778,2.4404231,0.9955938,0.9847,cams,0.38456550461196576,0.2434,31.48119,2,1,1230.0,0.03442161162274574,0.9994074007397048
2021-01-02,Mbarara S,nasa_power,4.2,2.75,0.94,8.6,19.2,88.31,86.75,1.14,0.34,97.56,3.41,7.23,4.96,0.07,0.08,2.7,0.35,0.69,80.46,247.05,1.03,0.16,2.79,0.74,0.43,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8422734,7.070882299999999,5.449514199999999,1.6213678,8.1955293,4.1029165,1.4130333000000002,2.6898833,1.9341587,0.9851,cams,0.5802552391516969,0.60528,30.67316,2,1,1314.0,0.03442161162274574,0.9994074007397048
2021-01-02,Mengo SS,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8753086,7.0964072,5.6658599,1.4305472,8.3823125,4.3228032,1.6479999,2.6748035,2.7521167,0.9847,cams,0.6091537700936891,0.319691,32.56168,2,1,1202.0,0.03442161162274574,0.9994074007397048
2021-01-02,Mityana SS,nasa_power,4.78,2.9,2.08,8.69,20.01,85.48,87.87,0.91,0.2,89.08,3.49,7.3,13.95,0.07,0.41,2.73,0.36,0.7,81.2,247.5,1.04,0.16,2.37,0.75,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.868651400000001,7.080676300000001,5.5510918,1.5295842,8.2581992,3.7745608,1.3945986000000001,2.3799618999999996,2.6778738,0.9847,cams,0.533079135392759,0.377506,32.03904,2,1,1230.0,0.03442161162274574,0.9994074007397048
2021-01-02,Mubende H,nasa_power,3.76,2.72,0.81,8.54,19.54,86.54,87.27,0.99,0.2,98.1,3.46,7.08,10.09,0.07,0.28,2.7,0.35,0.68,80.61,247.16,1.03,0.16,2.44,0.68,0.38,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.847158199999999,7.1078013,5.5524277,1.5553734,8.3551963,4.4422188,0.98098,3.4612388000000003,1.7622329999999997,0.9851,cams,0.624977909835493,0.56302,31.39055,2,1,1286.0,0.03442161162274574,0.9994074007397048
2021-01-02,Nakabale,nasa_power,5.66,2.5,4.09,8.73,22.58,76.59,89.3,1.01,0.15,76.08,3.36,9.25,17.36,0.06,0.01,2.77,0.32,2.01,76.74,249.42,1.04,0.17,5.23,0.78,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.8251543,6.990353499999999,5.449070300000001,1.541283,7.9351284,4.7079541,2.1699207,2.5380337,3.2085893999999997,0.9854,cams,0.6734929928794017,0.7517,33.26807,2,1,1090.0,0.03442161162274574,0.9994074007397048
2021-01-02,Nakaseke,nasa_power,4.78,2.9,2.08,8.69,21.74,81.47,89.23,1.24,0.2,89.08,3.49,8.18,20.47,0.08,-0.02,2.73,0.39,1.47,77.14,248.91,1.05,0.16,4.17,0.71,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.816208000000001,6.979591800000001,5.365207000000001,1.6143846,7.942882300000001,5.3583755,2.5720288,2.7863467,3.7381277,0.9854,cams,0.767720470414903,0.82875,32.24802,2,1,1090.0,0.03442161162274574,0.9994074007397048
2021-01-02,Nakivubo,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.876647499999999,7.0647202,5.6129595,1.4517609,8.2895967,4.3028252,1.6318257,2.6709994999999997,2.7194138,0.9847,cams,0.609058119527508,0.308052,32.57536,2,1,1202.0,0.03442161162274574,0.9994074007397048
2021-01-02,Ndejje ss,nasa_power,4.78,2.9,2.08,8.69,20.71,83.79,88.58,0.88,0.2,89.08,3.49,6.91,18.27,0.19,0.48,2.73,0.99,0.98,80.81,248.2,1.04,0.16,3.01,0.86,0.49,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.841612300000001,7.042167,5.5238589000000005,1.518308,8.1678823,5.6737041,2.8844326000000002,2.7892715,3.9498518,0.9851,cams,0.8056758807338708,0.6106,32.47527,2,1,1174.0,0.03442161162274574,0.9994074007397048
2021-01-02,Ngoma SS,nasa_power,5.58,2.47,4.71,8.72,21.43,81.24,88.83,1.49,0.2,77.07,3.22,8.32,15.38,0.07,0.08,2.81,0.34,0.9,79.31,248.28,1.04,0.15,3.18,0.65,0.57,2021-01-02T00:00:00.0/2021-01-03T00:00:00.0,9.7743828,6.9390825000000005,5.2937476,1.645335,7.822628399999999,5.4673926,2.7659412000000003,2.7014514,4.1097603,0.9802,cams,0.7879128977065771,1.18624,32.02033,2,1,1062.0,0.03442161162274574,0.9994074007397048
