air_temp,albedo,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,clearsky_gti,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,snow_depth,snow_water_equivalent,snow_soiling_rooftop,snow_soiling_ground,wind_direction_100m,wind_direction_10m,wind_speed_100m,wind_speed_10m,zenith,cape,snowfall_rate,wind_gust,period_end,period
20,0.32,170,90,886,616,876,5.7,12.6,145,734,581,807,17.5,0,64.6,1040.1,0,0,0,0,347,346,4.5,3.9,54,0,0,7.5,2024-01-04T11:00:00+00:00,PT60M
20,0.32,154,90,847,544,786,4.1,12,126,740,521,740,17.4,0,59.6,1039.7,0,0,0,0,350,350,5.2,4.5,58,0,0,8,2024-01-04T12:00:00+00:00,PT60M
20,0.32,140,104,699,404,600,0,11.3,104,699,404,600,17,0,55.9,1039.6,0,0,0,0,353,353,5.4,4.6,65,0,0,7.6,2024-01-04T13:00:00+00:00,PT60M
20,0.32,129,81,536,233,373,0,10.4,81,536,233,373,16.4,0,52.8,1039.5,0,0,0,0,357,357,5,4.2,74,0,0,6.8,2024-01-04T14:00:00+00:00,PT60M
20,0.32,120,33,192,60,106,0,9.9,33,192,60,106,15.8,0,52.4,1039.6,0,0,0,0,1,1,4.2,3.2,85,0,0,5.2,2024-01-04T15:00:00+00:00,PT60M
19,0.32,113,0,0,0,0,9.1,10.3,0,0,0,0,15.3,0,56,1039.8,0,0,0,0,8,8,3.4,2.2,96,0,0,3.7,2024-01-04T16:00:00+00:00,PT60M
19,0.32,106,0,0,0,0,14.2,10.5,0,0,0,0,15.1,0,58.9,1040.2,0,0,0,0,16,15,2.8,1.6,108,0,0,2.8,2024-01-04T17:00:00+00:00,PT60M
18,0.32,100,0,0,0,0,16.9,10.6,0,0,0,0,14.9,0,60.6,1040.5,0,0,0,0,24,19,2.2,1.2,121,0,0,2.4,2024-01-04T18:00:00+00:00,PT60M
18,0.32,94,0,0,0,0,14.1,11,0,0,0,0,14.7,0,64.4,1040.5,0,0,0,0,30,22,1.8,0.9,134,0,0,2.3,2024-01-04T19:00:00+00:00,PT60M
17,0.32,86,0,0,0,0,15.2,11.4,0,0,0,0,14.3,0,69.2,1040.3,0,0,0,0,44,27,1.3,0.6,147,0,0,2,2024-01-04T20:00:00+00:00,PT60M
16,0.32,74,0,0,0,0,12.1,11.6,0,0,0,0,14.1,0,74,1040.4,0,0,0,0,25,352,1,0.7,160,0,0,2.1,2024-01-04T21:00:00+00:00,PT60M
15,0.32,35,0,0,0,0,11.2,11.5,0,0,0,0,14.4,0,78.8,1040.8,0,0,0,0,345,330,1.5,1.3,171,0,0,2.8,2024-01-04T22:00:00+00:00,PT60M
14,0.32,-47,0,0,0,0,10.2,11.2,0,0,0,0,14.5,0,82.7,1041,0,0,0,0,333,324,1.9,1.4,169,0,0,3.2,2024-01-04T23:00:00+00:00,PT60M
14,0.32,-77,0,0,0,0,8.7,11.3,0,0,0,0,14.4,0,85.7,1040.9,0,0,0,0,327,318,2.1,1.6,157,0,0,3.2,2024-01-05T00:00:00+00:00,PT60M
13,0.32,-88,0,0,0,0,16.3,10.8,0,0,0,0,14.5,0,87.6,1040.9,0,0,0,0,322,313,3,2.1,145,0,0,3.8,2024-01-05T01:00:00+00:00,PT60M
12,0.32,-95,0,0,0,0,13.9,10.2,0,0,0,0,14.7,0,88.5,1041.1,0,0,0,0,320,313,4,2.5,132,0,0,4.6,2024-01-05T02:00:00+00:00,PT60M
12,0.32,-101,0,0,0,0,13.4,10,0,0,0,0,14.6,0,87.9,1041.2,0,0,0,0,322,314,3.8,2.3,119,0,0,4.7,2024-01-05T03:00:00+00:00,PT60M
12,0.32,-107,0,0,0,0,9.3,10.1,0,0,0,0,14.5,0,87,1041.3,0,0,0,0,323,312,3.1,1.9,106,0,0,4.2,2024-01-05T04:00:00+00:00,PT60M
13,0.32,-114,1,3,1,1,0,10.5,1,3,1,1,14.4,0,87,1041.7,0,0,0,0,324,310,2.5,1.6,94,0,0,3.8,2024-01-05T05:00:00+00:00,PT60M
13,0.32,-122,35,408,98,193,0,11.2,35,408,98,193,14.1,0,88,1042.1,0,0,0,0,324,303,1.9,1.3,83,0,0,3.4,2024-01-05T06:00:00+00:00,PT60M
14,0.32,-131,62,718,284,466,0,11.5,62,718,284,466,13.8,0,86.6,1042.5,0,0,0,0,309,290,1.4,1,72,0,0,3.2,2024-01-05T07:00:00+00:00,PT60M
16,0.32,-142,75,836,453,680,0,11.8,75,836,453,680,13.5,0,78.7,1042.9,0,0,0,0,297,291,1.2,1,63,0,0,3.2,2024-01-05T08:00:00+00:00,PT60M
18,0.32,-157,85,887,573,827,0,12,85,887,573,827,13.4,0,69.7,1042.7,0,0,0,0,311,313,1.4,1.2,57,0,0,3.8,2024-01-05T09:00:00+00:00,PT60M
19,0.32,-173,104,875,629,889,0,10.7,104,875,629,889,13.4,0,59.8,1042.3,0,0,0,0,332,332,2.4,2.1,53,0,0,4.6,2024-01-05T10:00:00+00:00,PT60M
20,0.32,170,105,869,622,880,0,9.4,105,869,622,880,13.4,0,51.4,1041.8,0,0,0,0,343,343,3.2,2.8,53,0,0,5.2,2024-01-05T11:00:00+00:00,PT60M
20,0.32,154,98,845,552,796,0,8.5,98,845,552,796,13,0,46.9,1041.2,0,0,0,0,350,352,3.2,2.7,58,0,0,5.5,2024-01-05T12:00:00+00:00,PT60M
21,0.32,140,94,759,420,629,0,8,94,759,420,629,12.7,0,44.1,1040.8,0,0,0,0,359,360,3,2.6,65,0,0,5.4,2024-01-05T13:00:00+00:00,PT60M
21,0.32,129,74,607,246,402,0,7.5,74,607,246,402,12.5,0,42.6,1040.8,0,0,0,0,6,7,3.1,2.6,74,0,0,5.1,2024-01-05T14:00:00+00:00,PT60M
20,0.32,120,33,240,65,122,0,7.8,33,240,65,122,12.5,0,44.9,1041,0,0,0,0,9,10,3.1,2.3,84,0,0,4.3,2024-01-05T15:00:00+00:00,PT60M
20,0.32,113,0,0,0,0,6.1,8.5,0,0,0,0,12.4,0,48.5,1041.3,0,0,0,0,14,11,2.9,1.8,96,0,0,3.3,2024-01-05T16:00:00+00:00,PT60M
19,0.32,106,0,0,0,0,9.7,8.5,0,0,0,0,12.6,0,49.6,1041.6,0,0,0,0,18,10,2.6,1.4,108,0,0,2.6,2024-01-05T17:00:00+00:00,PT60M
19,0.32,100,0,0,0,0,8.4,8.9,0,0,0,0,12.9,0,52.9,1041.9,0,0,0,0,20,7,2.3,1.3,121,0,0,2.2,2024-01-05T18:00:00+00:00,PT60M
18,0.32,94,0,0,0,0,10,9.6,0,0,0,0,13.2,0,57.8,1042,0,0,0,0,24,3,2,1.1,134,0,0,2.4,2024-01-05T19:00:00+00:00,PT60M
17,0.32,86,0,0,0,0,10.1,10,0,0,0,0,13.6,0,63,1042.1,0,0,0,0,23,353,1.5,0.9,147,0,0,2.6,2024-01-05T20:00:00+00:00,PT60M
16,0.32,74,0,0,0,0,5,10.3,0,0,0,0,14.1,0,69.6,1042.1,0,0,0,0,14,341,1.3,0.9,160,0,0,2.8,2024-01-05T21:00:00+00:00,PT60M
15,0.32,35,0,0,0,0,13.2,10.5,0,0,0,0,14.8,0,74.7,1042.2,0,0,0,0,13,342,1.3,1,170,0,0,2.9,2024-01-05T22:00:00+00:00,PT60M
15,0.32,-46,0,0,0,0,25.7,10.7,0,0,0,0,15.1,0,77.4,1042.3,0,0,0,0,17,344,1.4,0.9,169,0,0,2.9,2024-01-05T23:00:00+00:00,PT60M
14,0.32,-76,0,0,0,0,13.4,10.8,0,0,0,0,14.9,0,80,1042.2,0,0,0,0,14,342,1.4,1,158,0,0,3,2024-01-06T00:00:00+00:00,PT60M
14,0.32,-87,0,0,0,0,28.9,10.6,0,0,0,0,14.9,0,81.8,1042,0,0,0,0,11,344,1.6,1.1,145,0,0,3.2,2024-01-06T01:00:00+00:00,PT60M
13,0.32,-95,0,0,0,0,21.9,10,0,0,0,0,14.9,0,82.3,1041.9,0,0,0,0,8,342,1.7,1.2,132,0,0,3.4,2024-01-06T02:00:00+00:00,PT60M
13,0.32,-101,0,0,0,0,10.9,10,0,0,0,0,15,0,82.8,1042,0,0,0,0,6,338,1.8,1.2,119,0,0,3.6,2024-01-06T03:00:00+00:00,PT60M
13,0.32,-107,0,0,0,0,7.7,10.3,0,0,0,0,15.2,0,83.4,1042.2,0,0,0,0,7,335,1.8,1.2,106,0,0,3.5,2024-01-06T04:00:00+00:00,PT60M
13,0.32,-114,1,2,1,1,1.6,10.5,1,0,1,1,15.4,0,83.7,1042.4,0,0,0,0,11,332,1.6,1.1,94,0,0,3.4,2024-01-06T05:00:00+00:00,PT60M
14,0.32,-122,36,394,96,188,0,11.1,36,394,96,188,15.4,0,84.6,1042.7,0,0,0,0,15,332,1.6,1.1,83,0,0,3.2,2024-01-06T06:00:00+00:00,PT60M
14,0.32,-131,64,702,282,459,0,11.6,64,702,282,459,15.4,0,83.3,1043,0,0,0,0,16,336,1.7,1.2,72,0,0,3.5,2024-01-06T07:00:00+00:00,PT60M
17,0.32,-142,79,822,450,673,0,11.8,79,822,450,673,15.1,0,73.6,1043.2,0,0,0,0,13,349,1.8,1.4,63,0,0,4.1,2024-01-06T08:00:00+00:00,PT60M
19,0.32,-156,86,881,572,823,0,11.5,86,881,572,823,14.9,0,63,1042.7,0,0,0,0,18,11,2.3,2,57,0,0,5,2024-01-06T09:00:00+00:00,PT60M
20,0.32,-173,85,913,634,900,0,11.2,85,913,634,900,14.7,0,57.5,1041.8,0,0,0,0,26,23,3.2,2.7,53,0,0,6,2024-01-06T10:00:00+00:00,PT60M
21,0.32,170,85,911,629,893,0,11.3,85,911,629,893,14.7,0,54.5,1040.9,0,0,0,0,25,24,3.6,3.1,53,0,0,6.6,2024-01-06T11:00:00+00:00,PT60M
21,0.32,154,85,874,557,804,0,11.2,85,874,557,804,14.8,0,52.9,1040.4,0,0,0,0,24,23,3.6,3.1,57,0,0,6.6,2024-01-06T12:00:00+00:00,PT60M
22,0.32,140,81,796,425,640,0,11.1,81,796,425,640,14.9,0,51.2,1040.2,0,0,0,0,25,24,3.6,3,64,0,0,6.2,2024-01-06T13:00:00+00:00,PT60M
22,0.32,129,65,655,252,416,0.4,10.9,67,645,251,413,15.1,0,50.2,1040.1,0,0,0,0,30,29,3.6,2.9,74,0,0,5.9,2024-01-06T14:00:00+00:00,PT60M
21,0.32,120,30,288,70,137,6.5,11,35,209,66,114,15.3,0,52.2,1040,0,0,0,0,34,29,3.5,2.5,84,0,0,5,2024-01-06T15:00:00+00:00,PT60M
20,0.32,113,0,0,0,0,15.8,11.4,0,0,0,0,15.3,0,56.3,1040,0,0,0,0,35,22,3.3,1.9,96,0,0,4.3,2024-01-06T16:00:00+00:00,PT60M
19,0.32,106,0,0,0,0,7.3,11.5,0,0,0,0,15.2,0,61.2,1040,0,0,0,0,40,15,3,1.5,108,0,0,4,2024-01-06T17:00:00+00:00,PT60M
18,0.32,100,0,0,0,0,6.4,11.6,0,0,0,0,14.9,0,66.2,1040.1,0,0,0,0,46,9,2.4,1.3,121,0,0,3.6,2024-01-06T18:00:00+00:00,PT60M
17,0.32,94,0,0,0,0,5.6,11.9,0,0,0,0,14.4,0,70.6,1040,0,0,0,0,47,360,1.8,1.2,134,0,0,2.9,2024-01-06T19:00:00+00:00,PT60M
16,0.32,86,0,0,0,0,0,11.9,0,0,0,0,14,0,75.5,1039.9,0,0,0,0,41,349,1.2,1.1,147,0,0,2.4,2024-01-06T20:00:00+00:00,PT60M
16,0.32,73,0,0,0,0,0,11.9,0,0,0,0,13.7,0,79.1,1039.8,0,0,0,0,23,337,0.9,1,160,0,0,2.2,2024-01-06T21:00:00+00:00,PT60M
15,0.32,35,0,0,0,0,4.1,12,0,0,0,0,13.1,0,82.3,1039.7,0,0,0,0,332,327,0.4,0.8,170,0,0,2.2,2024-01-06T22:00:00+00:00,PT60M
15,0.32,-45,0,0,0,0,0,12.4,0,0,0,0,12.5,0,85.3,1039.6,0,0,0,0,191,320,0.4,0.4,169,0,0,2,2024-01-06T23:00:00+00:00,PT60M
15,0.32,-76,0,0,0,0,0,12.8,0,0,0,0,12.4,0,87.5,1039.2,0,0,0,0,167,259,0.9,0.1,158,0,0,2,2024-01-07T00:00:00+00:00,PT60M
15,0.32,-87,0,0,0,0,0,12.8,0,0,0,0,12.5,0,89.2,1038.7,0,0,0,0,167,190,1.4,0.3,145,0,0,2,2024-01-07T01:00:00+00:00,PT60M
15,0.32,-95,0,0,0,0,0,12.7,0,0,0,0,12.6,0,89,1038.5,0,0,0,0,172,208,1.8,0.5,132,0,0,2,2024-01-07T02:00:00+00:00,PT60M
15,0.32,-101,0,0,0,0,0,12.5,0,0,0,0,12.9,0,85.8,1038.5,0,0,0,0,174,225,1.8,0.6,119,0,0,2.1,2024-01-07T03:00:00+00:00,PT60M
15,0.32,-107,0,0,0,0,0,12.3,0,0,0,0,13,0,81.8,1038.5,0,0,0,0,172,221,1.8,0.6,106,0,0,2.2,2024-01-07T04:00:00+00:00,PT60M
16,0.32,-114,1,1,1,1,0,12.2,1,1,1,1,13,0,79.4,1038.7,0,0,0,0,166,203,1.9,0.7,94,0,0,2.6,2024-01-07T05:00:00+00:00,PT60M
16,0.32,-121,44,293,90,161,0,12.2,44,293,90,161,12.9,0,79.7,1039,0,0,0,0,163,194,2.1,0.8,83,0,0,2.9,2024-01-07T06:00:00+00:00,PT60M
16,0.32,-131,85,605,273,431,0,12,85,605,273,431,12.7,0,78.2,1039.3,0,0,0,0,167,189,2.2,1,72,0,0,2.9,2024-01-07T07:00:00+00:00,PT60M
18,0.32,-142,106,743,443,651,0,12.4,106,743,443,651,12.5,0,71.2,1039.6,0,0,0,0,171,178,1.9,1.2,63,0,0,3.2,2024-01-07T08:00:00+00:00,PT60M
20,0.32,-156,116,815,567,806,0,12.6,116,815,567,806,12.1,0,62.8,1039.3,0,0,0,0,170,167,1.8,1.5,56,0,0,3.9,2024-01-07T09:00:00+00:00,PT60M
21,0.32,-173,113,860,631,888,0,11.8,113,860,631,888,12.3,0,55.2,1038.7,0,0,0,0,175,170,1.6,1.4,53,0,0,4.5,2024-01-07T10:00:00+00:00,PT60M
22,0.32,170,115,851,625,879,0,11.4,115,851,625,879,12.9,0,50.1,1038,0,0,0,0,180,173,1.3,1.2,53,0,0,5,2024-01-07T11:00:00+00:00,PT60M
23,0.32,154,112,812,552,789,0,11,112,812,552,789,13,0,47,1037.1,0,0,0,0,170,160,1.2,1.2,57,0,0,5.1,2024-01-07T12:00:00+00:00,PT60M
23,0.32,140,111,702,416,613,0,10.7,111,702,416,613,13.2,0,45.5,1036.8,0,0,0,0,159,148,1.2,1.2,64,0,0,4.9,2024-01-07T13:00:00+00:00,PT60M
23,0.32,129,92,499,237,369,0.4,10.6,93,490,236,366,13.6,0,45.8,1036.7,0,0,0,0,146,137,1.6,1.5,74,0,0,4.6,2024-01-07T14:00:00+00:00,PT60M
22,0.32,120,39,146,61,96,0,10.8,39,146,61,96,13.9,0,48.1,1036.8,0,0,0,0,134,124,2.3,1.9,84,0,0,4.2,2024-01-07T15:00:00+00:00,PT60M
21,0.32,113,0,0,0,0,0,11.5,0,0,0,0,13.9,0,53.3,1037.2,0,0,0,0,129,120,3.2,2.1,96,0,0,4.1,2024-01-07T16:00:00+00:00,PT60M
20,0.32,106,0,0,0,0,0,11.6,0,0,0,0,13.7,0,59.8,1037.6,0,0,0,0,134,126,3.4,2,108,0,0,3.8,2024-01-07T17:00:00+00:00,PT60M
19,0.32,100,0,0,0,0,0.8,11.2,0,0,0,0,13.4,0,61.3,1038.1,0,0,0,0,149,147,3,1.5,121,0,0,3.2,2024-01-07T18:00:00+00:00,PT60M
19,0.32,93,0,0,0,0,0.8,11,0,0,0,0,13.1,0,60.3,1038.5,0,0,0,0,174,190,2.2,1,134,0,0,2.5,2024-01-07T19:00:00+00:00,PT60M
18,0.32,86,0,0,0,0,0,10.8,0,0,0,0,12.6,0,63,1038.8,0,0,0,0,196,219,1.9,1.1,147,0,0,2.4,2024-01-07T20:00:00+00:00,PT60M
17,0.32,73,0,0,0,0,0,10.8,0,0,0,0,11.9,0,66.2,1038.6,0,0,0,0,194,215,1.9,1.2,159,0,0,2.6,2024-01-07T21:00:00+00:00,PT60M
17,0.32,35,0,0,0,0,0,11.2,0,0,0,0,11.3,0,68.4,1038.3,0,0,0,0,189,214,1.9,1.3,170,0,0,2.7,2024-01-07T22:00:00+00:00,PT60M
17,0.32,-44,0,0,0,0,0,11.5,0,0,0,0,11.1,0,70.3,1038.3,0,0,0,0,196,228,1.8,1.4,169,0,0,2.8,2024-01-07T23:00:00+00:00,PT60M
17,0.32,-76,0,0,0,0,0,11.5,0,0,0,0,11,0,71.4,1038.1,0,0,0,0,213,244,1.6,1.4,158,0,0,3,2024-01-08T00:00:00+00:00,PT60M
16,0.32,-87,0,0,0,0,0,11.4,0,0,0,0,11.1,0,74.2,1038,0,0,0,0,236,257,1.3,1.4,145,0,0,3.2,2024-01-08T01:00:00+00:00,PT60M
15,0.32,-94,0,0,0,0,0,11.2,0,0,0,0,11.1,0,78.5,1038.1,0,0,0,0,253,264,1.2,1.4,132,0,0,3.4,2024-01-08T02:00:00+00:00,PT60M
15,0.32,-101,0,0,0,0,0,11.2,0,0,0,0,11.2,0,80.3,1038.2,0,0,0,0,256,265,1,1.3,119,0,0,3.2,2024-01-08T03:00:00+00:00,PT60M
15,0.32,-107,0,0,0,0,0,11.5,0,0,0,0,11.4,0,80.9,1038.3,0,0,0,0,251,263,0.9,1.2,106,0,0,3.2,2024-01-08T04:00:00+00:00,PT60M
15,0.32,-114,1,0,1,1,0.9,11.8,1,0,1,1,11.6,0,82,1038.8,0,0,0,0,247,263,0.8,1.2,94,0,0,3,2024-01-08T05:00:00+00:00,PT60M
15,0.32,-121,49,217,84,137,4.1,12,52,181,81,125,11.7,0,84.4,1039.4,0,0,0,0,249,270,0.5,1,83,0,0,2.8,2024-01-08T06:00:00+00:00,PT60M
15,0.32,-131,96,547,267,412,3.1,12,110,479,257,387,11.7,0,82.3,1039.9,0,0,0,0,251,278,0.3,0.7,72,0,0,2.6,2024-01-08T07:00:00+00:00,PT60M
17,0.32,-142,121,697,437,635,1.6,12.1,130,659,430,620,11.7,0,71.6,1040.2,0,0,0,0,225,277,0.2,0.4,63,0,0,2.5,2024-01-08T08:00:00+00:00,PT60M
20,0.32,-156,138,759,558,786,0,11.9,138,759,558,786,11.8,0,61.3,1040,0,0,0,0,151,90,0.1,0.1,56,0,0,2.7,2024-01-08T09:00:00+00:00,PT60M
21,0.32,-172,148,780,619,859,0,11.4,148,780,619,859,11.7,0,54.8,1039.1,0,0,0,0,42,53,0.4,0.5,53,0,0,3.1,2024-01-08T10:00:00+00:00,PT60M
22,0.32,170,153,766,613,850,0,11,153,766,613,850,11.5,0,49.4,1038.3,0,0,0,0,10,18,0.9,0.8,53,0,0,3.2,2024-01-08T11:00:00+00:00,PT60M
23,0.32,154,146,729,542,762,0,10,146,729,542,762,11.3,0,45.2,1037.6,0,0,0,0,0,5,1.2,1.1,57,0,0,2.9,2024-01-08T12:00:00+00:00,PT60M
23,0.32,140,113,707,422,620,0.5,9.4,115,697,420,616,11.2,0,42.6,1037.4,0,0,0,0,0,5,1.4,1.3,64,0,0,2.7,2024-01-08T13:00:00+00:00,PT60M
23,0.32,129,90,530,245,384,12.6,9.2,118,319,220,305,11,0,42.7,1037.4,0,0,0,0,4,11,1.6,1.3,73,0,0,2.4,2024-01-08T14:00:00+00:00,PT60M
22,0.32,120,40,163,65,104,22.4,9.8,48,12,49,51,10.9,0,45,1037.3,0,0,0,0,16,26,1.7,1.3,84,0,0,2.1,2024-01-08T15:00:00+00:00,PT60M
22,0.32,113,0,0,0,0,35.2,10.4,0,0,0,0,10.8,0,47.1,1037.3,0,0,0,0,29,38,1.7,1.1,96,0,0,2,2024-01-08T16:00:00+00:00,PT60M
21,0.32,106,0,0,0,0,33.9,10.3,0,0,0,0,10.8,0,50.4,1037.4,0,0,0,0,41,47,1.5,1,108,0,0,1.8,2024-01-08T17:00:00+00:00,PT60M
20,0.32,100,0,0,0,0,30.4,9.8,0,0,0,0,10.9,0,53,1037.4,0,0,0,0,50,37,1.2,0.5,121,0,0,1.6,2024-01-08T18:00:00+00:00,PT60M
19,0.32,93,0,0,0,0,43.4,9.6,0,0,0,0,11.1,0,54.3,1037.5,0,0,0,0,29,320,0.6,0.5,134,0,0,1.8,2024-01-08T19:00:00+00:00,PT60M
18,0.32,86,0,0,0,0,44.1,9.8,0,0,0,0,11.5,0,60.7,1037.5,0,0,0,0,320,296,0.8,1.1,146,0,0,2.4,2024-01-08T20:00:00+00:00,PT60M
16,0.32,73,0,0,0,0,43.4,10.1,0,0,0,0,11.8,0,67.6,1037.4,0,0,0,0,306,291,1.8,1.5,159,0,0,3,2024-01-08T21:00:00+00:00,PT60M
16,0.32,35,0,0,0,0,45.9,9.5,0,0,0,0,11.8,0,67.2,1037.3,0,0,0,0,300,290,3,1.9,170,0,0,3.4,2024-01-08T22:00:00+00:00,PT60M
15,0.32,-44,0,0,0,0,30.2,8.8,0,0,0,0,11.7,0,66.4,1037.3,0,0,0,0,298,293,3.8,2.1,169,0,0,3.6,2024-01-08T23:00:00+00:00,PT60M
15,0.32,-75,0,0,0,0,37,8.6,0,0,0,0,11.8,0,67.5,1037,0,0,0,0,300,295,3.9,2.1,158,0,0,3.8,2024-01-09T00:00:00+00:00,PT60M
14,0.32,-87,0,0,0,0,42.8,8.5,0,0,0,0,12,0,67.7,1037,0,0,0,0,301,296,4,2.3,145,0,0,3.8,2024-01-09T01:00:00+00:00,PT60M
14,0.32,-94,0,0,0,0,47.4,8.3,0,0,0,0,12.3,0,69.2,1037.1,0,0,0,0,303,301,4.3,2.4,132,0,0,3.9,2024-01-09T02:00:00+00:00,PT60M
13,0.32,-101,0,0,0,0,61.6,8.2,0,0,0,0,12.6,0,71.7,1037,0,0,0,0,307,307,4.3,2.4,119,0,0,4.1,2024-01-09T03:00:00+00:00,PT60M
13,0.32,-107,0,0,0,0,60.4,8,0,0,0,0,12.6,0,72.4,1037,0,0,0,0,310,310,4,2.2,106,0,0,4.5,2024-01-09T04:00:00+00:00,PT60M
13,0.32,-113,1,0,1,1,42.8,7.8,1,0,1,1,12.3,0,71.4,1037.3,0,0,0,0,312,313,3.5,2,94,0,0,4.6,2024-01-09T05:00:00+00:00,PT60M
13,0.32,-121,53,148,78,114,5.7,7.8,52,139,76,110,11.7,0,70,1037.7,0,0,0,0,313,316,2.7,1.6,83,0,0,4.2,2024-01-09T06:00:00+00:00,PT60M
14,0.32,-130,109,469,257,383,0,7.8,109,469,257,383,11.1,0,66.9,1037.9,0,0,0,0,311,319,1.8,1.1,72,0,0,3.6,2024-01-09T07:00:00+00:00,PT60M
16,0.32,-142,137,644,430,617,0,8,137,644,430,617,10.6,0,60.3,1037.9,0,0,0,0,303,311,0.9,0.6,63,0,0,3.2,2024-01-09T08:00:00+00:00,PT60M
18,0.32,-156,150,734,557,779,0,8.2,150,734,557,779,10.4,0,53.6,1037.6,0,0,0,0,284,290,0.9,0.7,56,0,0,3.6,2024-01-09T09:00:00+00:00,PT60M
19,0.32,-172,155,769,621,858,0,7,155,769,621,858,10.7,0,46,1037.1,0,0,0,0,299,303,2.1,1.8,53,0,0,4.7,2024-01-09T10:00:00+00:00,PT60M
20,0.32,170,151,775,618,857,0,5.6,151,775,618,857,10.9,0,38.7,1036.6,0,0,0,0,307,310,3.4,2.9,53,0,0,5.9,2024-01-09T11:00:00+00:00,PT60M
21,0.32,154,146,735,547,767,0,4.5,146,735,547,767,10.7,0,34.2,1036.1,0,0,0,0,306,308,3.7,3.1,57,0,0,6.3,2024-01-09T12:00:00+00:00,PT60M
22,0.32,140,142,603,408,583,0,3.6,142,603,408,583,10.4,0,31,1035.9,0,0,0,0,308,311,3.8,3,64,0,0,6.2,2024-01-09T13:00:00+00:00,PT60M
22,0.32,129,108,422,233,346,2.8,2.9,115,374,228,329,10.2,0,29.2,1036,0,0,0,0,315,318,4.2,3.2,73,0,0,6,2024-01-09T14:00:00+00:00,PT60M
21,0.32,120,44,115,62,89,0,3.6,44,115,62,89,10.1,0,32.6,1036.3,0,0,0,0,323,329,4.2,2.9,84,0,0,5.3,2024-01-09T15:00:00+00:00,PT60M
20,0.32,113,0,0,0,0,4.8,4.6,0,0,0,0,10.1,0,37.2,1036.8,0,0,0,0,327,337,3.7,2.2,96,0,0,4.4,2024-01-09T16:00:00+00:00,PT60M
19,0.32,106,0,0,0,0,6.6,3.9,0,0,0,0,10.3,0,36.6,1037.3,0,0,0,0,324,333,3.2,1.7,108,0,0,4,2024-01-09T17:00:00+00:00,PT60M
19,0.32,100,0,0,0,0,4.9,3.1,0,0,0,0,10.5,0,35.2,1037.7,0,0,0,0,316,327,2.8,1.4,120,0,0,3.7,2024-01-09T18:00:00+00:00,PT60M
18,0.32,93,0,0,0,0,0.8,3.4,0,0,0,0,10.7,0,36.8,1038,0,0,0,0,311,322,2.4,1.1,133,0,0,3.3,2024-01-09T19:00:00+00:00,PT60M
18,0.32,85,0,0,0,0,0.8,4.4,0,0,0,0,10.7,0,41.5,1038.1,0,0,0,0,309,321,2.3,1.1,146,0,0,3,2024-01-09T20:00:00+00:00,PT60M
17,0.32,73,0,0,0,0,0,5.6,0,0,0,0,10.6,0,47.5,1038.1,0,0,0,0,309,321,2.2,1.1,159,0,0,3,2024-01-09T21:00:00+00:00,PT60M
16,0.32,36,0,0,0,0,0,6.7,0,0,0,0,10.2,0,54.3,1038.1,0,0,0,0,311,318,2.5,1.2,170,0,0,2.9,2024-01-09T22:00:00+00:00,PT60M
15,0.32,-43,0,0,0,0,0,7.6,0,0,0,0,9.7,0,60.7,1038.1,0,0,0,0,308,317,2.8,1.3,169,0,0,2.9,2024-01-09T23:00:00+00:00,PT60M
14,0.32,-75,0,0,0,0,0,7.8,0,0,0,0,9.4,0,65.4,1038,0,0,0,0,306,317,2.6,1.3,158,0,0,3.2,2024-01-10T00:00:00+00:00,PT60M
13,0.32,-86,0,0,0,0,0,7.6,0,0,0,0,9.2,0,68.6,1037.9,0,0,0,0,310,321,2.6,1.4,145,0,0,3.6,2024-01-10T01:00:00+00:00,PT60M
12,0.32,-94,0,0,0,0,0,6.8,0,0,0,0,8.9,0,70.3,1037.8,0,0,0,0,313,323,2.8,1.5,132,0,0,4,2024-01-10T02:00:00+00:00,PT60M
11,0.32,-100,0,0,0,0,0,6,0,0,0,0,8.7,0,70.1,1037.7,0,0,0,0,313,320,2.8,1.5,119,0,0,4.3,2024-01-10T03:00:00+00:00,PT60M
11,0.32,-107,0,0,0,0,0,5.7,0,0,0,0,8.5,0,67.8,1037.7,0,0,0,0,307,315,2.5,1.3,106,0,0,4.3,2024-01-10T04:00:00+00:00,PT60M
12,0.32,-113,1,0,1,1,1.7,5.5,1,0,1,1,8.4,0,65.1,1038.1,0,0,0,0,297,306,2.1,1.1,94,0,0,4.1,2024-01-10T05:00:00+00:00,PT60M
12,0.32,-121,55,116,75,103,5.2,5.7,54,111,73,100,8.4,0,65.4,1038.7,0,0,0,0,284,295,1.9,0.9,83,0,0,3.8,2024-01-10T06:00:00+00:00,PT60M
13,0.32,-130,120,407,249,360,0,5.2,120,407,249,360,8.4,0,61.4,1039.3,0,0,0,0,265,273,1.7,0.7,72,0,0,3.4,2024-01-10T07:00:00+00:00,PT60M
15,0.32,-142,158,577,421,591,0,4.2,158,577,421,591,8.5,0,48.8,1039.7,0,0,0,0,239,231,1.6,0.9,63,0,0,3.6,2024-01-10T08:00:00+00:00,PT60M
