datetime,ghi,location,latitude,longitude
2024-02-18,6892.306,madagascar_location1,-25.053564,46.947956
2024-02-19,6134.609,madagascar_location1,-25.053564,46.947956
2024-02-20,7893.629,madagascar_location1,-25.053564,46.947956
2024-02-21,7792.235,madagascar_location1,-25.053564,46.947956
2024-02-22,7770.289,madagascar_location1,-25.053564,46.947956
2024-02-23,7321.119,madagascar_location1,-25.053564,46.947956
2024-02-24,4017.074,madagascar_location1,-25.053564,46.947956
2024-02-25,6544.827,madagascar_location1,-25.053564,46.947956
2024-02-26,5136.854,madagascar_location1,-25.053564,46.947956
2024-02-27,6683.997,madagascar_location1,-25.053564,46.947956
2024-02-28,6865.815,madagascar_location1,-25.053564,46.947956
2024-02-29,5238.415,madagascar_location1,-25.053564,46.947956
2024-03-01,4081.382,madagascar_location1,-25.053564,46.947956
2024-03-02,5946.931,madagascar_location1,-25.053564,46.947956
2024-03-03,7062.918,madagascar_location1,-25.053564,46.947956
2024-03-04,4125.111,madagascar_location1,-25.053564,46.947956
2024-03-05,2899.708,madagascar_location1,-25.053564,46.947956
2024-03-06,1705.798,madagascar_location1,-25.053564,46.947956
2024-03-07,3772.67,madagascar_location1,-25.053564,46.947956
2024-03-08,5496.687,madagascar_location1,-25.053564,46.947956
2024-03-09,4510.433,madagascar_location1,-25.053564,46.947956
2024-03-10,6412.488,madagascar_location1,-25.053564,46.947956
2024-03-11,7121.994,madagascar_location1,-25.053564,46.947956
2024-03-12,6170.334,madagascar_location1,-25.053564,46.947956
2024-03-13,6521.707,madagascar_location1,-25.053564,46.947956
2024-03-14,6854.443,madagascar_location1,-25.053564,46.947956
2024-03-15,6440.573,madagascar_location1,-25.053564,46.947956
2024-03-16,6910.056,madagascar_location1,-25.053564,46.947956
2024-03-17,6869.465,madagascar_location1,-25.053564,46.947956
2024-03-18,6638.971,madagascar_location1,-25.053564,46.947956
2024-03-19,6623.677,madagascar_location1,-25.053564,46.947956
2024-03-20,5889.793,madagascar_location1,-25.053564,46.947956
2024-03-21,3521.316,madagascar_location1,-25.053564,46.947956
2024-03-22,5276.306,madagascar_location1,-25.053564,46.947956
2024-03-23,1881.119,madagascar_location1,-25.053564,46.947956
2024-04-04,2859.063,madagascar_location1,-25.053564,46.947956
2024-04-05,6284.814,madagascar_location1,-25.053564,46.947956
2024-04-06,5850.538,madagascar_location1,-25.053564,46.947956
2024-04-07,5050.262,madagascar_location1,-25.053564,46.947956
2024-04-08,1127.177,madagascar_location1,-25.053564,46.947956
2024-04-09,5605.613,madagascar_location1,-25.053564,46.947956
2024-04-10,5660.218,madagascar_location1,-25.053564,46.947956
2024-04-11,2232.897,madagascar_location1,-25.053564,46.947956
2024-04-12,3044.479,madagascar_location1,-25.053564,46.947956
2024-04-13,5746.751,madagascar_location1,-25.053564,46.947956
2024-04-14,2589.095,madagascar_location1,-25.053564,46.947956
2024-04-15,2589.316,madagascar_location1,-25.053564,46.947956
2024-04-16,2798.886,madagascar_location1,-25.053564,46.947956
2024-04-17,4289.337,madagascar_location1,-25.053564,46.947956
2024-04-18,4787.543,madagascar_location1,-25.053564,46.947956
2024-04-19,2149.16,madagascar_location1,-25.053564,46.947956
2024-04-20,4905.287,madagascar_location1,-25.053564,46.947956
2024-04-21,4595.217,madagascar_location1,-25.053564,46.947956
2024-04-22,5259.06,madagascar_location1,-25.053564,46.947956
2024-04-23,5124.952,madagascar_location1,-25.053564,46.947956
2024-04-24,4943.548,madagascar_location1,-25.053564,46.947956
2024-04-25,4734.995,madagascar_location1,-25.053564,46.947956
2024-04-26,4977.745,madagascar_location1,-25.053564,46.947956
2024-04-27,4150.354,madagascar_location1,-25.053564,46.947956
2024-04-28,2650.155,madagascar_location1,-25.053564,46.947956
2024-04-29,2044.829,madagascar_location1,-25.053564,46.947956
2024-04-30,4953.006,madagascar_location1,-25.053564,46.947956
2024-05-01,4899.937,madagascar_location1,-25.053564,46.947956
2024-05-02,4722.043,madagascar_location1,-25.053564,46.947956
2024-05-03,1292.394,madagascar_location1,-25.053564,46.947956
2024-05-04,1795.352,madagascar_location1,-25.053564,46.947956
2024-05-05,4465.936,madagascar_location1,-25.053564,46.947956
2024-05-06,4910.173,madagascar_location1,-25.053564,46.947956
2024-05-07,3644.331,madagascar_location1,-25.053564,46.947956
2024-05-08,3356.742,madagascar_location1,-25.053564,46.947956
2024-05-09,4402.685,madagascar_location1,-25.053564,46.947956
2024-05-10,4112.605,madagascar_location1,-25.053564,46.947956
2024-05-11,4290.86,madagascar_location1,-25.053564,46.947956
2024-05-12,4786.907,madagascar_location1,-25.053564,46.947956
2024-05-13,4724.346,madagascar_location1,-25.053564,46.947956
2024-05-14,1388.194,madagascar_location1,-25.053564,46.947956
2024-05-15,2428.777,madagascar_location1,-25.053564,46.947956
2024-05-16,1952.065,madagascar_location1,-25.053564,46.947956
2024-05-17,4041.504,madagascar_location1,-25.053564,46.947956
2024-05-18,4342.142,madagascar_location1,-25.053564,46.947956
2024-05-19,1125.208,madagascar_location1,-25.053564,46.947956
2024-05-20,1553.723,madagascar_location1,-25.053564,46.947956
2024-05-21,3009.533,madagascar_location1,-25.053564,46.947956
2024-05-22,3718.214,madagascar_location1,-25.053564,46.947956
2024-05-23,3780.598,madagascar_location1,-25.053564,46.947956
2024-05-24,3371.349,madagascar_location1,-25.053564,46.947956
2024-05-25,4425.201,madagascar_location1,-25.053564,46.947956
