Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 05:00:00+00:00,PT60M
26,0.11,1,0,1,1,1,0,1,1,2023-09-27 06:00:00+00:00,PT60M
26,0.11,57,164,92,90,57,154,91,89,2023-09-27 07:00:00+00:00,PT60M
27,0.11,123,454,314,307,123,454,314,307,2023-09-27 08:00:00+00:00,PT60M
27,0.11,160,608,545,532,160,608,545,532,2023-09-27 09:00:00+00:00,PT60M
28,0.11,181,690,739,720,216,620,717,698,2023-09-27 10:00:00+00:00,PT60M
29,0.11,193,734,875,851,206,710,866,843,2023-09-27 11:00:00+00:00,PT60M
29,0.11,197,754,940,914,218,719,926,901,2023-09-27 12:00:00+00:00,PT60M
29,0.11,210,729,922,897,214,724,920,895,2023-09-27 13:00:00+00:00,PT60M
29,0.11,201,705,836,814,201,705,836,814,2023-09-27 14:00:00+00:00,PT60M
29,0.11,184,653,683,666,184,653,683,666,2023-09-27 15:00:00+00:00,PT60M
29,0.11,151,569,479,468,175,489,462,451,2023-09-27 16:00:00+00:00,PT60M
28,0.11,106,387,244,240,160,79,192,187,2023-09-27 17:00:00+00:00,PT60M
27,0.11,33,78,45,45,30,0,30,29,2023-09-27 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-27 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-27 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-27 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-27 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-28 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-28 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-28 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-28 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-28 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-28 05:00:00+00:00,PT60M
26,0.11,1,0,1,1,1,0,1,0,2023-09-28 06:00:00+00:00,PT60M
27,0.11,59,135,88,87,66,76,81,79,2023-09-28 07:00:00+00:00,PT60M
27,0.11,131,415,307,302,206,7,208,201,2023-09-28 08:00:00+00:00,PT60M
28,0.11,177,566,536,525,228,421,498,487,2023-09-28 09:00:00+00:00,PT60M
29,0.11,222,616,720,703,290,467,671,655,2023-09-28 10:00:00+00:00,PT60M
29,0.11,237,665,855,834,239,662,854,833,2023-09-28 11:00:00+00:00,PT60M
29,0.11,237,697,923,900,237,697,923,900,2023-09-28 12:00:00+00:00,PT60M
29,0.11,231,700,913,891,231,700,913,891,2023-09-28 13:00:00+00:00,PT60M
29,0.11,221,674,827,808,221,674,827,808,2023-09-28 14:00:00+00:00,PT60M
29,0.11,200,622,675,660,204,615,672,657,2023-09-28 15:00:00+00:00,PT60M
29,0.11,171,513,466,457,230,333,422,413,2023-09-28 16:00:00+00:00,PT60M
28,0.11,116,328,233,230,139,193,213,209,2023-09-28 17:00:00+00:00,PT60M
28,0.11,33,56,42,42,34,0,34,33,2023-09-28 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-28 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-28 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-28 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-28 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-28 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-29 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 05:00:00+00:00,PT60M
26,0.11,1,0,1,1,0,0,0,0,2023-09-29 06:00:00+00:00,PT60M
26,0.11,59,147,90,89,63,98,84,83,2023-09-29 07:00:00+00:00,PT60M
27,0.11,129,426,309,306,141,369,300,296,2023-09-29 08:00:00+00:00,PT60M
28,0.11,168,588,541,532,196,519,522,513,2023-09-29 09:00:00+00:00,PT60M
29,0.11,190,674,735,721,321,399,643,629,2023-09-29 10:00:00+00:00,PT60M
29,0.11,199,725,872,853,236,659,849,830,2023-09-29 11:00:00+00:00,PT60M
29,0.11,203,746,937,916,217,722,928,908,2023-09-29 12:00:00+00:00,PT60M
29,0.11,197,750,928,907,197,750,928,907,2023-09-29 13:00:00+00:00,PT60M
29,0.11,184,735,843,826,193,718,838,820,2023-09-29 14:00:00+00:00,PT60M
28,0.11,168,686,689,676,169,683,688,675,2023-09-29 15:00:00+00:00,PT60M
28,0.11,164,528,467,460,170,511,463,456,2023-09-29 16:00:00+00:00,PT60M
28,0.11,113,339,233,231,136,212,214,211,2023-09-29 17:00:00+00:00,PT60M
27,0.11,32,65,42,42,24,0,24,23,2023-09-29 18:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 19:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 20:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-29 23:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-09-30 00:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-09-30 01:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-09-30 02:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-09-30 03:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-09-30 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-09-30 05:00:00+00:00,PT60M
25,0.11,1,0,1,1,0,0,0,0,2023-09-30 06:00:00+00:00,PT60M
25,0.11,55,200,97,98,55,173,95,95,2023-09-30 07:00:00+00:00,PT60M
26,0.11,111,506,325,323,111,506,325,323,2023-09-30 08:00:00+00:00,PT60M
27,0.11,140,659,558,550,143,650,555,548,2023-09-30 09:00:00+00:00,PT60M
28,0.11,180,694,741,728,227,600,711,698,2023-09-30 10:00:00+00:00,PT60M
30,0.11,188,743,877,861,236,658,847,831,2023-09-30 11:00:00+00:00,PT60M
29,0.11,187,769,943,925,288,599,877,859,2023-09-30 12:00:00+00:00,PT60M
28,0.11,181,772,933,914,273,618,873,855,2023-09-30 13:00:00+00:00,PT60M
28,0.11,174,750,845,830,174,750,845,830,2023-09-30 14:00:00+00:00,PT60M
29,0.11,157,705,692,681,157,705,692,681,2023-09-30 15:00:00+00:00,PT60M
29,0.11,135,612,484,479,135,612,484,479,2023-09-30 16:00:00+00:00,PT60M
28,0.11,97,429,247,247,97,429,247,247,2023-09-30 17:00:00+00:00,PT60M
28,0.11,30,97,45,45,30,80,43,44,2023-09-30 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-30 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-30 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-09-30 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-30 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-09-30 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 05:00:00+00:00,PT60M
26,0.11,1,1,1,1,1,0,1,1,2023-10-01 06:00:00+00:00,PT60M
26,0.11,48,301,109,111,61,165,97,97,2023-10-01 07:00:00+00:00,PT60M
26,0.11,85,614,343,344,175,245,271,268,2023-10-01 08:00:00+00:00,PT60M
27,0.11,108,734,574,569,320,25,337,327,2023-10-01 09:00:00+00:00,PT60M
28,0.11,145,759,758,747,397,6,402,388,2023-10-01 10:00:00+00:00,PT60M
28,0.11,150,800,892,878,394,0,394,381,2023-10-01 11:00:00+00:00,PT60M
28,0.11,155,813,954,938,548,73,620,602,2023-10-01 12:00:00+00:00,PT60M
28,0.11,170,789,936,920,490,6,496,480,2023-10-01 13:00:00+00:00,PT60M
28,0.11,163,767,848,835,389,0,389,376,2023-10-01 14:00:00+00:00,PT60M
28,0.11,151,717,693,685,309,0,309,299,2023-10-01 15:00:00+00:00,PT60M
27,0.11,131,624,485,482,220,0,220,213,2023-10-01 16:00:00+00:00,PT60M
27,0.11,95,441,247,249,145,0,145,140,2023-10-01 17:00:00+00:00,PT60M
27,0.11,29,103,45,46,33,5,34,33,2023-10-01 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-01 19:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 20:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-01 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 05:00:00+00:00,PT60M
26,0.11,1,1,1,1,1,0,1,1,2023-10-02 06:00:00+00:00,PT60M
26,0.11,51,262,105,108,38,0,38,37,2023-10-02 07:00:00+00:00,PT60M
26,0.11,98,564,335,338,189,119,245,240,2023-10-02 08:00:00+00:00,PT60M
26,0.11,121,701,566,564,262,265,442,435,2023-10-02 09:00:00+00:00,PT60M
28,0.11,132,777,760,752,151,741,749,741,2023-10-02 10:00:00+00:00,PT60M
29,0.11,143,809,893,881,205,702,855,843,2023-10-02 11:00:00+00:00,PT60M
29,0.11,147,823,955,942,220,703,910,896,2023-10-02 12:00:00+00:00,PT60M
29,0.11,146,820,942,929,155,806,937,924,2023-10-02 13:00:00+00:00,PT60M
29,0.11,142,797,854,844,161,762,843,832,2023-10-02 14:00:00+00:00,PT60M
29,0.11,135,746,698,692,142,733,694,688,2023-10-02 15:00:00+00:00,PT60M
28,0.11,115,665,491,490,121,647,487,487,2023-10-02 16:00:00+00:00,PT60M
28,0.11,83,501,254,259,99,412,243,246,2023-10-02 17:00:00+00:00,PT60M
28,0.11,27,132,47,49,31,2,32,31,2023-10-02 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-02 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-02 20:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-02 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 05:00:00+00:00,PT60M
26,0.11,1,1,1,1,1,0,1,1,2023-10-03 06:00:00+00:00,PT60M
26,0.11,46,322,111,116,64,141,95,96,2023-10-03 07:00:00+00:00,PT60M
26,0.11,80,630,346,351,176,230,272,270,2023-10-03 08:00:00+00:00,PT60M
26,0.11,103,744,575,575,253,330,467,462,2023-10-03 09:00:00+00:00,PT60M
27,0.11,149,750,754,748,390,222,568,557,2023-10-03 10:00:00+00:00,PT60M
28,0.11,155,791,888,878,320,492,777,766,2023-10-03 11:00:00+00:00,PT60M
28,0.11,154,813,951,940,337,503,830,817,2023-10-03 12:00:00+00:00,PT60M
28,0.11,152,810,938,927,389,394,771,758,2023-10-03 13:00:00+00:00,PT60M
28,0.11,147,788,849,841,380,342,682,671,2023-10-03 14:00:00+00:00,PT60M
28,0.11,137,740,694,690,288,391,587,579,2023-10-03 15:00:00+00:00,PT60M
27,0.11,119,653,486,488,262,12,270,261,2023-10-03 16:00:00+00:00,PT60M
27,0.11,86,483,250,256,139,0,139,134,2023-10-03 17:00:00+00:00,PT60M
27,0.11,27,119,45,47,24,0,24,23,2023-10-03 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-03 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-03 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-03 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-03 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-04 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-04 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-04 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-04 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-04 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-10-04 05:00:00+00:00,PT60M
25,0.11,1,1,1,1,1,0,1,1,2023-10-04 06:00:00+00:00,PT60M
25,0.11,48,306,110,116,68,103,92,92,2023-10-04 07:00:00+00:00,PT60M
26,0.11,87,606,343,349,89,598,342,348,2023-10-04 08:00:00+00:00,PT60M
27,0.11,107,735,574,575,113,721,570,571,2023-10-04 09:00:00+00:00,PT60M
28,0.11,114,808,766,763,147,740,746,743,2023-10-04 10:00:00+00:00,PT60M
29,0.11,120,843,900,893,120,843,900,893,2023-10-04 11:00:00+00:00,PT60M
29,0.11,124,854,961,952,124,854,961,952,2023-10-04 12:00:00+00:00,PT60M
29,0.11,132,839,944,936,132,839,944,936,2023-10-04 13:00:00+00:00,PT60M
29,0.11,129,816,855,849,129,816,855,849,2023-10-04 14:00:00+00:00,PT60M
29,0.11,121,770,699,698,121,770,699,698,2023-10-04 15:00:00+00:00,PT60M
28,0.11,110,676,489,493,110,676,489,493,2023-10-04 16:00:00+00:00,PT60M
28,0.11,82,499,250,258,82,499,250,258,2023-10-04 17:00:00+00:00,PT60M
28,0.11,26,127,44,47,26,112,43,46,2023-10-04 18:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-10-04 19:00:00+00:00,PT60M
28,0.11,0,0,0,0,0,0,0,0,2023-10-04 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-04 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-04 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-04 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-05 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-05 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-05 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-05 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-05 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-05 05:00:00+00:00,PT60M
26,0.11,1,1,1,1,0,0,0,0,2023-10-05 06:00:00+00:00,PT60M
26,0.11,54,237,103,108,72,37,80,79,2023-10-05 07:00:00+00:00,PT60M
26,0.11,106,532,331,338,160,2,161,156,2023-10-05 08:00:00+00:00,PT60M
27,0.11,136,666,559,562,208,0,208,201,2023-10-05 09:00:00+00:00,PT60M
27,0.11,169,711,743,741,279,0,279,270,2023-10-05 10:00:00+00:00,PT60M
28,0.11,183,747,874,868,403,0,403,389,2023-10-05 11:00:00+00:00,PT60M
28,0.11,187,764,935,928,370,0,370,357,2023-10-05 12:00:00+00:00,PT60M
28,0.11,183,764,921,915,429,3,432,417,2023-10-05 13:00:00+00:00,PT60M
28,0.11,180,734,831,827,357,394,702,694,2023-10-05 14:00:00+00:00,PT60M
28,0.11,165,682,676,676,192,627,659,659,2023-10-05 15:00:00+00:00,PT60M
27,0.11,149,560,463,467,149,560,463,467,2023-10-05 16:00:00+00:00,PT60M
27,0.11,105,360,227,233,106,350,226,231,2023-10-05 17:00:00+00:00,PT60M
27,0.11,28,59,37,38,25,52,33,34,2023-10-05 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-05 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-05 20:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-05 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-05 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-05 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-06 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-06 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-06 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-06 03:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-10-06 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-10-06 05:00:00+00:00,PT60M
25,0.11,1,0,1,1,1,0,1,1,2023-10-06 06:00:00+00:00,PT60M
25,0.11,53,253,106,112,73,54,85,85,2023-10-06 07:00:00+00:00,PT60M
26,0.11,99,560,336,345,124,443,318,324,2023-10-06 08:00:00+00:00,PT60M
27,0.11,122,701,567,572,126,688,564,569,2023-10-06 09:00:00+00:00,PT60M
28,0.11,146,753,753,754,146,753,753,754,2023-10-06 10:00:00+00:00,PT60M
29,0.11,151,795,886,884,151,795,886,884,2023-10-06 11:00:00+00:00,PT60M
29,0.11,150,817,949,945,150,817,949,945,2023-10-06 12:00:00+00:00,PT60M
29,0.11,148,816,935,931,148,816,935,931,2023-10-06 13:00:00+00:00,PT60M
29,0.11,142,795,846,845,142,795,846,845,2023-10-06 14:00:00+00:00,PT60M
29,0.11,133,745,690,693,133,745,690,693,2023-10-06 15:00:00+00:00,PT60M
29,0.11,138,593,469,476,138,593,469,476,2023-10-06 16:00:00+00:00,PT60M
28,0.11,97,408,234,242,97,408,234,242,2023-10-06 17:00:00+00:00,PT60M
27,0.11,27,82,39,41,26,73,37,39,2023-10-06 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-06 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-06 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-06 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-06 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-06 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-07 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-07 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-07 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-07 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-07 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-07 05:00:00+00:00,PT60M
25,0.11,1,1,1,1,1,0,1,1,2023-10-07 06:00:00+00:00,PT60M
25,0.11,51,284,109,117,53,247,106,113,2023-10-07 07:00:00+00:00,PT60M
26,0.11,94,584,341,352,94,584,341,352,2023-10-07 08:00:00+00:00,PT60M
27,0.11,112,724,572,580,114,721,572,580,2023-10-07 09:00:00+00:00,PT60M
29,0.11,120,798,764,768,302,399,610,605,2023-10-07 10:00:00+00:00,PT60M
30,0.11,126,833,895,896,369,373,717,710,2023-10-07 11:00:00+00:00,PT60M
30,0.11,129,847,956,955,473,218,685,673,2023-10-07 12:00:00+00:00,PT60M
30,0.11,129,843,941,940,154,802,926,924,2023-10-07 13:00:00+00:00,PT60M
30,0.11,125,820,851,852,247,594,771,769,2023-10-07 14:00:00+00:00,PT60M
30,0.11,127,756,690,696,268,434,592,592,2023-10-07 15:00:00+00:00,PT60M
30,0.11,138,590,466,475,223,31,243,236,2023-10-07 16:00:00+00:00,PT60M
28,0.11,99,391,230,239,115,0,115,111,2023-10-07 17:00:00+00:00,PT60M
27,0.11,27,72,37,39,21,0,21,20,2023-10-07 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-07 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-07 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-07 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-07 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-07 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 04:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 05:00:00+00:00,PT60M
26,0.11,1,1,1,1,0,0,0,0,2023-10-08 06:00:00+00:00,PT60M
26,0.11,52,271,108,117,73,54,86,86,2023-10-08 07:00:00+00:00,PT60M
26,0.11,95,579,341,354,100,552,337,349,2023-10-08 08:00:00+00:00,PT60M
27,0.11,117,714,571,581,117,714,571,581,2023-10-08 09:00:00+00:00,PT60M
28,0.11,126,788,762,768,185,672,725,729,2023-10-08 10:00:00+00:00,PT60M
30,0.11,132,825,893,895,275,569,801,799,2023-10-08 11:00:00+00:00,PT60M
30,0.11,130,844,954,955,445,229,667,655,2023-10-08 12:00:00+00:00,PT60M
30,0.11,129,841,938,940,504,0,504,487,2023-10-08 13:00:00+00:00,PT60M
29,0.11,125,820,848,852,398,0,398,384,2023-10-08 14:00:00+00:00,PT60M
28,0.11,116,775,692,700,318,0,318,307,2023-10-08 15:00:00+00:00,PT60M
28,0.11,102,690,483,496,265,42,285,278,2023-10-08 16:00:00+00:00,PT60M
27,0.11,76,515,245,260,152,70,177,175,2023-10-08 17:00:00+00:00,PT60M
27,0.11,23,128,42,46,23,53,32,33,2023-10-08 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-08 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-08 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-08 21:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 22:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-08 23:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-09 00:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-09 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-09 02:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-09 03:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-09 04:00:00+00:00,PT60M
25,0.11,0,0,0,0,0,0,0,0,2023-10-09 05:00:00+00:00,PT60M
25,0.11,1,2,1,1,0,0,0,0,2023-10-09 06:00:00+00:00,PT60M
26,0.11,46,332,114,125,64,143,97,101,2023-10-09 07:00:00+00:00,PT60M
26,0.11,84,622,346,362,133,353,266,273,2023-10-09 08:00:00+00:00,PT60M
26,0.11,107,736,574,587,236,0,236,228,2023-10-09 09:00:00+00:00,PT60M
27,0.11,123,793,762,770,313,0,313,302,2023-10-09 10:00:00+00:00,PT60M
28,0.11,132,824,892,897,477,146,611,599,2023-10-09 11:00:00+00:00,PT60M
28,0.11,141,830,950,954,469,224,689,678,2023-10-09 12:00:00+00:00,PT60M
28,0.11,147,817,932,936,339,484,804,801,2023-10-09 13:00:00+00:00,PT60M
29,0.11,153,779,839,845,285,531,752,753,2023-10-09 14:00:00+00:00,PT60M
29,0.11,158,696,674,683,225,548,630,636,2023-10-09 15:00:00+00:00,PT60M
29,0.11,181,452,433,441,204,365,413,418,2023-10-09 16:00:00+00:00,PT60M
29,0.11,120,227,197,202,130,161,188,190,2023-10-09 17:00:00+00:00,PT60M
28,0.11,27,21,30,30,22,0,22,22,2023-10-09 18:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-09 19:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-09 20:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-09 21:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-09 22:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-09 23:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-10 00:00:00+00:00,PT60M
27,0.11,0,0,0,0,0,0,0,0,2023-10-10 01:00:00+00:00,PT60M
26,0.11,0,0,0,0,0,0,0,0,2023-10-10 02:00:00+00:00,PT60M
