nohup: ignoring input
Number of coordinates within Uganda boundary: 1962
Fetching data for the period: 2024-01-01 to 2024-12-31
Found existing CSV file with 1953 unique coordinate pairs already downloaded.
Existing coordinates:
  (3.9179, 33.9715)
  (3.9179, 34.0715)
  (4.0179, 33.8715)
  (4.0179, 33.9715)
  (4.1179, 33.9715)
  (4.2179, 33.9715)
Downloading products: ['GHI', 'DNI', 'DHI']
----------------------------------------

Skipping grid point 1/1962: (Lat=-1.38, Lon=29.67) - Already downloaded

Skipping grid point 2/1962: (Lat=-1.38, Lon=29.97) - Already downloaded

Skipping grid point 3/1962: (Lat=-1.28, Lon=29.67) - Already downloaded

Skipping grid point 4/1962: (Lat=-1.28, Lon=29.77) - Already downloaded

Skipping grid point 5/1962: (Lat=-1.28, Lon=29.87) - Already downloaded

Skipping grid point 6/1962: (Lat=-1.28, Lon=29.97) - Already downloaded

Skipping grid point 7/1962: (Lat=-1.28, Lon=30.07) - Already downloaded

Skipping grid point 8/1962: (Lat=-1.18, Lon=29.67) - Already downloaded

Skipping grid point 9/1962: (Lat=-1.18, Lon=29.77) - Already downloaded

Skipping grid point 10/1962: (Lat=-1.18, Lon=29.87) - Already downloaded

Skipping grid point 11/1962: (Lat=-1.18, Lon=29.97) - Already downloaded

Skipping grid point 12/1962: (Lat=-1.18, Lon=30.07) - Already downloaded

Skipping grid point 13/1962: (Lat=-1.18, Lon=30.17) - Already downloaded

Skipping grid point 14/1962: (Lat=-1.18, Lon=30.27) - Already downloaded

Skipping grid point 15/1962: (Lat=-1.08, Lon=29.67) - Already downloaded

Skipping grid point 16/1962: (Lat=-1.08, Lon=29.77) - Already downloaded

Skipping grid point 17/1962: (Lat=-1.08, Lon=29.87) - Already downloaded

Skipping grid point 18/1962: (Lat=-1.08, Lon=29.97) - Already downloaded

Skipping grid point 19/1962: (Lat=-1.08, Lon=30.07) - Already downloaded

Skipping grid point 20/1962: (Lat=-1.08, Lon=30.17) - Already downloaded

Skipping grid point 21/1962: (Lat=-1.08, Lon=30.27) - Already downloaded

Skipping grid point 22/1962: (Lat=-0.98, Lon=29.67) - Already downloaded

Skipping grid point 23/1962: (Lat=-0.98, Lon=29.77) - Already downloaded

Skipping grid point 24/1962: (Lat=-0.98, Lon=29.87) - Already downloaded

Skipping grid point 25/1962: (Lat=-0.98, Lon=29.97) - Already downloaded

Skipping grid point 26/1962: (Lat=-0.98, Lon=30.07) - Already downloaded

Skipping grid point 27/1962: (Lat=-0.98, Lon=30.17) - Already downloaded

Skipping grid point 28/1962: (Lat=-0.98, Lon=30.27) - Already downloaded

Skipping grid point 29/1962: (Lat=-0.98, Lon=30.37) - Already downloaded

Skipping grid point 30/1962: (Lat=-0.98, Lon=30.47) - Already downloaded

Skipping grid point 31/1962: (Lat=-0.98, Lon=30.57) - Already downloaded

Skipping grid point 32/1962: (Lat=-0.98, Lon=30.67) - Already downloaded

Skipping grid point 33/1962: (Lat=-0.98, Lon=30.77) - Already downloaded

Skipping grid point 34/1962: (Lat=-0.98, Lon=30.87) - Already downloaded

Skipping grid point 35/1962: (Lat=-0.98, Lon=30.97) - Already downloaded

Skipping grid point 36/1962: (Lat=-0.98, Lon=31.07) - Already downloaded

Skipping grid point 37/1962: (Lat=-0.98, Lon=31.17) - Already downloaded

Skipping grid point 38/1962: (Lat=-0.98, Lon=31.27) - Already downloaded

Skipping grid point 39/1962: (Lat=-0.98, Lon=31.37) - Already downloaded

Skipping grid point 40/1962: (Lat=-0.98, Lon=31.47) - Already downloaded

Processing grid point 41/1962: (Lat=-0.98, Lon=31.57)
  ✓ Success! Converted result to DataFrame with 366 rows and wrote to scripts/NASA_power_ug_data.csv.

Skipping grid point 42/1962: (Lat=-0.98, Lon=31.67) - Already downloaded

Skipping grid point 43/1962: (Lat=-0.98, Lon=31.77) - Already downloaded

Skipping grid point 44/1962: (Lat=-0.98, Lon=31.87) - Already downloaded

Skipping grid point 45/1962: (Lat=-0.98, Lon=31.97) - Already downloaded

Skipping grid point 46/1962: (Lat=-0.98, Lon=32.07) - Already downloaded

Skipping grid point 47/1962: (Lat=-0.98, Lon=32.17) - Already downloaded

Skipping grid point 48/1962: (Lat=-0.98, Lon=32.27) - Already downloaded

Skipping grid point 49/1962: (Lat=-0.98, Lon=32.37) - Already downloaded

Skipping grid point 50/1962: (Lat=-0.98, Lon=32.47) - Already downloaded

Skipping grid point 51/1962: (Lat=-0.98, Lon=32.57) - Already downloaded

Skipping grid point 52/1962: (Lat=-0.98, Lon=32.67) - Already downloaded

Skipping grid point 53/1962: (Lat=-0.98, Lon=32.77) - Already downloaded

Skipping grid point 54/1962: (Lat=-0.98, Lon=32.87) - Already downloaded

Skipping grid point 55/1962: (Lat=-0.98, Lon=32.97) - Already downloaded

Skipping grid point 56/1962: (Lat=-0.98, Lon=33.07) - Already downloaded

Skipping grid point 57/1962: (Lat=-0.98, Lon=33.17) - Already downloaded

Skipping grid point 58/1962: (Lat=-0.98, Lon=33.27) - Already downloaded

Skipping grid point 59/1962: (Lat=-0.98, Lon=33.37) - Already downloaded

Skipping grid point 60/1962: (Lat=-0.98, Lon=33.47) - Already downloaded

Skipping grid point 61/1962: (Lat=-0.98, Lon=33.57) - Already downloaded

Skipping grid point 62/1962: (Lat=-0.98, Lon=33.67) - Already downloaded

Processing grid point 63/1962: (Lat=-0.98, Lon=33.77)
  ✓ Success! Converted result to DataFrame with 366 rows and wrote to scripts/NASA_power_ug_data.csv.

Skipping grid point 64/1962: (Lat=-0.98, Lon=33.87) - Already downloaded

Skipping grid point 65/1962: (Lat=-0.88, Lon=29.67) - Already downloaded

Skipping grid point 66/1962: (Lat=-0.88, Lon=29.77) - Already downloaded

Skipping grid point 67/1962: (Lat=-0.88, Lon=29.87) - Already downloaded

Skipping grid point 68/1962: (Lat=-0.88, Lon=29.97) - Already downloaded

Skipping grid point 69/1962: (Lat=-0.88, Lon=30.07) - Already downloaded

Skipping grid point 70/1962: (Lat=-0.88, Lon=30.17) - Already downloaded

Skipping grid point 71/1962: (Lat=-0.88, Lon=30.27) - Already downloaded

Skipping grid point 72/1962: (Lat=-0.88, Lon=30.37) - Already downloaded

Skipping grid point 73/1962: (Lat=-0.88, Lon=30.47) - Already downloaded

Skipping grid point 74/1962: (Lat=-0.88, Lon=30.57) - Already downloaded

Skipping grid point 75/1962: (Lat=-0.88, Lon=30.67) - Already downloaded

Skipping grid point 76/1962: (Lat=-0.88, Lon=30.77) - Already downloaded

Skipping grid point 77/1962: (Lat=-0.88, Lon=30.87) - Already downloaded

Skipping grid point 78/1962: (Lat=-0.88, Lon=30.97) - Already downloaded

Skipping grid point 79/1962: (Lat=-0.88, Lon=31.07) - Already downloaded

Skipping grid point 80/1962: (Lat=-0.88, Lon=31.17) - Already downloaded

Skipping grid point 81/1962: (Lat=-0.88, Lon=31.27) - Already downloaded

Skipping grid point 82/1962: (Lat=-0.88, Lon=31.37) - Already downloaded

Skipping grid point 83/1962: (Lat=-0.88, Lon=31.47) - Already downloaded

Skipping grid point 84/1962: (Lat=-0.88, Lon=31.57) - Already downloaded

Skipping grid point 85/1962: (Lat=-0.88, Lon=31.67) - Already downloaded

Skipping grid point 86/1962: (Lat=-0.88, Lon=31.77) - Already downloaded

Skipping grid point 87/1962: (Lat=-0.88, Lon=31.87) - Already downloaded

Skipping grid point 88/1962: (Lat=-0.88, Lon=31.97) - Already downloaded

Skipping grid point 89/1962: (Lat=-0.88, Lon=32.07) - Already downloaded

Skipping grid point 90/1962: (Lat=-0.88, Lon=32.17) - Already downloaded

Skipping grid point 91/1962: (Lat=-0.88, Lon=32.27) - Already downloaded

Skipping grid point 92/1962: (Lat=-0.88, Lon=32.37) - Already downloaded

Skipping grid point 93/1962: (Lat=-0.88, Lon=32.47) - Already downloaded

Skipping grid point 94/1962: (Lat=-0.88, Lon=32.57) - Already downloaded

Skipping grid point 95/1962: (Lat=-0.88, Lon=32.67) - Already downloaded

Skipping grid point 96/1962: (Lat=-0.88, Lon=32.77) - Already downloaded

Skipping grid point 97/1962: (Lat=-0.88, Lon=32.87) - Already downloaded

Skipping grid point 98/1962: (Lat=-0.88, Lon=32.97) - Already downloaded

Skipping grid point 99/1962: (Lat=-0.88, Lon=33.07) - Already downloaded

Skipping grid point 100/1962: (Lat=-0.88, Lon=33.17) - Already downloaded

Skipping grid point 101/1962: (Lat=-0.88, Lon=33.27) - Already downloaded

Skipping grid point 102/1962: (Lat=-0.88, Lon=33.37) - Already downloaded

Skipping grid point 103/1962: (Lat=-0.88, Lon=33.47) - Already downloaded

Skipping grid point 104/1962: (Lat=-0.88, Lon=33.57) - Already downloaded

Skipping grid point 105/1962: (Lat=-0.88, Lon=33.67) - Already downloaded

Skipping grid point 106/1962: (Lat=-0.88, Lon=33.77) - Already downloaded

Skipping grid point 107/1962: (Lat=-0.88, Lon=33.87) - Already downloaded

Skipping grid point 108/1962: (Lat=-0.78, Lon=29.67) - Already downloaded

Skipping grid point 109/1962: (Lat=-0.78, Lon=29.77) - Already downloaded

Skipping grid point 110/1962: (Lat=-0.78, Lon=29.87) - Already downloaded

Skipping grid point 111/1962: (Lat=-0.78, Lon=29.97) - Already downloaded

Skipping grid point 112/1962: (Lat=-0.78, Lon=30.07) - Already downloaded

Skipping grid point 113/1962: (Lat=-0.78, Lon=30.17) - Already downloaded

Skipping grid point 114/1962: (Lat=-0.78, Lon=30.27) - Already downloaded

Skipping grid point 115/1962: (Lat=-0.78, Lon=30.37) - Already downloaded

Skipping grid point 116/1962: (Lat=-0.78, Lon=30.47) - Already downloaded

Skipping grid point 117/1962: (Lat=-0.78, Lon=30.57) - Already downloaded

Skipping grid point 118/1962: (Lat=-0.78, Lon=30.67) - Already downloaded

Skipping grid point 119/1962: (Lat=-0.78, Lon=30.77) - Already downloaded

Skipping grid point 120/1962: (Lat=-0.78, Lon=30.87) - Already downloaded

Skipping grid point 121/1962: (Lat=-0.78, Lon=30.97) - Already downloaded

Skipping grid point 122/1962: (Lat=-0.78, Lon=31.07) - Already downloaded

Skipping grid point 123/1962: (Lat=-0.78, Lon=31.17) - Already downloaded

Skipping grid point 124/1962: (Lat=-0.78, Lon=31.27) - Already downloaded

Skipping grid point 125/1962: (Lat=-0.78, Lon=31.37) - Already downloaded

Skipping grid point 126/1962: (Lat=-0.78, Lon=31.47) - Already downloaded

Skipping grid point 127/1962: (Lat=-0.78, Lon=31.57) - Already downloaded

Skipping grid point 128/1962: (Lat=-0.78, Lon=31.67) - Already downloaded

Skipping grid point 129/1962: (Lat=-0.78, Lon=31.77) - Already downloaded

Skipping grid point 130/1962: (Lat=-0.78, Lon=31.87) - Already downloaded

Skipping grid point 131/1962: (Lat=-0.78, Lon=31.97) - Already downloaded

Skipping grid point 132/1962: (Lat=-0.78, Lon=32.07) - Already downloaded

Skipping grid point 133/1962: (Lat=-0.78, Lon=32.17) - Already downloaded

Skipping grid point 134/1962: (Lat=-0.78, Lon=32.27) - Already downloaded

Skipping grid point 135/1962: (Lat=-0.78, Lon=32.37) - Already downloaded

Skipping grid point 136/1962: (Lat=-0.78, Lon=32.47) - Already downloaded

Skipping grid point 137/1962: (Lat=-0.78, Lon=32.57) - Already downloaded

Skipping grid point 138/1962: (Lat=-0.78, Lon=32.67) - Already downloaded

Skipping grid point 139/1962: (Lat=-0.78, Lon=32.77) - Already downloaded

Skipping grid point 140/1962: (Lat=-0.78, Lon=32.87) - Already downloaded

Skipping grid point 141/1962: (Lat=-0.78, Lon=32.97) - Already downloaded

Skipping grid point 142/1962: (Lat=-0.78, Lon=33.07) - Already downloaded

Skipping grid point 143/1962: (Lat=-0.78, Lon=33.17) - Already downloaded

Skipping grid point 144/1962: (Lat=-0.78, Lon=33.27) - Already downloaded

Skipping grid point 145/1962: (Lat=-0.78, Lon=33.37) - Already downloaded

Skipping grid point 146/1962: (Lat=-0.78, Lon=33.47) - Already downloaded

Skipping grid point 147/1962: (Lat=-0.78, Lon=33.57) - Already downloaded

Skipping grid point 148/1962: (Lat=-0.78, Lon=33.67) - Already downloaded

Skipping grid point 149/1962: (Lat=-0.78, Lon=33.77) - Already downloaded

Skipping grid point 150/1962: (Lat=-0.78, Lon=33.87) - Already downloaded

Skipping grid point 151/1962: (Lat=-0.68, Lon=29.67) - Already downloaded

Skipping grid point 152/1962: (Lat=-0.68, Lon=29.77) - Already downloaded

Skipping grid point 153/1962: (Lat=-0.68, Lon=29.87) - Already downloaded

Skipping grid point 154/1962: (Lat=-0.68, Lon=29.97) - Already downloaded

Skipping grid point 155/1962: (Lat=-0.68, Lon=30.07) - Already downloaded

Skipping grid point 156/1962: (Lat=-0.68, Lon=30.17) - Already downloaded

Skipping grid point 157/1962: (Lat=-0.68, Lon=30.27) - Already downloaded

Skipping grid point 158/1962: (Lat=-0.68, Lon=30.37) - Already downloaded

Skipping grid point 159/1962: (Lat=-0.68, Lon=30.47) - Already downloaded

Skipping grid point 160/1962: (Lat=-0.68, Lon=30.57) - Already downloaded

Skipping grid point 161/1962: (Lat=-0.68, Lon=30.67) - Already downloaded

Skipping grid point 162/1962: (Lat=-0.68, Lon=30.77) - Already downloaded

Skipping grid point 163/1962: (Lat=-0.68, Lon=30.87) - Already downloaded

Skipping grid point 164/1962: (Lat=-0.68, Lon=30.97) - Already downloaded

Skipping grid point 165/1962: (Lat=-0.68, Lon=31.07) - Already downloaded

Skipping grid point 166/1962: (Lat=-0.68, Lon=31.17) - Already downloaded

Skipping grid point 167/1962: (Lat=-0.68, Lon=31.27) - Already downloaded

Skipping grid point 168/1962: (Lat=-0.68, Lon=31.37) - Already downloaded

Skipping grid point 169/1962: (Lat=-0.68, Lon=31.47) - Already downloaded

Skipping grid point 170/1962: (Lat=-0.68, Lon=31.57) - Already downloaded

Skipping grid point 171/1962: (Lat=-0.68, Lon=31.67) - Already downloaded

Skipping grid point 172/1962: (Lat=-0.68, Lon=31.77) - Already downloaded

Skipping grid point 173/1962: (Lat=-0.68, Lon=31.87) - Already downloaded

Skipping grid point 174/1962: (Lat=-0.68, Lon=31.97) - Already downloaded

Skipping grid point 175/1962: (Lat=-0.68, Lon=32.07) - Already downloaded

Skipping grid point 176/1962: (Lat=-0.68, Lon=32.17) - Already downloaded

Skipping grid point 177/1962: (Lat=-0.68, Lon=32.27) - Already downloaded

Skipping grid point 178/1962: (Lat=-0.68, Lon=32.37) - Already downloaded

Skipping grid point 179/1962: (Lat=-0.68, Lon=32.47) - Already downloaded

Skipping grid point 180/1962: (Lat=-0.68, Lon=32.57) - Already downloaded

Skipping grid point 181/1962: (Lat=-0.68, Lon=32.67) - Already downloaded

Skipping grid point 182/1962: (Lat=-0.68, Lon=32.77) - Already downloaded

Skipping grid point 183/1962: (Lat=-0.68, Lon=32.87) - Already downloaded

Skipping grid point 184/1962: (Lat=-0.68, Lon=32.97) - Already downloaded

Skipping grid point 185/1962: (Lat=-0.68, Lon=33.07) - Already downloaded

Skipping grid point 186/1962: (Lat=-0.68, Lon=33.17) - Already downloaded

Skipping grid point 187/1962: (Lat=-0.68, Lon=33.27) - Already downloaded

Skipping grid point 188/1962: (Lat=-0.68, Lon=33.37) - Already downloaded

Skipping grid point 189/1962: (Lat=-0.68, Lon=33.47) - Already downloaded

Skipping grid point 190/1962: (Lat=-0.68, Lon=33.57) - Already downloaded

Skipping grid point 191/1962: (Lat=-0.68, Lon=33.67) - Already downloaded

Skipping grid point 192/1962: (Lat=-0.68, Lon=33.77) - Already downloaded

Skipping grid point 193/1962: (Lat=-0.68, Lon=33.87) - Already downloaded

Skipping grid point 194/1962: (Lat=-0.58, Lon=29.67) - Already downloaded

Skipping grid point 195/1962: (Lat=-0.58, Lon=29.77) - Already downloaded

Skipping grid point 196/1962: (Lat=-0.58, Lon=29.87) - Already downloaded

Skipping grid point 197/1962: (Lat=-0.58, Lon=29.97) - Already downloaded

Skipping grid point 198/1962: (Lat=-0.58, Lon=30.07) - Already downloaded

Skipping grid point 199/1962: (Lat=-0.58, Lon=30.17) - Already downloaded

Skipping grid point 200/1962: (Lat=-0.58, Lon=30.27) - Already downloaded

Skipping grid point 201/1962: (Lat=-0.58, Lon=30.37) - Already downloaded

Skipping grid point 202/1962: (Lat=-0.58, Lon=30.47) - Already downloaded

Skipping grid point 203/1962: (Lat=-0.58, Lon=30.57) - Already downloaded

Skipping grid point 204/1962: (Lat=-0.58, Lon=30.67) - Already downloaded

Skipping grid point 205/1962: (Lat=-0.58, Lon=30.77) - Already downloaded

Skipping grid point 206/1962: (Lat=-0.58, Lon=30.87) - Already downloaded

Skipping grid point 207/1962: (Lat=-0.58, Lon=30.97) - Already downloaded

Skipping grid point 208/1962: (Lat=-0.58, Lon=31.07) - Already downloaded

Skipping grid point 209/1962: (Lat=-0.58, Lon=31.17) - Already downloaded

Skipping grid point 210/1962: (Lat=-0.58, Lon=31.27) - Already downloaded

Skipping grid point 211/1962: (Lat=-0.58, Lon=31.37) - Already downloaded

Skipping grid point 212/1962: (Lat=-0.58, Lon=31.47) - Already downloaded

Skipping grid point 213/1962: (Lat=-0.58, Lon=31.57) - Already downloaded

Skipping grid point 214/1962: (Lat=-0.58, Lon=31.67) - Already downloaded

Skipping grid point 215/1962: (Lat=-0.58, Lon=31.77) - Already downloaded

Skipping grid point 216/1962: (Lat=-0.58, Lon=31.87) - Already downloaded

Skipping grid point 217/1962: (Lat=-0.58, Lon=31.97) - Already downloaded

Skipping grid point 218/1962: (Lat=-0.58, Lon=32.07) - Already downloaded

Skipping grid point 219/1962: (Lat=-0.58, Lon=32.17) - Already downloaded

Skipping grid point 220/1962: (Lat=-0.58, Lon=32.27) - Already downloaded

Skipping grid point 221/1962: (Lat=-0.58, Lon=32.37) - Already downloaded

Skipping grid point 222/1962: (Lat=-0.58, Lon=32.47) - Already downloaded

Skipping grid point 223/1962: (Lat=-0.58, Lon=32.57) - Already downloaded

Skipping grid point 224/1962: (Lat=-0.58, Lon=32.67) - Already downloaded

Skipping grid point 225/1962: (Lat=-0.58, Lon=32.77) - Already downloaded

Skipping grid point 226/1962: (Lat=-0.58, Lon=32.87) - Already downloaded

Skipping grid point 227/1962: (Lat=-0.58, Lon=32.97) - Already downloaded

Skipping grid point 228/1962: (Lat=-0.58, Lon=33.07) - Already downloaded

Skipping grid point 229/1962: (Lat=-0.58, Lon=33.17) - Already downloaded

Skipping grid point 230/1962: (Lat=-0.58, Lon=33.27) - Already downloaded

Skipping grid point 231/1962: (Lat=-0.58, Lon=33.37) - Already downloaded

Skipping grid point 232/1962: (Lat=-0.58, Lon=33.47) - Already downloaded

Skipping grid point 233/1962: (Lat=-0.58, Lon=33.57) - Already downloaded

Skipping grid point 234/1962: (Lat=-0.58, Lon=33.67) - Already downloaded

Skipping grid point 235/1962: (Lat=-0.58, Lon=33.77) - Already downloaded

Skipping grid point 236/1962: (Lat=-0.58, Lon=33.87) - Already downloaded

Skipping grid point 237/1962: (Lat=-0.48, Lon=29.67) - Already downloaded

Skipping grid point 238/1962: (Lat=-0.48, Lon=29.77) - Already downloaded

Skipping grid point 239/1962: (Lat=-0.48, Lon=29.87) - Already downloaded

Skipping grid point 240/1962: (Lat=-0.48, Lon=29.97) - Already downloaded

Skipping grid point 241/1962: (Lat=-0.48, Lon=30.07) - Already downloaded

Skipping grid point 242/1962: (Lat=-0.48, Lon=30.17) - Already downloaded

Skipping grid point 243/1962: (Lat=-0.48, Lon=30.27) - Already downloaded

Skipping grid point 244/1962: (Lat=-0.48, Lon=30.37) - Already downloaded

Skipping grid point 245/1962: (Lat=-0.48, Lon=30.47) - Already downloaded

Skipping grid point 246/1962: (Lat=-0.48, Lon=30.57) - Already downloaded

Skipping grid point 247/1962: (Lat=-0.48, Lon=30.67) - Already downloaded

Skipping grid point 248/1962: (Lat=-0.48, Lon=30.77) - Already downloaded

Skipping grid point 249/1962: (Lat=-0.48, Lon=30.87) - Already downloaded

Skipping grid point 250/1962: (Lat=-0.48, Lon=30.97) - Already downloaded

Skipping grid point 251/1962: (Lat=-0.48, Lon=31.07) - Already downloaded

Skipping grid point 252/1962: (Lat=-0.48, Lon=31.17) - Already downloaded

Skipping grid point 253/1962: (Lat=-0.48, Lon=31.27) - Already downloaded

Skipping grid point 254/1962: (Lat=-0.48, Lon=31.37) - Already downloaded

Skipping grid point 255/1962: (Lat=-0.48, Lon=31.47) - Already downloaded

Skipping grid point 256/1962: (Lat=-0.48, Lon=31.57) - Already downloaded

Skipping grid point 257/1962: (Lat=-0.48, Lon=31.67) - Already downloaded

Skipping grid point 258/1962: (Lat=-0.48, Lon=31.77) - Already downloaded

Skipping grid point 259/1962: (Lat=-0.48, Lon=31.87) - Already downloaded

Skipping grid point 260/1962: (Lat=-0.48, Lon=31.97) - Already downloaded

Skipping grid point 261/1962: (Lat=-0.48, Lon=32.07) - Already downloaded

Skipping grid point 262/1962: (Lat=-0.48, Lon=32.17) - Already downloaded

Skipping grid point 263/1962: (Lat=-0.48, Lon=32.27) - Already downloaded

Skipping grid point 264/1962: (Lat=-0.48, Lon=32.37) - Already downloaded

Skipping grid point 265/1962: (Lat=-0.48, Lon=32.47) - Already downloaded

Skipping grid point 266/1962: (Lat=-0.48, Lon=32.57) - Already downloaded

Skipping grid point 267/1962: (Lat=-0.48, Lon=32.67) - Already downloaded

Skipping grid point 268/1962: (Lat=-0.48, Lon=32.77) - Already downloaded

Skipping grid point 269/1962: (Lat=-0.48, Lon=32.87) - Already downloaded

Skipping grid point 270/1962: (Lat=-0.48, Lon=32.97) - Already downloaded

Skipping grid point 271/1962: (Lat=-0.48, Lon=33.07) - Already downloaded

Skipping grid point 272/1962: (Lat=-0.48, Lon=33.17) - Already downloaded

Skipping grid point 273/1962: (Lat=-0.48, Lon=33.27) - Already downloaded

Skipping grid point 274/1962: (Lat=-0.48, Lon=33.37) - Already downloaded

Skipping grid point 275/1962: (Lat=-0.48, Lon=33.47) - Already downloaded

Skipping grid point 276/1962: (Lat=-0.48, Lon=33.57) - Already downloaded

Skipping grid point 277/1962: (Lat=-0.48, Lon=33.67) - Already downloaded

Skipping grid point 278/1962: (Lat=-0.48, Lon=33.77) - Already downloaded

Skipping grid point 279/1962: (Lat=-0.48, Lon=33.87) - Already downloaded

Skipping grid point 280/1962: (Lat=-0.38, Lon=29.77) - Already downloaded

Skipping grid point 281/1962: (Lat=-0.38, Lon=29.87) - Already downloaded

Skipping grid point 282/1962: (Lat=-0.38, Lon=29.97) - Already downloaded

Skipping grid point 283/1962: (Lat=-0.38, Lon=30.07) - Already downloaded

Skipping grid point 284/1962: (Lat=-0.38, Lon=30.17) - Already downloaded

Skipping grid point 285/1962: (Lat=-0.38, Lon=30.27) - Already downloaded

Skipping grid point 286/1962: (Lat=-0.38, Lon=30.37) - Already downloaded

Skipping grid point 287/1962: (Lat=-0.38, Lon=30.47) - Already downloaded

Skipping grid point 288/1962: (Lat=-0.38, Lon=30.57) - Already downloaded

Skipping grid point 289/1962: (Lat=-0.38, Lon=30.67) - Already downloaded

Skipping grid point 290/1962: (Lat=-0.38, Lon=30.77) - Already downloaded

Skipping grid point 291/1962: (Lat=-0.38, Lon=30.87) - Already downloaded

Skipping grid point 292/1962: (Lat=-0.38, Lon=30.97) - Already downloaded

Skipping grid point 293/1962: (Lat=-0.38, Lon=31.07) - Already downloaded

Skipping grid point 294/1962: (Lat=-0.38, Lon=31.17) - Already downloaded

Skipping grid point 295/1962: (Lat=-0.38, Lon=31.27) - Already downloaded

Skipping grid point 296/1962: (Lat=-0.38, Lon=31.37) - Already downloaded

Skipping grid point 297/1962: (Lat=-0.38, Lon=31.47) - Already downloaded

Skipping grid point 298/1962: (Lat=-0.38, Lon=31.57) - Already downloaded

Skipping grid point 299/1962: (Lat=-0.38, Lon=31.67) - Already downloaded

Skipping grid point 300/1962: (Lat=-0.38, Lon=31.77) - Already downloaded

Skipping grid point 301/1962: (Lat=-0.38, Lon=31.87) - Already downloaded

Skipping grid point 302/1962: (Lat=-0.38, Lon=31.97) - Already downloaded

Skipping grid point 303/1962: (Lat=-0.38, Lon=32.07) - Already downloaded

Skipping grid point 304/1962: (Lat=-0.38, Lon=32.17) - Already downloaded

Skipping grid point 305/1962: (Lat=-0.38, Lon=32.27) - Already downloaded

Skipping grid point 306/1962: (Lat=-0.38, Lon=32.37) - Already downloaded

Skipping grid point 307/1962: (Lat=-0.38, Lon=32.47) - Already downloaded

Skipping grid point 308/1962: (Lat=-0.38, Lon=32.57) - Already downloaded

Skipping grid point 309/1962: (Lat=-0.38, Lon=32.67) - Already downloaded

Skipping grid point 310/1962: (Lat=-0.38, Lon=32.77) - Already downloaded

Skipping grid point 311/1962: (Lat=-0.38, Lon=32.87) - Already downloaded

Skipping grid point 312/1962: (Lat=-0.38, Lon=32.97) - Already downloaded

Skipping grid point 313/1962: (Lat=-0.38, Lon=33.07) - Already downloaded

Skipping grid point 314/1962: (Lat=-0.38, Lon=33.17) - Already downloaded

Skipping grid point 315/1962: (Lat=-0.38, Lon=33.27) - Already downloaded

Skipping grid point 316/1962: (Lat=-0.38, Lon=33.37) - Already downloaded

Skipping grid point 317/1962: (Lat=-0.38, Lon=33.47) - Already downloaded

Skipping grid point 318/1962: (Lat=-0.38, Lon=33.57) - Already downloaded

Skipping grid point 319/1962: (Lat=-0.38, Lon=33.67) - Already downloaded

Skipping grid point 320/1962: (Lat=-0.38, Lon=33.77) - Already downloaded

Skipping grid point 321/1962: (Lat=-0.38, Lon=33.87) - Already downloaded

Skipping grid point 322/1962: (Lat=-0.28, Lon=29.77) - Already downloaded

Skipping grid point 323/1962: (Lat=-0.28, Lon=29.87) - Already downloaded

Skipping grid point 324/1962: (Lat=-0.28, Lon=29.97) - Already downloaded

Skipping grid point 325/1962: (Lat=-0.28, Lon=30.07) - Already downloaded

Skipping grid point 326/1962: (Lat=-0.28, Lon=30.17) - Already downloaded

Skipping grid point 327/1962: (Lat=-0.28, Lon=30.27) - Already downloaded

Skipping grid point 328/1962: (Lat=-0.28, Lon=30.37) - Already downloaded

Skipping grid point 329/1962: (Lat=-0.28, Lon=30.47) - Already downloaded

Skipping grid point 330/1962: (Lat=-0.28, Lon=30.57) - Already downloaded

Skipping grid point 331/1962: (Lat=-0.28, Lon=30.67) - Already downloaded

Skipping grid point 332/1962: (Lat=-0.28, Lon=30.77) - Already downloaded

Skipping grid point 333/1962: (Lat=-0.28, Lon=30.87) - Already downloaded

Skipping grid point 334/1962: (Lat=-0.28, Lon=30.97) - Already downloaded

Skipping grid point 335/1962: (Lat=-0.28, Lon=31.07) - Already downloaded

Skipping grid point 336/1962: (Lat=-0.28, Lon=31.17) - Already downloaded

Skipping grid point 337/1962: (Lat=-0.28, Lon=31.27) - Already downloaded

Skipping grid point 338/1962: (Lat=-0.28, Lon=31.37) - Already downloaded

Skipping grid point 339/1962: (Lat=-0.28, Lon=31.47) - Already downloaded

Skipping grid point 340/1962: (Lat=-0.28, Lon=31.57) - Already downloaded

Skipping grid point 341/1962: (Lat=-0.28, Lon=31.67) - Already downloaded

Skipping grid point 342/1962: (Lat=-0.28, Lon=31.77) - Already downloaded

