latitude,longitude,timestamp,Observation period,ghi_extra,ghi_clear,bhi_clear,dhi_clear,dni_clear,ghi,bhi,dhi,dni,Reliability
-1.0,30.0,2024-01-22T00:00:00Z,2024-01-22T00:00:00.0/2024-01-23T00:00:00.0,425.2971583333333,288.945575,177.845175,111.10040416666668,242.023925,246.87512083333334,135.30007916666668,111.57505416666667,160.61204999999998,0.9833
-1.0,30.0,2024-01-23T00:00:00Z,2024-01-23T00:00:00.0/2024-01-24T00:00:00.0,425.77551250000005,283.7401125,162.52287916666668,121.21723333333334,221.37544583333332,105.04429166666667,7.790995833333334,97.25329583333333,15.724416666666668,0.9833
-1.0,30.0,2024-01-24T00:00:00Z,2024-01-24T00:00:00.0/2024-01-25T00:00:00.0,426.2571625,286.28723333333335,160.98584166666666,125.30138333333333,220.070575,129.26235,45.3436625,83.9186875,78.98462916666666,0.9833
-1.0,30.0,2024-01-25T00:00:00Z,2024-01-25T00:00:00.0/2024-01-26T00:00:00.0,426.7407625,286.4279583333333,162.60979166666667,123.81816666666667,219.95782499999999,222.29549166666666,111.25341666666667,111.04208333333334,147.884125,0.9833
-1.0,30.0,2024-01-26T00:00:00Z,2024-01-26T00:00:00.0/2024-01-27T00:00:00.0,427.22550416666667,287.65600416666666,162.77156666666667,124.88442916666666,220.040875,175.51465,75.107575,100.40708333333333,112.60055416666667,0.9833
-1.0,30.0,2024-01-27T00:00:00Z,2024-01-27T00:00:00.0/2024-01-28T00:00:00.0,427.7095541666667,289.4518041666667,171.91261666666665,117.53919583333334,232.96124166666667,236.90671666666665,118.18189583333333,118.724825,158.19920833333333,0.9837
-1.0,30.0,2024-01-28T00:00:00Z,2024-01-28T00:00:00.0/2024-01-29T00:00:00.0,428.1980375,294.9574375,186.5791416666667,108.37830416666667,252.64768333333333,253.35260000000002,118.542175,134.810425,152.43927083333332,0.9837
-1.0,30.0,2024-01-29T00:00:00Z,2024-01-29T00:00:00.0/2024-01-30T00:00:00.0,428.68342916666666,300.237225,196.0056375,104.23159583333334,268.9956458333333,243.522075,90.17932083333334,153.34275416666665,122.01624583333334,0.9837
-1.0,30.0,2024-01-30T00:00:00Z,2024-01-30T00:00:00.0/2024-01-31T00:00:00.0,429.16703333333334,291.4925958333333,169.94841666666667,121.54417916666667,231.003825,190.4846,51.13585416666667,139.34873333333334,65.22243333333334,0.9837
-1.0,30.0,2024-01-31T00:00:00Z,2024-01-31T00:00:00.0/2024-02-01T00:00:00.0,429.6461166666666,292.49499583333335,172.08443333333332,120.41056250000001,230.88490833333333,199.756125,95.49833333333333,104.25780416666667,124.9308375,0.984
-1.0,30.0,2024-02-01T00:00:00Z,2024-02-01T00:00:00.0/2024-02-02T00:00:00.0,430.12451250000004,287.10842083333335,158.77127083333332,128.33715833333335,214.89717499999998,202.10672916666667,50.86986666666667,151.23686666666666,66.1297875,0.984
-1.0,30.0,2024-02-02T00:00:00Z,2024-02-02T00:00:00.0/2024-02-03T00:00:00.0,430.5987958333333,295.2608625,181.12900833333333,114.13184583333333,242.5964375,209.52992916666668,76.579275,132.95065416666668,102.08630416666666,0.984
-1.0,30.0,2024-02-03T00:00:00Z,2024-02-03T00:00:00.0/2024-02-04T00:00:00.0,431.0681958333333,294.6048375,174.40800000000002,120.19682916666666,237.85689166666668,167.61732916666668,47.52340833333333,120.093925,67.21485,0.984
-1.0,30.0,2024-02-04T00:00:00Z,2024-02-04T00:00:00.0/2024-02-05T00:00:00.0,431.5341,310.27647083333335,213.53137083333334,96.74510833333333,295.89805,208.09609166666667,90.36534583333334,117.73074166666667,143.77171666666666,0.9833
-1.0,30.0,2024-02-05T00:00:00Z,2024-02-05T00:00:00.0/2024-02-06T00:00:00.0,431.9918625,315.6095375,229.0954375,86.5140875,315.9752416666667,161.01472083333334,39.73575,121.27897083333333,68.25360416666666,0.9833
-1.0,30.0,2024-02-06T00:00:00Z,2024-02-06T00:00:00.0/2024-02-07T00:00:00.0,432.4425458333333,319.80112916666667,240.62905,79.17208333333333,333.9365625,209.49519999999998,101.754325,107.74088333333333,128.72835416666666,0.9833
-1.0,30.0,2024-02-07T00:00:00Z,2024-02-07T00:00:00.0/2024-02-08T00:00:00.0,432.88533333333334,318.826925,238.3828125,80.44410833333333,332.14685000000003,280.43011666666666,184.45277916666666,95.97733749999999,257.77890833333333,0.9833
-1.0,30.0,2024-02-08T00:00:00Z,2024-02-08T00:00:00.0/2024-02-09T00:00:00.0,433.31762499999996,322.3555083333333,249.79724166666665,72.5582625,348.55997916666666,217.15262916666666,70.21075833333333,146.94186249999998,108.8423375,0.9837
-1.0,30.0,2024-02-09T00:00:00Z,2024-02-09T00:00:00.0/2024-02-10T00:00:00.0,433.7428375,323.86073749999997,255.75525000000002,68.1054875,356.0130625,245.7557375,140.49518750000001,105.26055833333334,204.09096250000002,0.9837
-1.0,30.0,2024-02-10T00:00:00Z,2024-02-10T00:00:00.0/2024-02-11T00:00:00.0,434.15799999999996,311.6022541666667,208.81748333333334,102.78477083333333,291.11096249999997,139.5739125,22.406229166666666,117.16768333333333,53.45655416666667,0.9837
-1.0,30.0,2024-02-11T00:00:00Z,2024-02-11T00:00:00.0/2024-02-12T00:00:00.0,434.5623791666667,312.5025625,217.7622458333333,94.740325,297.84437916666667,277.8736791666667,144.21386666666666,133.65980833333333,213.68117083333334,0.9837
-1.0,30.0,2024-02-12T00:00:00Z,2024-02-12T00:00:00.0/2024-02-13T00:00:00.0,434.9552833333333,326.53509583333334,262.77683333333334,63.758266666666664,368.1809083333333,293.2100625,177.31461666666667,115.8954375,265.57739166666664,0.9837
-1.0,30.0,2024-02-13T00:00:00Z,2024-02-13T00:00:00.0/2024-02-14T00:00:00.0,435.3361,319.1875,237.01009166666665,82.17742083333333,323.70080416666667,293.0006916666667,187.6989125,105.30176666666667,253.97176249999998,0.9837
-1.0,30.0,2024-02-14T00:00:00Z,2024-02-14T00:00:00.0/2024-02-15T00:00:00.0,435.70414166666666,317.4025666666667,232.89762499999998,84.50492916666667,315.5916125,182.34596666666667,74.72151666666666,107.62445000000001,79.445275,0.9837
-1.0,30.0,2024-02-15T00:00:00Z,2024-02-15T00:00:00.0/2024-02-16T00:00:00.0,436.05875833333334,314.0995875,218.15675833333333,95.94282083333333,292.3077,80.8389625,4.289329166666667,76.5496375,7.2148416666666675,0.9837
-1.0,30.0,2024-02-16T00:00:00Z,2024-02-16T00:00:00.0/2024-02-17T00:00:00.0,436.39754166666665,323.9326791666667,253.24125,70.69140833333334,350.8297916666667,272.54563333333334,166.99807916666666,105.54754583333333,210.3657625,0.9844
-1.0,30.0,2024-02-17T00:00:00Z,2024-02-17T00:00:00.0/2024-02-18T00:00:00.0,436.7237958333333,321.23309166666667,238.85072916666664,82.38235416666667,327.7731333333333,237.97391666666667,119.95265833333333,118.02127083333333,162.71812083333333,0.9844
-1.0,30.0,2024-02-18T00:00:00Z,2024-02-18T00:00:00.0/2024-02-19T00:00:00.0,437.03482916666667,310.87420833333334,200.40911666666668,110.4650875,270.3877166666667,169.80023333333332,37.609587499999996,132.19064166666666,58.71301666666667,0.9844
-1.0,30.0,2024-02-19T00:00:00Z,2024-02-19T00:00:00.0/2024-02-20T00:00:00.0,437.3301208333333,309.1361083333333,206.2233666666667,102.91274166666666,272.9576,275.64660833333335,151.83072083333334,123.81587916666666,200.75187083333333,0.9844
