timestamp,latitude,longitude,GHI,DNI,DHI
2024-08-12,3.0,31.0,1.62,-999.0,-999.0
2024-08-13,3.0,31.0,6.73,-999.0,-999.0
2024-08-14,3.0,31.0,5.84,-999.0,-999.0
2024-08-15,3.0,31.0,4.84,-999.0,-999.0
2024-08-16,3.0,31.0,4.87,-999.0,-999.0
2024-08-17,3.0,31.0,4.68,-999.0,-999.0
2024-08-18,3.0,31.0,4.91,-999.0,-999.0
2024-08-19,3.0,31.0,4.95,-999.0,-999.0
2024-08-20,3.0,31.0,4.9,-999.0,-999.0
2024-08-21,3.0,31.0,2.87,-999.0,-999.0
2024-08-22,3.0,31.0,4.15,-999.0,-999.0
2024-08-23,3.0,31.0,6.29,-999.0,-999.0
2024-08-24,3.0,31.0,5.08,-999.0,-999.0
2024-08-25,3.0,31.0,3.42,-999.0,-999.0
2024-08-26,3.0,31.0,5.72,-999.0,-999.0
2024-08-27,3.0,31.0,4.81,-999.0,-999.0
2024-08-28,3.0,31.0,5.94,-999.0,-999.0
2024-08-29,3.0,31.0,5.71,-999.0,-999.0
2024-08-30,3.0,31.0,3.56,-999.0,-999.0
2024-08-31,3.0,31.0,4.78,-999.0,-999.0
2024-09-01,3.0,31.0,5.06,-999.0,-999.0
2024-09-02,3.0,31.0,6.58,-999.0,-999.0
2024-09-03,3.0,31.0,6.7,-999.0,-999.0
2024-09-04,3.0,31.0,3.85,-999.0,-999.0
2024-09-05,3.0,31.0,5.74,-999.0,-999.0
2024-09-06,3.0,31.0,5.42,-999.0,-999.0
2024-09-07,3.0,31.0,6.46,-999.0,-999.0
2024-09-08,3.0,31.0,6.28,-999.0,-999.0
2024-09-09,3.0,31.0,6.71,-999.0,-999.0
2024-09-10,3.0,31.0,4.54,-999.0,-999.0
2024-09-11,3.0,31.0,6.55,-999.0,-999.0
2024-09-12,3.0,31.0,6.31,-999.0,-999.0
2024-09-13,3.0,31.0,6.6,-999.0,-999.0
2024-09-14,3.0,31.0,6.35,-999.0,-999.0
2024-09-15,3.0,31.0,5.1,-999.0,-999.0
2024-09-16,3.0,31.0,6.13,-999.0,-999.0
2024-09-17,3.0,31.0,6.64,-999.0,-999.0
2024-09-18,3.0,31.0,7.01,-999.0,-999.0
2024-09-19,3.0,31.0,6.34,-999.0,-999.0
2024-09-20,3.0,31.0,4.67,-999.0,-999.0
2024-09-21,3.0,31.0,5.86,-999.0,-999.0
2024-09-22,3.0,31.0,6.67,-999.0,-999.0
2024-09-23,3.0,31.0,5.66,-999.0,-999.0
2024-09-24,3.0,31.0,6.52,-999.0,-999.0
2024-09-25,3.0,31.0,5.11,-999.0,-999.0
2024-09-26,3.0,31.0,6.63,-999.0,-999.0
2024-09-27,3.0,31.0,6.11,-999.0,-999.0
2024-09-28,3.0,31.0,6.61,-999.0,-999.0
2024-09-29,3.0,31.0,3.37,-999.0,-999.0
2024-09-30,3.0,31.0,2.12,-999.0,-999.0
2024-10-01,3.0,31.0,6.24,-999.0,-999.0
2024-10-02,3.0,31.0,3.69,-999.0,-999.0
2024-10-03,3.0,31.0,6.18,-999.0,-999.0
2024-10-04,3.0,31.0,6.24,-999.0,-999.0
2024-10-05,3.0,31.0,6.56,-999.0,-999.0
2024-10-06,3.0,31.0,3.68,-999.0,-999.0
2024-10-07,3.0,31.0,4.64,-999.0,-999.0
2024-10-08,3.0,31.0,6.48,-999.0,-999.0
2024-10-09,3.0,31.0,6.55,-999.0,-999.0
2024-10-10,3.0,31.0,5.28,-999.0,-999.0
2024-10-11,3.0,31.0,-999.0,-999.0,-999.0
2024-10-12,3.0,31.0,6.6,-999.0,-999.0
2024-10-13,3.0,31.0,5.52,-999.0,-999.0
2024-10-14,3.0,31.0,6.12,-999.0,-999.0
2024-10-15,3.0,31.0,5.52,-999.0,-999.0
2024-10-16,3.0,31.0,5.82,-999.0,-999.0
2024-10-17,3.0,31.0,4.63,-999.0,-999.0
2024-10-18,3.0,31.0,5.82,-999.0,-999.0
2024-10-19,3.0,31.0,4.84,-999.0,-999.0
2024-10-20,3.0,31.0,5.13,-999.0,-999.0
2024-10-21,3.0,31.0,2.9,-999.0,-999.0
2024-10-22,3.0,31.0,4.56,-999.0,-999.0
2024-10-23,3.0,31.0,5.53,-999.0,-999.0
2024-10-24,3.0,31.0,6.27,-999.0,-999.0
2024-10-25,3.0,31.0,5.87,-999.0,-999.0
2024-10-26,3.0,31.0,5.86,-999.0,-999.0
2024-10-27,3.0,31.0,5.63,-999.0,-999.0
2024-10-28,3.0,31.0,5.64,-999.0,-999.0
2024-10-29,3.0,31.0,6.27,-999.0,-999.0
2024-10-30,3.0,31.0,6.51,-999.0,-999.0
2024-10-31,3.0,31.0,5.48,-999.0,-999.0
2024-11-01,3.0,31.0,4.94,-999.0,-999.0
2024-11-02,3.0,31.0,5.59,-999.0,-999.0
2024-11-03,3.0,31.0,6.15,-999.0,-999.0
2024-11-04,3.0,31.0,5.15,-999.0,-999.0
2024-11-05,3.0,31.0,4.83,-999.0,-999.0
2024-11-06,3.0,31.0,6.45,-999.0,-999.0
2024-11-07,3.0,31.0,5.78,-999.0,-999.0
2024-11-08,3.0,31.0,6.31,-999.0,-999.0
2024-11-09,3.0,31.0,6.74,-999.0,-999.0
2024-11-10,3.0,31.0,5.77,-999.0,-999.0
2024-11-11,3.0,31.0,4.88,-999.0,-999.0
2024-11-12,3.0,31.0,5.65,-999.0,-999.0
2024-11-13,3.0,31.0,6.59,-999.0,-999.0
2024-11-14,3.0,31.0,6.19,-999.0,-999.0
2024-11-15,3.0,31.0,5.55,-999.0,-999.0
2024-11-16,3.0,31.0,5.8,-999.0,-999.0
2024-11-17,3.0,31.0,5.65,-999.0,-999.0
2024-11-18,3.0,31.0,6.27,-999.0,-999.0
2024-11-19,3.0,31.0,5.54,-999.0,-999.0
2024-11-20,3.0,31.0,5.29,-999.0,-999.0
2024-11-21,3.0,31.0,4.36,-999.0,-999.0
2024-11-22,3.0,31.0,2.88,-999.0,-999.0
2024-11-23,3.0,31.0,5.33,-999.0,-999.0
2024-11-24,3.0,31.0,2.99,-999.0,-999.0
2024-11-25,3.0,31.0,2.24,-999.0,-999.0
2024-11-26,3.0,31.0,5.28,-999.0,-999.0
2024-11-27,3.0,31.0,3.97,-999.0,-999.0
2024-11-28,3.0,31.0,6.38,-999.0,-999.0
2024-11-29,3.0,31.0,6.4,-999.0,-999.0
2024-11-30,3.0,31.0,6.39,-999.0,-999.0
2024-12-01,3.0,31.0,6.27,-999.0,-999.0
2024-12-02,3.0,31.0,6.13,-999.0,-999.0
2024-12-03,3.0,31.0,6.06,-999.0,-999.0
2024-12-04,3.0,31.0,-999.0,-999.0,-999.0
2024-12-05,3.0,31.0,-999.0,-999.0,-999.0
2024-12-06,3.0,31.0,6.05,-999.0,-999.0
2024-12-07,3.0,31.0,6.19,-999.0,-999.0
2024-12-08,3.0,31.0,6.37,-999.0,-999.0
2024-12-09,3.0,31.0,6.08,-999.0,-999.0
2024-12-10,3.0,31.0,6.15,-999.0,-999.0
2024-12-11,3.0,31.0,6.13,-999.0,-999.0
2024-12-12,3.0,31.0,6.05,-999.0,-999.0
2024-12-13,3.0,31.0,5.84,-999.0,-999.0
2024-12-14,3.0,31.0,-999.0,-999.0,-999.0
2024-12-15,3.0,31.0,6.24,-999.0,-999.0
2024-12-16,3.0,31.0,5.59,-999.0,-999.0
2024-12-17,3.0,31.0,6.13,-999.0,-999.0
2024-12-18,3.0,31.0,6.09,-999.0,-999.0
2024-12-19,3.0,31.0,6.14,-999.0,-999.0
2024-12-20,3.0,31.0,3.96,-999.0,-999.0
2024-12-21,3.0,31.0,6.1,-999.0,-999.0
2024-12-22,3.0,31.0,4.2,-999.0,-999.0
2024-12-23,3.0,31.0,5.12,-999.0,-999.0
2024-12-24,3.0,31.0,5.95,-999.0,-999.0
2024-12-25,3.0,31.0,5.96,-999.0,-999.0
2024-12-26,3.0,31.0,6.03,-999.0,-999.0
2024-12-27,3.0,31.0,5.92,-999.0,-999.0
2024-12-28,3.0,31.0,6.24,-999.0,-999.0
2024-12-29,3.0,31.0,6.33,-999.0,-999.0
2024-12-30,3.0,31.0,6.33,-999.0,-999.0
2024-12-31,3.0,31.0,6.27,-999.0,-999.0
2024-01-01,3.0,32.0,4.95,3.72,2.17
2024-01-02,3.0,32.0,5.16,4.04,2.1
2024-01-03,3.0,32.0,5.91,5.02,2.28
2024-01-04,3.0,32.0,6.36,6.2,1.93
2024-01-05,3.0,32.0,5.6,3.61,2.6
2024-01-06,3.0,32.0,5.74,4.31,2.57
2024-01-07,3.0,32.0,6.49,6.76,1.78
2024-01-08,3.0,32.0,6.31,6.13,2.07
2024-01-09,3.0,32.0,5.93,4.56,2.51
2024-01-10,3.0,32.0,5.24,3.58,2.42
2024-01-11,3.0,32.0,5.67,4.15,2.44
2024-01-12,3.0,32.0,5.38,3.17,2.53
2024-01-13,3.0,32.0,5.72,4.0,2.59
2024-01-14,3.0,32.0,4.22,1.93,2.3
2024-01-15,3.0,32.0,5.41,3.84,2.43
2024-01-16,3.0,32.0,6.75,5.5,2.66
2024-01-17,3.0,32.0,4.99,1.93,2.95
2024-01-18,3.0,32.0,3.52,0.62,2.31
2024-01-19,3.0,32.0,6.39,5.53,2.32
2024-01-20,3.0,32.0,6.12,4.9,2.4
2024-01-21,3.0,32.0,5.35,3.3,2.49
2024-01-22,3.0,32.0,5.62,3.64,2.46
2024-01-23,3.0,32.0,5.79,4.55,2.31
2024-01-24,3.0,32.0,5.52,3.38,2.72
2024-01-25,3.0,32.0,6.02,4.64,2.61
2024-01-26,3.0,32.0,5.74,3.42,2.77
2024-01-27,3.0,32.0,6.17,4.88,2.49
2024-01-28,3.0,32.0,6.62,6.2,2.09
2024-01-29,3.0,32.0,6.32,4.86,2.67
2024-01-30,3.0,32.0,5.69,3.32,3.18
2024-01-31,3.0,32.0,5.12,3.04,2.53
2024-02-01,3.0,32.0,4.44,0.66,3.18
2024-02-02,3.0,32.0,5.89,5.12,2.51
2024-02-03,3.0,32.0,6.43,5.33,2.21
2024-02-04,3.0,32.0,5.64,4.46,2.26
2024-02-05,3.0,32.0,6.39,4.53,2.67
2024-02-06,3.0,32.0,5.53,3.63,2.71
2024-02-07,3.0,32.0,6.58,6.06,1.9
2024-02-08,3.0,32.0,6.06,5.4,1.9
2024-02-09,3.0,32.0,5.75,4.68,2.28
2024-02-10,3.0,32.0,5.37,3.84,2.08
2024-02-11,3.0,32.0,5.45,3.67,3.04
2024-02-12,3.0,32.0,5.66,3.51,2.6
2024-02-13,3.0,32.0,5.71,3.85,2.36
2024-02-14,3.0,32.0,4.83,2.11,2.97
2024-02-15,3.0,32.0,4.72,1.24,3.07
2024-02-16,3.0,32.0,5.59,3.6,2.53
2024-02-17,3.0,32.0,7.13,7.01,1.56
2024-02-18,3.0,32.0,6.77,6.16,2.25
2024-02-19,3.0,32.0,4.65,2.15,2.51
2024-02-20,3.0,32.0,6.15,3.84,2.77
2024-02-21,3.0,32.0,5.56,3.58,2.51
2024-02-22,3.0,32.0,6.7,6.27,2.6
2024-02-23,3.0,32.0,7.09,6.38,2.08
2024-02-24,3.0,32.0,5.82,3.71,2.55
2024-02-25,3.0,32.0,6.12,5.24,3.65
2024-02-26,3.0,32.0,5.54,3.04,3.63
2024-02-27,3.0,32.0,3.62,0.6,2.62
2024-02-28,3.0,32.0,4.66,0.98,2.96
2024-02-29,3.0,32.0,6.08,3.8,2.54
2024-03-01,3.0,32.0,4.0,1.23,2.46
2024-03-02,3.0,32.0,6.46,5.48,2.49
2024-03-03,3.0,32.0,6.36,5.89,2.73
2024-03-04,3.0,32.0,6.01,5.55,3.05
2024-03-05,3.0,32.0,4.91,3.2,2.17
2024-03-06,3.0,32.0,6.33,4.2,2.62
2024-03-07,3.0,32.0,7.03,6.6,2.25
2024-03-08,3.0,32.0,7.06,7.29,1.69
2024-03-09,3.0,32.0,6.25,5.0,2.47
2024-03-10,3.0,32.0,3.98,1.26,2.5
2024-03-11,3.0,32.0,6.74,6.08,2.76
2024-03-12,3.0,32.0,7.26,6.8,1.99
2024-03-13,3.0,32.0,7.45,7.97,1.49
2024-03-14,3.0,32.0,7.17,7.24,1.61
2024-03-15,3.0,32.0,6.53,6.07,2.7
2024-03-16,3.0,32.0,7.1,7.03,2.33
2024-03-17,3.0,32.0,7.34,6.84,2.36
2024-03-18,3.0,32.0,7.33,7.07,1.85
2024-03-19,3.0,32.0,6.31,4.61,3.1
2024-03-20,3.0,32.0,6.41,6.21,2.99
2024-03-21,3.0,32.0,6.93,5.65,2.53
2024-03-22,3.0,32.0,6.72,6.12,2.32
2024-03-23,3.0,32.0,7.12,6.1,2.5
2024-03-24,3.0,32.0,5.81,3.39,2.81
2024-03-25,3.0,32.0,5.34,2.6,2.66
2024-03-26,3.0,32.0,5.43,4.98,2.92
2024-03-27,3.0,32.0,2.97,0.25,2.13
2024-03-28,3.0,32.0,6.23,3.97,2.91
2024-03-29,3.0,32.0,6.63,5.07,2.77
2024-03-30,3.0,32.0,6.71,5.44,2.33
2024-03-31,3.0,32.0,5.61,3.58,3.13
2024-04-01,3.0,32.0,6.06,3.44,2.75
2024-04-02,3.0,32.0,5.89,4.27,2.25
2024-04-03,3.0,32.0,5.37,1.95,2.97
2024-04-04,3.0,32.0,5.8,2.1,3.54
2024-04-05,3.0,32.0,5.79,3.85,3.08
2024-04-06,3.0,32.0,5.61,3.21,2.86
2024-04-07,3.0,32.0,4.07,1.04,2.72
2024-04-08,3.0,32.0,6.19,3.49,2.94
2024-04-09,3.0,32.0,4.02,1.76,2.48
2024-04-10,3.0,32.0,5.02,2.54,2.35
2024-04-11,3.0,32.0,6.51,4.63,2.78
2024-04-12,3.0,32.0,3.96,1.39,2.44
2024-04-13,3.0,32.0,4.99,2.84,2.87
2024-04-14,3.0,32.0,5.13,1.24,3.33
2024-04-15,3.0,32.0,3.11,0.31,2.23
2024-04-16,3.0,32.0,5.7,2.29,3.22
2024-04-17,3.0,32.0,6.84,5.98,2.06
2024-04-18,3.0,32.0,6.05,4.32,2.65
2024-04-19,3.0,32.0,5.98,4.31,2.53
2024-04-20,3.0,32.0,5.95,4.76,2.61
2024-04-21,3.0,32.0,3.65,1.0,2.5
2024-04-22,3.0,32.0,6.87,6.19,2.14
2024-04-23,3.0,32.0,6.36,5.35,2.37
2024-04-24,3.0,32.0,6.28,4.77,2.44
2024-04-25,3.0,32.0,6.02,3.67,2.64
2024-04-26,3.0,32.0,4.89,2.56,3.0
2024-04-27,3.0,32.0,6.71,5.25,2.48
2024-04-28,3.0,32.0,4.31,3.36,2.08
2024-04-29,3.0,32.0,5.72,3.38,2.41
2024-04-30,3.0,32.0,6.32,5.81,1.8
2024-05-01,3.0,32.0,5.74,4.21,2.18
2024-05-02,3.0,32.0,5.18,2.19,2.72
2024-05-03,3.0,32.0,4.21,1.03,2.61
2024-05-04,3.0,32.0,2.42,0.15,1.75
2024-05-05,3.0,32.0,5.58,2.63,2.86
2024-05-06,3.0,32.0,6.18,4.52,2.54
2024-05-07,3.0,32.0,6.33,4.76,2.33
2024-05-08,3.0,32.0,5.69,4.91,1.81
2024-05-09,3.0,32.0,4.14,2.3,2.68
2024-05-10,3.0,32.0,5.09,2.9,2.47
2024-05-11,3.0,32.0,7.14,7.59,1.59
2024-05-12,3.0,32.0,7.21,8.05,1.35
2024-05-13,3.0,32.0,6.91,6.79,1.74
2024-05-14,3.0,32.0,5.46,2.96,2.74
2024-05-15,3.0,32.0,5.76,3.76,2.99
2024-05-16,3.0,32.0,6.06,5.64,2.16
2024-05-17,3.0,32.0,6.84,6.96,1.67
2024-05-18,3.0,32.0,6.31,5.66,2.0
2024-05-19,3.0,32.0,5.22,3.91,2.64
2024-05-20,3.0,32.0,5.75,3.9,2.44
2024-05-21,3.0,32.0,6.05,4.1,2.46
2024-05-22,3.0,32.0,5.99,5.15,2.02
2024-05-23,3.0,32.0,4.53,2.16,2.24
2024-05-24,3.0,32.0,4.35,1.63,2.57
2024-05-25,3.0,32.0,5.9,5.1,1.85
2024-05-26,3.0,32.0,6.06,4.76,2.16
2024-05-27,3.0,32.0,6.64,6.39,1.92
2024-05-28,3.0,32.0,6.31,5.4,2.19
2024-05-29,3.0,32.0,5.3,3.38,2.28
2024-05-30,3.0,32.0,6.05,4.44,2.64
2024-05-31,3.0,32.0,6.08,4.45,2.35
2024-06-01,3.0,32.0,5.42,2.96,2.95
2024-06-02,3.0,32.0,6.22,4.89,2.32
2024-06-03,3.0,32.0,5.8,4.29,2.23
2024-06-04,3.0,32.0,3.46,1.07,1.99
2024-06-05,3.0,32.0,5.42,2.95,3.33
2024-06-06,3.0,32.0,5.8,3.99,2.34
2024-06-07,3.0,32.0,6.27,5.22,2.09
2024-06-08,3.0,32.0,4.86,2.23,2.46
2024-06-09,3.0,32.0,4.31,1.72,2.43
2024-06-10,3.0,32.0,5.68,4.92,2.3
2024-06-11,3.0,32.0,4.48,2.28,2.18
2024-06-12,3.0,32.0,4.5,2.16,2.38
2024-06-13,3.0,32.0,6.07,4.4,2.41
2024-06-14,3.0,32.0,6.02,4.52,2.33
2024-06-15,3.0,32.0,5.82,4.11,2.4
2024-06-16,3.0,32.0,6.31,5.44,2.2
2024-06-17,3.0,32.0,5.32,3.27,2.6
2024-06-18,3.0,32.0,5.96,4.77,2.41
2024-06-19,3.0,32.0,6.28,5.7,2.1
2024-06-20,3.0,32.0,6.43,6.02,1.91
2024-06-21,3.0,32.0,6.64,6.69,1.7
2024-06-22,3.0,32.0,6.17,5.41,2.18
2024-06-23,3.0,32.0,5.3,3.43,2.45
2024-06-24,3.0,32.0,5.44,3.49,2.38
2024-06-25,3.0,32.0,5.3,3.31,2.37
2024-06-26,3.0,32.0,5.65,3.51,2.59
2024-06-27,3.0,32.0,5.01,2.23,2.74
2024-06-28,3.0,32.0,5.48,3.15,2.53
2024-06-29,3.0,32.0,5.22,3.58,2.26
2024-06-30,3.0,32.0,5.67,4.25,2.29
2024-07-01,3.0,32.0,3.86,1.14,2.26
2024-07-02,3.0,32.0,5.71,3.77,2.46
2024-07-03,3.0,32.0,5.02,2.08,2.65
2024-07-04,3.0,32.0,6.62,6.15,1.85
2024-07-05,3.0,32.0,5.59,3.23,2.52
2024-07-06,3.0,32.0,3.76,0.42,2.48
2024-07-07,3.0,32.0,3.29,0.44,2.28
2024-07-08,3.0,32.0,5.63,3.17,2.89
2024-07-09,3.0,32.0,5.73,3.1,2.72
2024-07-10,3.0,32.0,4.1,1.1,2.67
2024-07-11,3.0,32.0,5.17,2.42,2.71
2024-07-12,3.0,32.0,5.88,4.49,2.23
2024-07-13,3.0,32.0,5.97,4.7,2.18
2024-07-14,3.0,32.0,3.76,1.46,2.05
2024-07-15,3.0,32.0,4.96,2.57,2.49
2024-07-16,3.0,32.0,4.83,1.9,2.98
2024-07-17,3.0,32.0,3.73,0.33,2.65
2024-07-18,3.0,32.0,4.46,1.01,2.84
2024-07-19,3.0,32.0,3.58,0.56,2.26
2024-07-20,3.0,32.0,3.81,0.87,2.29
2024-07-21,3.0,32.0,3.52,0.82,2.23
2024-07-22,3.0,32.0,3.71,0.13,2.77
2024-07-23,3.0,32.0,4.38,0.99,2.99
2024-07-24,3.0,32.0,4.17,0.79,2.79
2024-07-25,3.0,32.0,6.49,5.33,2.09
2024-07-26,3.0,32.0,5.44,2.69,2.87
2024-07-27,3.0,32.0,4.53,1.3,2.59
2024-07-28,3.0,32.0,5.03,1.93,2.64
2024-07-29,3.0,32.0,3.58,0.31,2.66
2024-07-30,3.0,32.0,4.33,1.34,2.39
2024-07-31,3.0,32.0,2.79,-999.0,-999.0
2024-08-01,3.0,32.0,4.81,-999.0,-999.0
2024-08-02,3.0,32.0,5.97,-999.0,-999.0
2024-08-03,3.0,32.0,5.91,-999.0,-999.0
2024-08-04,3.0,32.0,4.74,-999.0,-999.0
2024-08-05,3.0,32.0,3.49,-999.0,-999.0
2024-08-06,3.0,32.0,2.03,-999.0,-999.0
2024-08-07,3.0,32.0,6.39,-999.0,-999.0
2024-08-08,3.0,32.0,4.31,-999.0,-999.0
2024-08-09,3.0,32.0,6.19,-999.0,-999.0
2024-08-10,3.0,32.0,5.63,-999.0,-999.0
2024-08-11,3.0,32.0,6.27,-999.0,-999.0
2024-08-12,3.0,32.0,3.84,-999.0,-999.0
2024-08-13,3.0,32.0,6.75,-999.0,-999.0
2024-08-14,3.0,32.0,5.45,-999.0,-999.0
2024-08-15,3.0,32.0,4.47,-999.0,-999.0
2024-08-16,3.0,32.0,5.21,-999.0,-999.0
2024-08-17,3.0,32.0,4.73,-999.0,-999.0
2024-08-18,3.0,32.0,4.72,-999.0,-999.0
2024-08-19,3.0,32.0,5.22,-999.0,-999.0
2024-08-20,3.0,32.0,4.03,-999.0,-999.0
2024-08-21,3.0,32.0,3.34,-999.0,-999.0
2024-08-22,3.0,32.0,3.93,-999.0,-999.0
2024-08-23,3.0,32.0,5.68,-999.0,-999.0
2024-08-24,3.0,32.0,4.77,-999.0,-999.0
2024-08-25,3.0,32.0,4.62,-999.0,-999.0
