# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (geostationary satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: VAISALA with MINES ParisTech (France) and DLR (Germany)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2020-01-01T00:00:00.0
# Date end (ISO 8601): 2024-07-05T00:00:00.0
# Latitude (positive North, ISO 19115): 5.6457
# Longitude (positive East, ISO 19115): 0.0087
# Altitude (m): 10.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2025-02-20
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-11-22T00:00:00.0/2020-11-23T00:00:00.0;9393.1484;5888.7358;3621.3259;2267.4099;5137.2056;4589.8584;2271.3225;2318.5359;3091.4290;0.9778
2020-11-23T00:00:00.0/2020-11-24T00:00:00.0;9377.9551;6261.2954;4508.1719;1753.1234;6558.9946;6221.9556;4443.8389;1778.1163;6454.8042;0.9778
2020-11-24T00:00:00.0/2020-11-25T00:00:00.0;9363.0635;6228.6597;4460.2676;1768.3920;6500.4634;6149.6816;4289.0684;1860.6132;6308.3975;0.9851
2020-11-25T00:00:00.0/2020-11-26T00:00:00.0;9348.6094;5958.4268;3850.6494;2107.7776;5559.7524;4141.2725;1385.1333;2756.1392;2177.5527;0.9851
2020-11-26T00:00:00.0/2020-11-27T00:00:00.0;9334.5059;5967.0557;3903.6021;2063.4534;5644.6162;4245.5566;1651.9073;2593.6492;2443.5283;0.9802
2020-11-27T00:00:00.0/2020-11-28T00:00:00.0;9320.8955;6048.7393;4112.1943;1936.5450;6031.0469;5028.0430;2601.5256;2426.5171;3652.8247;0.9542
2020-11-28T00:00:00.0/2020-11-29T00:00:00.0;9307.7822;6106.6460;4270.5947;1836.0513;6273.8779;5521.2305;3443.2380;2077.9922;5021.7148;0.9747
2020-11-29T00:00:00.0/2020-11-30T00:00:00.0;9295.0498;6141.4893;4358.4282;1783.0610;6463.8364;6110.6958;4291.5688;1819.1270;6369.5479;0.9802
2020-11-30T00:00:00.0/2020-12-01T00:00:00.0;9282.8379;6399.5386;4970.4448;1429.0936;7473.4644;6066.8027;4299.1299;1767.6731;6289.5923;0.9750
2020-12-01T00:00:00.0/2020-12-02T00:00:00.0;9271.1270;6238.3550;4650.4214;1587.9336;6892.5723;5476.7935;3103.1692;2373.6240;4699.0024;0.9802
2020-12-02T00:00:00.0/2020-12-03T00:00:00.0;9259.9512;6447.6191;5146.0898;1301.5295;7811.9346;5928.5254;4082.9900;1845.5355;6476.6924;0.9802
2020-12-03T00:00:00.0/2020-12-04T00:00:00.0;9249.2412;6414.0366;5079.4429;1334.5940;7688.9629;5868.8218;4044.4688;1824.3534;6029.3301;0.9806
2020-12-04T00:00:00.0/2020-12-05T00:00:00.0;9239.1895;6308.1372;4791.5371;1516.5999;7173.0547;6032.2656;4207.7661;1824.4996;6418.3745;0.9802
2020-12-05T00:00:00.0/2020-12-06T00:00:00.0;9229.5996;6451.1104;5214.8979;1236.2124;7943.3052;6277.5630;4872.7290;1404.8342;7436.8208;0.9806
2020-12-06T00:00:00.0/2020-12-07T00:00:00.0;9220.6445;6248.9199;4703.9111;1545.0087;7064.8447;5900.1602;4035.5977;1864.5625;6138.9009;0.9806
2020-12-07T00:00:00.0/2020-12-08T00:00:00.0;9212.3135;6092.2183;4392.6294;1699.5891;6523.4312;6064.8506;4340.6367;1724.2135;6436.5566;0.9802
2020-12-08T00:00:00.0/2020-12-09T00:00:00.0;9204.5146;6103.9971;4450.2510;1653.7458;6645.5732;4774.2061;1692.8496;3081.3564;2733.9583;0.9806
2020-12-09T00:00:00.0/2020-12-10T00:00:00.0;9197.3926;6205.1953;4697.8232;1507.3722;7069.8140;6205.1953;4697.8232;1507.3722;7069.8140;0.9802
2020-12-10T00:00:00.0/2020-12-11T00:00:00.0;9190.8457;6104.0752;4437.6860;1666.3892;6625.5410;6013.5957;4254.5132;1759.0826;6349.6660;0.9806
2020-12-11T00:00:00.0/2020-12-12T00:00:00.0;9184.9424;6027.5806;4244.6533;1782.9270;6293.8643;5428.6943;3320.0403;2108.6541;5174.8057;0.9806
2020-12-12T00:00:00.0/2020-12-13T00:00:00.0;9179.7207;6170.7363;4670.9980;1499.7383;7018.7017;5411.9966;3689.9819;1722.0149;5236.7061;0.9809
2020-12-13T00:00:00.0/2020-12-14T00:00:00.0;9175.1338;6016.9844;4249.9048;1767.0798;6318.6118;5484.1309;3793.6677;1690.4634;5305.2061;0.9809
2020-12-14T00:00:00.0/2020-12-15T00:00:00.0;9171.2295;6033.9375;4314.0659;1719.8715;6411.8184;4900.1729;2934.5520;1965.6211;4072.5447;0.9806
2020-12-15T00:00:00.0/2020-12-16T00:00:00.0;9167.9834;5975.2690;4153.7231;1821.5460;6199.7168;5412.8062;3755.8398;1656.9666;5230.4067;0.9806
2020-12-16T00:00:00.0/2020-12-17T00:00:00.0;9165.4268;6014.3960;4274.3564;1740.0396;6360.7681;5002.5640;2457.2776;2545.2866;3655.0251;0.9806
2020-12-17T00:00:00.0/2020-12-18T00:00:00.0;9163.5459;5987.4814;4186.0112;1801.4702;6222.6670;4915.5981;2603.2869;2312.3110;3619.4207;0.9806
2020-12-18T00:00:00.0/2020-12-19T00:00:00.0;9162.3594;5973.8032;4145.5146;1828.2886;6151.7217;5658.2622;3589.2805;2068.9817;5426.7993;0.9806
2020-12-19T00:00:00.0/2020-12-20T00:00:00.0;9161.8604;5936.3062;4081.0881;1855.2177;6036.3970;5936.3062;4081.0881;1855.2177;6036.3970;0.9806
2020-12-20T00:00:00.0/2020-12-21T00:00:00.0;9162.0586;5865.3130;3911.2944;1954.0183;5776.7856;5816.4219;3809.1372;2007.2847;5654.5508;0.9806
2020-12-21T00:00:00.0/2020-12-22T00:00:00.0;9162.9492;5671.7812;3465.7725;2206.0088;5041.4702;3957.0315;1911.2666;2045.7649;2590.9475;0.9806
2020-12-22T00:00:00.0/2020-12-23T00:00:00.0;9164.5400;5533.1807;3182.3577;2350.8230;4584.4746;4910.1431;2543.8408;2366.3022;3549.4160;0.9806
2020-12-23T00:00:00.0/2020-12-24T00:00:00.0;9166.8223;5708.0669;3535.5962;2172.4707;5163.3389;5577.6318;3363.3489;2214.2827;4725.9189;0.9806
2020-12-24T00:00:00.0/2020-12-25T00:00:00.0;9169.8008;5881.2588;3929.2258;1952.0328;5799.7134;5246.8052;3402.5354;1844.2698;4762.4980;0.9806
2020-12-25T00:00:00.0/2020-12-26T00:00:00.0;9173.4697;5692.3608;3495.0842;2197.2764;5096.1597;4903.1616;2468.3271;2434.8342;3611.5305;0.9806
2020-12-26T00:00:00.0/2020-12-27T00:00:00.0;9177.8281;5894.6245;3948.7000;1945.9244;5822.1016;5074.9976;2593.9336;2481.0640;4108.1494;0.9806
2020-12-27T00:00:00.0/2020-12-28T00:00:00.0;9182.8701;5790.4829;3711.8389;2078.6443;5447.5122;5043.1582;2475.3875;2567.7705;3833.2900;0.9806
2020-12-28T00:00:00.0/2020-12-29T00:00:00.0;9188.5898;5311.5591;2938.3918;2373.1670;4242.1055;4132.3760;1372.7305;2759.6455;2200.1340;0.9806
2020-12-29T00:00:00.0/2020-12-30T00:00:00.0;9194.9863;4749.3521;2024.6887;2724.6636;2844.0039;4111.1685;1457.3729;2653.7957;2180.6055;0.9806
2020-12-30T00:00:00.0/2020-12-31T00:00:00.0;9202.0420;4892.4150;2177.9292;2714.4858;3055.4944;4002.0127;1136.7843;2865.2285;1626.6693;0.9806
2020-12-31T00:00:00.0/2021-01-01T00:00:00.0;9209.7656;5260.6509;2744.9172;2515.7339;3905.3462;4277.2021;1518.7214;2758.4807;2258.3196;0.9806
2021-01-01T00:00:00.0/2021-01-02T00:00:00.0;9218.1250;5505.5708;3146.6946;2358.8765;4555.3818;4858.6953;2191.0266;2667.6685;3217.9521;0.9806
2021-01-02T00:00:00.0/2021-01-03T00:00:00.0;9227.1445;5740.1235;3567.2290;2172.8948;5172.9370;5109.9336;2528.1599;2581.7737;3656.1262;0.9806
2021-01-03T00:00:00.0/2021-01-04T00:00:00.0;9236.8164;5816.9224;3686.3691;2130.5532;5357.7656;5739.1665;3559.4028;2179.7637;5175.6489;0.9806
2021-01-04T00:00:00.0/2021-01-05T00:00:00.0;9247.0439;5698.0552;3441.6819;2256.3735;5003.5957;5543.7373;3170.7627;2372.9744;4692.6426;0.9809
2021-01-05T00:00:00.0/2021-01-06T00:00:00.0;9257.9512;5729.8779;3394.9209;2334.9570;4934.0649;5485.8252;3039.4797;2446.3455;4483.2979;0.9802
2021-01-06T00:00:00.0/2021-01-07T00:00:00.0;9269.3701;5905.6455;3854.5117;2051.1340;5585.1724;4715.0317;2063.4663;2651.5652;2912.3589;0.9806
2021-01-07T00:00:00.0/2021-01-08T00:00:00.0;9281.4629;5713.7310;3473.4006;2240.3303;5035.6250;4360.0659;1910.3878;2449.6782;2454.7283;0.9802
2021-01-08T00:00:00.0/2021-01-09T00:00:00.0;9294.0732;5860.1206;3706.1731;2153.9473;5376.2012;5218.8638;2603.3057;2615.5581;3949.7690;0.9802
2021-01-09T00:00:00.0/2021-01-10T00:00:00.0;9307.2383;6021.6162;4016.1853;2005.4312;5917.9180;5662.2402;3358.4502;2303.7903;4961.2563;0.9802
2021-01-10T00:00:00.0/2021-01-11T00:00:00.0;9320.9463;5999.4897;3977.9949;2021.4949;5802.7065;5859.9399;3712.0420;2147.8982;5469.1094;0.9698
2021-01-11T00:00:00.0/2021-01-12T00:00:00.0;9335.2012;6108.4858;4132.4570;1976.0286;6040.8066;5957.3677;3922.2380;2035.1294;5475.6377;0.9799
2021-01-12T00:00:00.0/2021-01-13T00:00:00.0;9349.8984;6051.3760;4063.8271;1987.5488;5933.9458;5892.9355;3763.2075;2129.7283;5594.0908;0.9802
2021-01-13T00:00:00.0/2021-01-14T00:00:00.0;9365.1064;6120.0049;4177.4385;1942.5665;6069.6577;5790.9854;3484.4155;2306.5701;5168.2505;0.9802
2021-01-14T00:00:00.0/2021-01-15T00:00:00.0;9380.8418;6036.7124;4040.5110;1996.2014;5859.1904;5560.1958;3182.2446;2377.9512;4737.8818;0.9799
2021-01-15T00:00:00.0/2021-01-16T00:00:00.0;9396.9199;6045.4536;4032.0173;2013.4365;5836.1924;5346.6245;2816.9131;2529.7112;4259.5439;0.9802
2021-01-16T00:00:00.0/2021-01-17T00:00:00.0;9413.5391;5829.7070;3547.8054;2281.9016;5082.9346;5298.2368;2723.0288;2575.2080;4002.7891;0.9799
2021-01-17T00:00:00.0/2021-01-18T00:00:00.0;9430.5117;5879.4092;3670.1711;2209.2383;5224.4741;5470.1616;3000.8264;2469.3354;4269.8022;0.9799
2021-01-18T00:00:00.0/2021-01-19T00:00:00.0;9447.9102;5591.4014;3160.3398;2431.0618;4405.9980;5343.5430;2739.7375;2603.8052;3871.1860;0.9847
2021-01-19T00:00:00.0/2021-01-20T00:00:00.0;9465.5986;5612.6733;3103.4871;2509.1863;4336.0400;5333.2588;2635.0034;2698.2554;3756.8655;0.9903
2021-01-20T00:00:00.0/2021-01-21T00:00:00.0;9483.6768;5889.1387;3601.2205;2287.9182;5068.9175;5495.0962;2989.8896;2505.2068;4230.6147;0.9694
2021-01-21T00:00:00.0/2021-01-22T00:00:00.0;9502.1387;5612.4463;3130.6169;2481.8293;4331.1294;4635.8755;1813.5096;2822.3660;2659.5168;0.9899
2021-01-22T00:00:00.0/2021-01-23T00:00:00.0;9520.8516;5168.6123;2371.1130;2797.4993;3218.1860;4874.5684;1956.7797;2917.7883;2721.8657;0.9431
2021-01-23T00:00:00.0/2021-01-24T00:00:00.0;9539.8340;4771.1577;1912.9139;2858.2437;2563.3867;4186.1147;1212.9319;2973.1829;1626.3835;0.9899
2021-01-24T00:00:00.0/2021-01-25T00:00:00.0;9559.1465;4623.6416;1732.4484;2891.1934;2314.8953;4571.0972;1674.6823;2896.4150;2230.0657;0.9896
2021-01-25T00:00:00.0/2021-01-26T00:00:00.0;9578.5967;4601.3257;1693.1750;2908.1504;2256.8469;4601.3257;1693.1750;2908.1504;2256.8469;0.9899
2021-01-26T00:00:00.0/2021-01-27T00:00:00.0;9598.3086;4699.6279;1741.7526;2957.8755;2340.6550;4394.1201;1395.0997;2999.0203;1911.6698;0.9899
2021-01-27T00:00:00.0/2021-01-28T00:00:00.0;9618.2852;5339.7412;2557.3616;2782.3796;3448.0364;4901.4766;1956.6864;2944.7900;2697.1636;0.9896
2021-01-28T00:00:00.0/2021-01-29T00:00:00.0;9638.3799;5588.5854;2931.1897;2657.3960;3986.8933;5094.5034;2276.8770;2817.6267;3121.5615;0.9896
2021-01-29T00:00:00.0/2021-01-30T00:00:00.0;9658.6182;5722.1230;3146.2278;2575.8955;4270.0435;5449.0850;2776.4497;2672.6353;3683.6882;0.9896
2021-01-30T00:00:00.0/2021-01-31T00:00:00.0;9679.0459;5715.9893;3122.8118;2593.1775;4248.5664;5046.1855;1963.6274;3082.5581;2668.4492;0.9896
2021-01-31T00:00:00.0/2021-02-01T00:00:00.0;9699.5371;5775.0942;3183.1946;2591.8997;4316.9883;5390.3389;2633.9041;2756.4348;3601.6550;0.9896
2021-02-01T00:00:00.0/2021-02-02T00:00:00.0;9720.1094;5548.4365;2880.1387;2668.2979;3847.5054;5403.4829;2643.0818;2760.4011;3556.4309;0.9896
2021-02-02T00:00:00.0/2021-02-03T00:00:00.0;9740.7422;5538.9229;2746.2566;2792.6660;3681.8391;5238.6992;2374.9307;2863.7688;3130.4478;0.9896
2021-02-03T00:00:00.0/2021-02-04T00:00:00.0;9761.4785;5579.3145;2810.2651;2769.0496;3762.9697;5003.2461;1993.2637;3009.9824;2740.3691;0.9889
2021-02-04T00:00:00.0/2021-02-05T00:00:00.0;9782.1904;5750.7329;3054.6682;2696.0649;4110.2510;5178.9541;2238.1587;2940.7952;3075.5835;0.9837
2021-02-05T00:00:00.0/2021-02-06T00:00:00.0;9802.8975;6172.4995;3825.0479;2347.4517;5198.7500;4760.1406;2243.7957;2516.3450;2864.5901;0.9889
2021-02-06T00:00:00.0/2021-02-07T00:00:00.0;9823.5791;5999.7749;3530.5469;2469.2280;4812.7583;5833.1982;3261.4854;2571.7126;4482.8140;0.9889
2021-02-07T00:00:00.0/2021-02-08T00:00:00.0;9844.2158;6247.6440;3960.1177;2287.5261;5436.2896;5739.1519;3030.3928;2708.7593;4333.2632;0.9889
2021-02-08T00:00:00.0/2021-02-09T00:00:00.0;9864.8486;6036.0259;3475.4631;2560.5627;4711.7607;5068.2329;2381.7932;2686.4395;3222.8682;0.9885
2021-02-09T00:00:00.0/2021-02-10T00:00:00.0;9885.3438;6155.3877;3727.8582;2427.5295;5034.3506;5556.4307;2626.0286;2930.4021;3684.1460;0.9885
2021-02-10T00:00:00.0/2021-02-11T00:00:00.0;9905.7861;6293.7822;3958.8420;2334.9404;5369.7441;5818.7617;3139.1550;2679.6067;4386.5093;0.9882
2021-02-11T00:00:00.0/2021-02-12T00:00:00.0;9926.0557;6257.5254;3816.9355;2440.5901;5133.4023;5769.5337;3023.4055;2746.1282;4166.1792;0.9882
2021-02-12T00:00:00.0/2021-02-13T00:00:00.0;9946.1758;6320.8755;3940.6311;2380.2446;5322.4370;5882.0190;3173.3132;2708.7061;4190.3975;0.9882
2021-02-13T00:00:00.0/2021-02-14T00:00:00.0;9966.1260;6326.8193;3847.5977;2479.2214;5189.9614;5051.4316;2378.6057;2672.8259;3003.5081;0.9882
2021-02-14T00:00:00.0/2021-02-15T00:00:00.0;9985.8867;6615.1729;4565.0703;2050.1025;6275.3672;6283.7212;3932.1646;2351.5569;5486.3765;0.9882
2021-02-15T00:00:00.0/2021-02-16T00:00:00.0;10005.4932;6440.9053;4231.5845;2209.3210;5776.9434;6096.1968;3681.4014;2414.7952;5051.4834;0.9878
2021-02-16T00:00:00.0/2021-02-17T00:00:00.0;10024.8799;6462.0366;4136.0303;2326.0063;5597.1548;6446.0981;4111.5396;2334.5583;5546.8145;0.9875
2021-02-17T00:00:00.0/2021-02-18T00:00:00.0;10043.9854;6427.8579;4135.9829;2291.8750;5532.4116;6291.3213;3963.9475;2327.3738;5089.9404;0.9719
2021-02-18T00:00:00.0/2021-02-19T00:00:00.0;10062.8252;6502.7783;4215.2432;2287.5352;5667.4121;5176.6299;1698.3528;3478.2769;2399.7773;0.9875
2021-02-19T00:00:00.0/2021-02-20T00:00:00.0;10081.3818;6237.6011;3627.8096;2609.7915;4804.4551;5317.5801;2456.4028;2861.1772;3443.9050;0.9875
2021-02-20T00:00:00.0/2021-02-21T00:00:00.0;10099.6396;6113.7505;3383.7939;2729.9565;4433.7651;5459.8647;2334.0198;3125.8452;3279.0308;0.9875
2021-02-21T00:00:00.0/2021-02-22T00:00:00.0;10117.6533;6188.3433;3506.1096;2682.2339;4602.2793;5590.5405;2552.7908;3037.7498;3374.8591;0.9872
2021-02-22T00:00:00.0/2021-02-23T00:00:00.0;10135.2881;5839.1235;2943.8340;2895.2898;3792.4800;5539.7256;2558.4717;2981.2542;3310.7869;0.9872
2021-02-23T00:00:00.0/2021-02-24T00:00:00.0;10152.5752;5570.7593;2385.5598;3185.1997;3021.9011;5428.7710;2203.1050;3225.6660;2797.6191;0.9872
2021-02-24T00:00:00.0/2021-02-25T00:00:00.0;10169.5586;5131.3057;1702.0685;3429.2371;2185.9878;4717.6108;1296.7147;3420.8960;1721.9679;0.9868
2021-02-25T00:00:00.0/2021-02-26T00:00:00.0;10186.1357;5744.8872;2555.2629;3189.6243;3240.0500;5003.0737;1701.4716;3301.6021;2122.3823;0.9868
2021-02-26T00:00:00.0/2021-02-27T00:00:00.0;10202.3223;5888.8501;2920.1863;2968.6641;3745.7681;5418.4766;2273.6067;3144.8701;2900.5190;0.9868
2021-02-27T00:00:00.0/2021-02-28T00:00:00.0;10218.1592;6058.7842;3125.2559;2933.5281;4057.2053;5924.4414;2961.1328;2963.3086;3843.4473;0.9865
2021-02-28T00:00:00.0/2021-03-01T00:00:00.0;10233.5586;5691.5225;2504.6355;3186.8870;3151.7375;5448.5386;2216.4075;3232.1313;2764.1304;0.9812
2021-03-01T00:00:00.0/2021-03-02T00:00:00.0;10248.5283;5658.7422;2430.8545;3227.8879;3079.8062;5480.9404;2190.5925;3290.3479;2799.8755;0.9812
2021-03-02T00:00:00.0/2021-03-03T00:00:00.0;10263.1162;6351.8965;3680.9023;2670.9944;4758.9419;5734.8154;2674.8186;3059.9968;3561.3774;0.9809
2021-03-03T00:00:00.0/2021-03-04T00:00:00.0;10277.2295;6316.8511;3565.6064;2751.2446;4593.5518;5741.8237;2760.6021;2981.2217;3457.4438;0.9809
2021-03-04T00:00:00.0/2021-03-05T00:00:00.0;10290.8799;6292.8140;3424.1650;2868.6489;4409.4004;6034.8315;3032.6582;3002.1733;3919.7705;0.9809
2021-03-05T00:00:00.0/2021-03-06T00:00:00.0;10304.1270;6471.0903;3836.7986;2634.2920;5006.4272;6288.0771;3520.0334;2768.0435;4645.7495;0.9806
2021-03-06T00:00:00.0/2021-03-07T00:00:00.0;10316.8154;6566.9487;4040.3174;2526.6316;5276.8735;6383.7363;3753.8196;2629.9170;4738.2476;0.9861
2021-03-07T00:00:00.0/2021-03-08T00:00:00.0;10329.0664;6552.9341;3955.6167;2597.3174;5163.8975;5444.9365;2167.1528;3277.7837;3167.6992;0.9861
2021-03-08T00:00:00.0/2021-03-09T00:00:00.0;10340.9033;6505.8706;3849.5938;2656.2771;5015.7183;6028.3901;3167.8628;2860.5273;4130.1021;0.9858
2021-03-09T00:00:00.0/2021-03-10T00:00:00.0;10352.1865;6665.1006;4172.7681;2492.3323;5430.7373;6093.3374;3020.3376;3072.9998;3867.3232;0.9806
2021-03-10T00:00:00.0/2021-03-11T00:00:00.0;10363.0225;6721.7314;4341.7646;2379.9670;5731.3774;6279.1289;3290.1816;2988.9473;4450.2568;0.9750
2021-03-11T00:00:00.0/2021-03-12T00:00:00.0;10373.3096;6604.8491;4085.5825;2519.2666;5285.9268;4858.0679;1601.6849;3256.3831;2292.0527;0.9854
2021-03-12T00:00:00.0/2021-03-13T00:00:00.0;10383.1191;6592.9351;4077.1707;2515.7642;5290.0186;6005.8291;2896.5374;3109.2915;3909.5496;0.9851
2021-03-13T00:00:00.0/2021-03-14T00:00:00.0;10392.3867;6801.9365;4619.0894;2182.8472;6070.9790;4845.1201;1454.8929;3390.2273;2169.5039;0.9851
2021-03-14T00:00:00.0/2021-03-15T00:00:00.0;10401.1143;6801.3042;4655.4141;2145.8904;6076.3257;1679.2080;17.0437;1662.1642;18.3335;0.9694
2021-03-15T00:00:00.0/2021-03-16T00:00:00.0;10409.3789;6476.7441;3924.6174;2552.1270;4986.8662;6234.1836;3427.4011;2806.7825;4290.2017;0.9847
2021-03-16T00:00:00.0/2021-03-17T00:00:00.0;10417.0215;6192.5659;3217.8062;2974.7598;4066.1702;5868.4136;2586.2666;3282.1470;3366.5220;0.9851
2021-03-17T00:00:00.0/2021-03-18T00:00:00.0;10424.2324;6311.0303;3390.5361;2920.4941;4242.1831;5259.2959;1752.2339;3507.0620;2134.3442;0.9847
2021-03-18T00:00:00.0/2021-03-19T00:00:00.0;10430.8672;6586.1138;3951.6006;2634.5132;5065.0820;5267.4683;2034.1465;3233.3218;2275.3997;0.9847
2021-03-19T00:00:00.0/2021-03-20T00:00:00.0;10437.0049;6711.6968;4311.7192;2399.9775;5557.6499;5641.8501;2222.1284;3419.7214;3004.9287;0.9844
2021-03-20T00:00:00.0/2021-03-21T00:00:00.0;10442.5752;6748.8286;4304.2300;2444.5984;5544.7876;6573.3394;3937.8301;2635.5093;4998.3286;0.9844
2021-03-21T00:00:00.0/2021-03-22T00:00:00.0;10447.5889;6587.4092;3948.4014;2639.0076;5004.2949;6416.2539;3735.2717;2680.9822;4726.0850;0.9844
2021-03-22T00:00:00.0/2021-03-23T00:00:00.0;10452.1396;6471.9385;3645.1804;2826.7581;4651.4019;5763.6392;2414.2673;3349.3721;3024.4612;0.9840
2021-03-23T00:00:00.0/2021-03-24T00:00:00.0;10456.0479;6536.5845;3721.7229;2814.8618;4689.3965;5675.9526;2491.2827;3184.6699;3024.5544;0.9847
2021-03-24T00:00:00.0/2021-03-25T00:00:00.0;10459.5420;6681.4492;4058.9517;2622.4973;5181.7876;5513.1523;1848.6190;3664.5332;2340.3308;0.9844
2021-03-25T00:00:00.0/2021-03-26T00:00:00.0;10462.4463;6694.8750;3998.3584;2696.5168;5081.4355;5416.1470;2243.0825;3173.0647;2963.1248;0.9844
2021-03-26T00:00:00.0/2021-03-27T00:00:00.0;10464.8770;6785.5547;4268.0093;2517.5454;5474.2231;6740.9092;4175.5210;2565.3884;5377.0923;0.9840
2021-03-27T00:00:00.0/2021-03-28T00:00:00.0;10466.7334;6720.5908;4007.6614;2712.9294;5146.4556;6076.4448;3286.1641;2790.2805;4123.3960;0.9840
2021-03-28T00:00:00.0/2021-03-29T00:00:00.0;10468.1143;6712.8950;4040.8867;2672.0085;5181.0190;4786.1411;2063.3887;2722.7524;2636.5098;0.9837
2021-03-29T00:00:00.0/2021-03-30T00:00:00.0;10468.9375;6565.8481;3819.6423;2746.2056;4839.4512;6565.8481;3819.6423;2746.2056;4839.4512;0.9837
2021-03-30T00:00:00.0/2021-03-31T00:00:00.0;10469.2480;6350.2285;3337.3367;3012.8916;4167.4189;5247.0415;1697.1143;3549.9272;2134.2324;0.9833
2021-03-31T00:00:00.0/2021-04-01T00:00:00.0;10469.0703;6242.3506;3031.2722;3211.0781;3758.0303;6242.3506;3031.2722;3211.0781;3758.0303;0.9833
2021-04-01T00:00:00.0/2021-04-02T00:00:00.0;10468.3721;6458.2461;3528.8120;2929.4338;4405.3149;6364.9248;3361.2180;3003.7068;4234.1655;0.9833
2021-04-02T00:00:00.0/2021-04-03T00:00:00.0;10467.2510;6302.4795;3300.7190;3001.7607;4104.8496;5996.1709;3020.5657;2975.6050;3635.5469;0.9622
2021-04-03T00:00:00.0/2021-04-04T00:00:00.0;10465.5742;6434.8501;3584.8721;2849.9780;4488.3682;6006.1587;2852.2178;3153.9409;3633.6680;0.9830
2021-04-04T00:00:00.0/2021-04-05T00:00:00.0;10463.4775;6401.4922;3494.0645;2907.4277;4403.4194;6242.5581;3303.5532;2939.0046;4071.3320;0.9826
2021-04-05T00:00:00.0/2021-04-06T00:00:00.0;10460.8496;6727.1758;4175.3755;2551.8003;5285.6514;6715.1646;4149.7402;2565.4238;5256.4009;0.9722
2021-04-06T00:00:00.0/2021-04-07T00:00:00.0;10457.7676;6690.7778;3995.3088;2695.4690;5092.2998;6440.9526;3652.6523;2788.3003;4639.0142;0.9826
2021-04-07T00:00:00.0/2021-04-08T00:00:00.0;10454.2344;6674.7300;3955.8047;2718.9253;5050.0469;6441.7212;3718.9373;2722.7839;4595.4233;0.9826
2021-04-08T00:00:00.0/2021-04-09T00:00:00.0;10450.2891;6737.3267;4085.5188;2651.8076;5195.3052;6255.8599;3613.7336;2642.1260;4400.0474;0.9823
2021-04-09T00:00:00.0/2021-04-10T00:00:00.0;10445.8721;6582.7300;3775.9236;2806.8062;4813.0703;3868.6316;636.9275;3231.7043;1105.2721;0.9823
2021-04-10T00:00:00.0/2021-04-11T00:00:00.0;10441.0068;6873.3628;4495.4185;2377.9446;5862.4585;6863.8511;4487.4985;2376.3525;5835.6035;0.9823
2021-04-11T00:00:00.0/2021-04-12T00:00:00.0;10435.7852;6927.6689;4668.8018;2258.8672;6148.0811;6909.8008;4646.2646;2263.5361;6063.2593;0.9819
2021-04-12T00:00:00.0/2021-04-13T00:00:00.0;10430.0977;7070.6714;5129.6641;1941.0073;6789.7788;5597.7974;2226.5286;3371.2686;3298.6069;0.9819
2021-04-13T00:00:00.0/2021-04-14T00:00:00.0;10424.0557;6817.7656;4318.1514;2499.6143;5659.8579;6107.0791;2899.6277;3207.4514;3828.6309;0.9816
