MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE
2021-02-08,12137.4285,Kenya,0.610000,36.830000
2022-02-05,6731.28166667,Kenya,-0.270000,35.850000
2020-10-02,6280.163125,Kenya,-0.469974,35.181874
2021-03-23,6262.875,Kenya,-1.232761,36.878509
2021-05-23,5111.199,Kenya,0.610000,36.800000
2020-08-06,15085.493,Kenya,0.610000,36.830000
2020-04-29,18527.839,Kenya,0.610000,36.830000
2024-05-19,5486.72,Kenya,-0.400000,35.920000
2021-01-10,2185.435,Kenya,-0.220000,35.860000
2018-08-20,0,Kenya,0.610000,36.830000
2024-01-05,1926.229,Kenya,-1.451315,36.973008
2022-02-08,6303.888,Kenya,-0.469974,35.181874
2017-09-20,0,Kenya,0.610000,36.830000
2022-11-12,5149.05,Kenya,-0.220000,35.860000
2021-11-11,7260.364,Kenya,0.610000,36.800000
2020-03-20,1899.914475,Kenya,-0.469974,35.181874
2023-06-22,4216.4735,Kenya,0.610000,36.830000
2024-05-13,5633.82733333,Kenya,-1.494448,37.057094
2024-03-07,0,Kenya,-1.451315,36.973008
2020-06-11,7257.4679,Kenya,-0.469974,35.181874
2021-04-09,6448.275,Kenya,-1.232761,36.878509
2020-10-21,4867.02133333,Kenya,0.610000,36.800000
2024-06-07,4578.57683333,Kenya,-1.451111,36.975687
2024-02-02,6738.76516667,Kenya,-1.451111,36.975687
2024-06-04,7916.512,Kenya,-0.227185,35.884984
2021-02-19,1334.66333333,Kenya,0.610000,36.800000
2023-10-04,0,Kenya,-1.494448,37.057094
2021-11-04,5959.675,Kenya,-1.232761,36.878509
2022-10-09,0,Kenya,0.610000,36.830000
2021-06-26,19188.4875,Kenya,-0.220000,35.860000
2023-03-07,0,Kenya,0.610000,36.830000
2023-11-28,4607.301,Kenya,-0.400000,35.920000
2022-04-21,0,Kenya,0.610000,36.800000
2022-01-04,9349.5478,Kenya,-0.469974,35.181874
2020-02-22,5432.475,Kenya,-1.232761,36.878509
2021-03-06,0,Kenya,0.610000,36.830000
2019-11-19,6881.35845996,Kenya,0.610000,36.830000
2021-01-14,7208.15,Kenya,-1.232761,36.878509
2024-02-05,5938.443,Kenya,-0.220000,35.860000
2021-12-29,6275.1283,Kenya,-0.469974,35.181874
2019-12-12,6679.53130294,Kenya,0.610000,36.830000
2020-11-20,7327.82066667,Kenya,0.610000,36.800000
2024-06-26,4617.426,Kenya,-0.224000,35.880000
2023-10-11,0,Kenya,-1.491302,37.052862
2022-02-15,7347.85466667,Kenya,0.610000,36.800000
2021-07-07,2522.325,Kenya,-1.232761,36.878509
2023-04-19,6619.625,Kenya,-0.469974,35.181874
2021-05-09,3906.9225,Kenya,-0.400000,35.920000
2021-11-02,21836.8205,Kenya,0.610000,36.830000
2023-07-23,5476.333,Kenya,-0.220000,35.860000
2020-01-09,6598.402775,Kenya,-0.469974,35.181874
2022-05-08,0,Kenya,0.610000,36.800000
2024-03-02,7404.8,Kenya,-0.227185,35.884984
2020-03-03,6439.6035,Kenya,0.610000,36.800000
2021-11-11,6601.4,Kenya,-1.232761,36.878509
2020-08-21,2120.75,Kenya,-1.232761,36.878509
2020-11-11,5488.425,Kenya,-1.232761,36.878509
2021-11-08,5745.3937,Kenya,-0.469974,35.181874
2024-06-03,6408.668,Kenya,-0.220000,35.860000
2021-04-10,6369.0875,Kenya,-0.270000,35.850000
2023-06-15,2343.336,Kenya,-0.982000,37.053900
2019-07-23,0,Kenya,0.610000,36.800000
2021-05-22,0,Kenya,0.610000,36.830000
2023-07-17,2058.785,Kenya,-0.982000,37.053900
2023-05-13,6722.844,Kenya,-0.469974,35.181874
2023-11-09,5891.417,Kenya,-1.491302,37.052862
2024-01-12,3512.018,Kenya,-0.469974,35.181874
2020-12-31,3139.51625,Kenya,-0.469974,35.181874
2023-09-22,0,Kenya,-0.227185,35.884984
2023-03-01,0,Kenya,0.610000,36.830000
2019-08-13,3517.025,Kenya,-1.232761,36.878509
2023-12-02,5209.988,Kenya,-0.400000,35.920000
2024-05-10,3670.861,Kenya,-1.494448,37.057094
2023-11-10,0,Kenya,-0.224000,35.880000
2021-10-28,5912.15583333,Kenya,-0.270000,35.850000
2021-02-28,6666.24333333,Kenya,-0.220000,35.860000
2024-02-07,5716.391,Kenya,-1.451315,36.973008
2020-07-24,8979.6745,Kenya,0.610000,36.830000
2024-06-25,0,Kenya,0.610000,36.830000
2023-10-28,0,Kenya,-1.491302,37.052862
2022-10-21,5936.534,Kenya,-0.469974,35.181874
2021-09-25,17039.4115,Kenya,0.610000,36.830000
2020-12-14,7951.08216667,Kenya,0.610000,36.800000
2021-01-06,0,Kenya,-0.270000,35.850000
2023-07-14,5261.579,Kenya,-0.469974,35.181874
2020-09-14,6078.959675,Kenya,-0.469974,35.181874
2023-07-14,4388.09,Kenya,-0.400000,35.920000
2024-02-05,0,Kenya,-1.494448,37.057094
2021-11-24,5089.65416667,Kenya,-0.400000,35.920000
2021-11-13,6485.625,Kenya,-1.232761,36.878509
2022-07-31,0,Kenya,0.610000,36.830000
2024-03-04,5408.182,Kenya,-0.400000,35.920000
2020-08-15,3933.15,Kenya,-1.232761,36.878509
2024-06-28,4180.40233333,Kenya,-1.451111,36.975687
2021-01-17,3417.02916667,Kenya,-0.270000,35.850000
2023-12-18,0,Kenya,-1.491302,37.052862
2021-02-17,21863.9505,Kenya,0.610000,36.830000
2024-01-03,0,Kenya,-1.451111,36.975687
2021-09-15,6474.94533333,Kenya,0.610000,36.800000
2024-02-03,0,Kenya,-0.224000,35.880000
2023-03-21,0,Kenya,0.610000,36.830000
2021-02-28,7490.7,Kenya,-1.232761,36.878509
2020-11-26,7017.54483333,Kenya,0.610000,36.800000
2024-05-16,7579.293,Kenya,-0.227185,35.884984
2023-03-24,5397.918,Kenya,-0.469974,35.181874
2021-07-23,5755.95583333,Kenya,-0.270000,35.850000
2021-05-02,5914.7925,Kenya,-0.270000,35.850000
2021-06-30,5182.65333333,Kenya,-0.400000,35.920000
2024-05-14,6222.215,Kenya,-0.469974,35.181874
2024-06-05,0,Kenya,-1.494448,37.057094
2021-09-28,7000.941,Kenya,0.610000,36.800000
2023-10-05,0,Kenya,-1.451111,36.975687
2021-10-12,5057.2,Kenya,-1.232761,36.878509
2024-02-23,1122.77233333,Kenya,0.610000,36.830000
2022-10-05,6026.36333333,Kenya,-0.270000,35.850000
2023-09-24,0,Kenya,-1.494448,37.057094
2020-10-06,15164.4665,Kenya,0.610000,36.830000
2023-12-31,5146.986,Kenya,-0.220000,35.860000
2023-11-25,0,Kenya,-1.494448,37.057094
2023-12-01,6806.135,Kenya,-0.400000,35.920000
2021-11-24,7291,Kenya,-1.232761,36.878509
2023-03-20,5078.898,Kenya,-0.400000,35.920000
2020-09-07,4683.04016667,Kenya,0.610000,36.800000
