datetime,ghi,location
2024-07-21,3828.229,kenya_location10
2024-07-22,4514.879,kenya_location10
2024-07-22,4148.944,kenya_location10
2024-07-23,4806.019,kenya_location10
2024-07-23,5183.186,kenya_location10
2024-07-24,3793.247,kenya_location10
2024-07-24,3453.103,kenya_location10
2024-07-25,4076.084,kenya_location10
2024-07-25,4206.638,kenya_location10
2024-07-26,3362.431,kenya_location10
2024-07-26,3418.354,kenya_location10
2024-07-27,2255.552,kenya_location10
2024-07-27,2454.15,kenya_location10
2024-07-28,4735.573,kenya_location10
2024-07-28,4259.155,kenya_location10
2024-07-29,3430.926,kenya_location10
2024-07-29,3232.319,kenya_location10
2024-07-30,3008.11,kenya_location10
2024-07-30,3243.261,kenya_location10
2024-07-31,3321.454,kenya_location10
2024-07-31,3101.669,kenya_location10
2024-08-01,4455.631,kenya_location10
2024-08-01,4843.47,kenya_location10
2024-08-02,3198.756,kenya_location10
2024-08-02,3468.175,kenya_location10
2024-08-03,3409.204,kenya_location10
2024-08-03,3647.525,kenya_location10
2024-08-04,5858.049,kenya_location10
2024-08-04,372.228,kenya_location10
2024-08-05,6186.188,kenya_location10
2024-08-05,5716.997,kenya_location10
2024-08-06,5006.804,kenya_location10
2024-08-06,4555.923,kenya_location10
2024-08-07,4084.561,kenya_location10
2024-08-07,3824.9,kenya_location10
2024-08-08,2484.913,kenya_location10
2024-08-08,2392.587,kenya_location10
2024-08-09,2342.245,kenya_location10
2024-08-09,2104.438,kenya_location10
2024-08-10,4335.498,kenya_location10
2024-08-10,3880.057,kenya_location10
2024-08-11,2473.205,kenya_location10
2024-08-11,2738.304,kenya_location10
2024-08-12,3666.092,kenya_location10
2024-08-12,3296.802,kenya_location10
2024-08-13,4135.185,kenya_location10
2024-08-13,3695.51,kenya_location10
2024-08-14,5150.696,kenya_location10
2024-08-14,4578.972,kenya_location10
2024-08-15,4080.682,kenya_location10
2024-08-15,3453.59,kenya_location10
2024-08-16,3564.747,kenya_location10
2024-08-16,4070.109,kenya_location10
2024-08-17,5649.69,kenya_location10
2024-08-17,6061.514,kenya_location10
