MEASURE_DATE,MEASURE_VALUE,SITE_COUNTRY,SITE_LATITUDE,SITE_LONGITUDE,location
2020-05-03,13964.343,Kenya,0.61,36.83,Location 1
2020-05-04,16973.921,Kenya,0.61,36.83,Location 1
2020-05-05,16708.9705,Kenya,0.61,36.83,Location 1
2020-05-06,18157.4845,Kenya,0.61,36.83,Location 1
2020-05-07,16290.429,Kenya,0.61,36.83,Location 1
2020-05-08,18321.8745,Kenya,0.61,36.83,Location 1
2020-05-09,18281.2805,Kenya,0.61,36.83,Location 1
2020-05-10,17488.6525,Kenya,0.61,36.83,Location 1
2020-05-11,18210.707,Kenya,0.61,36.83,Location 1
2020-05-12,18148.9565,Kenya,0.61,36.83,Location 1
2020-05-13,17028.782,Kenya,0.61,36.83,Location 1
2020-05-14,17501.6215,Kenya,0.61,36.83,Location 1
2020-05-15,16815.0795,Kenya,0.61,36.83,Location 1
2020-05-16,14886.4355,Kenya,0.61,36.83,Location 1
2020-05-17,15683.732,Kenya,0.61,36.83,Location 1
2020-05-18,17672.663,Kenya,0.61,36.83,Location 1
2020-05-19,17979.521,Kenya,0.61,36.83,Location 1
2020-05-20,17693.3605,Kenya,0.61,36.83,Location 1
2020-05-21,17104.365,Kenya,0.61,36.83,Location 1
2020-05-22,13877.578,Kenya,0.61,36.83,Location 1
2020-05-23,17154.272,Kenya,0.61,36.83,Location 1
2020-05-24,16843.60416667,Kenya,0.61,36.83,Location 1
2020-05-25,17239.1855,Kenya,0.61,36.83,Location 1
2020-05-26,17296.475,Kenya,0.61,36.83,Location 1
2020-05-27,17222.386,Kenya,0.61,36.83,Location 1
2020-05-28,17227.7565,Kenya,0.61,36.83,Location 1
2020-05-29,16666.0665,Kenya,0.61,36.83,Location 1
2020-05-30,17160.466,Kenya,0.61,36.83,Location 1
2020-05-31,16781.0285,Kenya,0.61,36.83,Location 1
2020-06-01,16905.151,Kenya,0.61,36.83,Location 1
2020-06-02,16609.9175,Kenya,0.61,36.83,Location 1
2020-06-03,16137.557,Kenya,0.61,36.83,Location 1
2020-06-04,15715.9985,Kenya,0.61,36.83,Location 1
2020-06-05,16582.8285,Kenya,0.61,36.83,Location 1
2020-06-06,11217.3115,Kenya,0.61,36.83,Location 1
