index,Date,Solar Zenith Angle (Degrees),Surface Albedo,Precipitable Water (cm),Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Cloud Type,Dew Point (C),Relative Humidity (%),Pressure (mbar),DHI (W/m2),DNI (W/m2),Fill Flag,GHI (W/m2),Temperature (C),Wind Direction (Degrees),Wind Speed (m/s)
366,2021-01-16 06:30:00,55.03,0.2,2.9000000000000004,103,824,575,0,15.1,50.3,888,103,824,0,575,26.3,68,4.1000000000000005
367,2021-01-16 07:30:00,42.11,0.2,2.9000000000000004,111,906,783,0,15.1,44.36,887,111,906,0,783,28.4,62,4.2
368,2021-01-16 08:30:00,30.76,0.2,2.9000000000000004,114,950,930,0,15.1,40.78,886,114,950,0,930,29.8,58,4.0
369,2021-01-16 09:30:00,23.42,0.2,2.9000000000000004,155,904,984,1,15.0,38.57,885,155,904,0,984,30.700000000000003,56,3.7
370,2021-01-16 10:30:00,24.12,0.2,2.9000000000000004,152,909,981,3,14.9,37.29,884,550,210,0,741,31.200000000000003,57,3.3000000000000003
371,2021-01-16 11:30:00,32.34,0.2,3.0,147,885,894,7,14.7,36.85,883,62,0,0,62,31.200000000000003,58,3.0
372,2021-01-16 12:30:00,44.04,0.2,3.0,171,766,721,6,14.5,37.63,883,23,0,0,23,30.6,58,2.6
373,2021-01-16 13:30:00,57.1,0.2,3.1,151,660,510,6,14.6,40.01,883,72,0,0,72,29.6,57,2.2
374,2021-01-16 14:30:00,70.73,0.2,3.1,115,467,269,3,15.2,45.64,884,155,6,0,157,28.0,59,1.6
375,2021-01-16 15:30:00,84.56,0.2,3.2,37,122,49,3,17.3,57.38,885,41,0,7,41,26.4,79,1.1
376,2021-01-16 16:30:00,98.7,0.2,3.3000000000000003,0,0,0,0,17.6,63.27,886,0,0,0,0,25.1,119,1.0
377,2021-01-16 17:30:00,112.67,0.2,3.3000000000000003,0,0,0,3,18.4,71.05,887,0,0,0,0,24.0,155,0.9
378,2021-01-16 18:30:00,126.46,0.2,3.4000000000000004,0,0,0,4,18.7,76.42,887,0,0,0,0,23.1,172,0.9
379,2021-01-16 19:30:00,139.75,0.2,3.4000000000000004,0,0,0,3,18.9,80.0,887,0,0,0,0,22.5,174,0.8
380,2021-01-16 20:30:00,151.77,0.2,3.3000000000000003,0,0,0,0,18.8,81.64,887,0,0,0,0,22.1,171,0.7000000000000001
381,2021-01-16 21:30:00,159.98,0.2,3.2,0,0,0,3,18.7,82.99,887,0,0,0,0,21.700000000000003,166,0.6000000000000001
382,2021-01-16 22:30:00,159.20000000000002,0.2,3.2,0,0,0,3,18.4,83.76,886,0,0,0,0,21.3,156,0.6000000000000001
383,2021-01-16 23:30:00,150.13,0.2,3.1,0,0,0,3,18.2,85.05,886,0,0,0,0,20.8,145,0.6000000000000001
384,2021-01-17 00:30:00,137.83,0.2,3.1,0,0,0,3,17.900000000000002,85.83,886,0,0,0,0,20.4,135,0.7000000000000001
385,2021-01-17 01:30:00,124.42,0.2,3.0,0,0,0,8,17.7,86.8,887,0,0,0,0,20.0,127,0.8
386,2021-01-17 02:30:00,110.59,0.2,3.0,0,0,0,8,17.400000000000002,87.71000000000001,887,0,0,0,0,19.5,120,0.9
387,2021-01-17 03:30:00,96.59,0.2,2.9000000000000004,0,0,0,1,17.1,83.98,888,0,0,0,0,19.9,111,1.1
388,2021-01-17 04:30:00,82.48,0.2,3.0,41,357,88,5,17.7,77.88,888,58,2,7,58,21.700000000000003,90,1.5
389,2021-01-17 05:30:00,68.64,0.2,3.0,79,688,329,0,17.0,64.01,889,79,688,0,329,24.200000000000003,64,2.3000000000000003
390,2021-01-17 06:30:00,55.04,0.2,3.0,101,825,574,0,15.9,52.32,889,101,825,0,574,26.5,48,3.0
391,2021-01-17 07:30:00,42.09,0.2,3.1,116,891,777,0,15.7,47.03,888,116,891,0,777,28.1,40,3.2
392,2021-01-17 08:30:00,30.67,0.2,3.2,131,916,920,3,15.8,44.71,887,482,133,0,597,29.0,36,3.2
393,2021-01-17 09:30:00,23.25,0.2,3.2,192,847,970,1,15.7,43.37,886,192,847,0,970,29.5,33,3.1
394,2021-01-17 10:30:00,23.9,0.2,3.2,198,835,962,3,15.7,43.05,885,562,242,0,783,29.6,30,2.9000000000000004
395,2021-01-17 11:30:00,32.15,0.2,3.3000000000000003,186,817,878,3,15.7,43.75,884,478,109,0,570,29.3,26,2.6
396,2021-01-17 12:30:00,43.88,0.2,3.3000000000000003,165,779,726,3,15.8,44.69,884,419,91,0,485,29.0,19,2.3000000000000003
397,2021-01-17 13:30:00,56.97,0.2,3.4000000000000004,143,683,515,0,15.9,47.15,885,143,683,0,515,28.200000000000003,12,2.1
398,2021-01-17 14:30:00,70.62,0.2,3.4000000000000004,109,495,274,7,16.5,53.46,885,175,183,0,235,26.700000000000003,5,1.6
399,2021-01-17 15:30:00,84.47,0.2,3.4000000000000004,38,126,51,7,18.5,67.33,886,30,0,7,30,25.0,1,1.4
400,2021-01-17 16:30:00,98.63,0.2,3.5,0,0,0,6,18.8,72.86,887,0,0,0,0,24.0,5,1.5
401,2021-01-17 17:30:00,112.62,0.2,3.4000000000000004,0,0,0,7,18.8,76.46000000000001,888,0,0,0,0,23.200000000000003,14,1.7000000000000002
402,2021-01-17 18:30:00,126.43,0.2,3.4000000000000004,0,0,0,7,18.7,79.8,888,0,0,0,0,22.4,24,1.7000000000000002
403,2021-01-17 19:30:00,139.76,0.2,3.3000000000000003,0,0,0,3,18.6,83.07000000000001,888,0,0,0,0,21.6,32,1.6
404,2021-01-17 20:30:00,151.84,0.2,3.2,0,0,0,3,18.4,85.92,888,0,0,0,0,20.8,39,1.5
405,2021-01-17 21:30:00,160.14,0.2,3.1,0,0,0,0,18.1,88.61,887,0,0,0,0,20.0,45,1.4
406,2021-01-17 22:30:00,159.41,0.2,3.0,0,0,0,3,17.8,90.47,887,0,0,0,0,19.4,51,1.3
407,2021-01-17 23:30:00,150.31,0.2,2.9000000000000004,0,0,0,1,17.5,92.37,887,0,0,1,0,18.8,57,1.4
408,2021-01-18 00:30:00,137.97,0.2,2.7,0,0,0,3,17.3,93.75,887,0,0,0,0,18.3,61,1.5
409,2021-01-18 01:30:00,124.54,0.2,2.6,0,0,0,5,17.0,94.58,887,0,0,0,0,17.900000000000002,63,1.6
410,2021-01-18 02:30:00,110.69,0.2,2.5,0,0,0,3,16.8,95.37,887,0,0,0,0,17.5,65,1.6
411,2021-01-18 03:30:00,96.67,0.2,2.5,0,0,0,3,16.5,89.88,888,0,0,0,0,18.2,67,2.0
412,2021-01-18 04:30:00,82.54,0.2,2.6,45,296,84,0,16.900000000000002,80.25,889,45,296,0,84,20.4,68,2.6
413,2021-01-18 05:30:00,68.68,0.2,2.7,93,629,322,0,16.900000000000002,65.89,889,93,629,0,322,23.700000000000003,59,3.2
414,2021-01-18 06:30:00,55.06,0.2,2.8000000000000003,121,773,564,0,15.7,51.13,889,121,773,0,564,26.6,48,3.7
415,2021-01-18 07:30:00,42.06,0.2,2.8000000000000003,141,848,771,3,15.2,44.96,888,449,202,0,599,28.3,42,3.9
416,2021-01-18 08:30:00,30.59,0.2,2.9000000000000004,156,881,914,3,15.1,41.89,887,522,184,0,681,29.4,38,3.9
417,2021-01-18 09:30:00,23.08,0.2,2.9000000000000004,163,896,987,3,15.0,39.95,886,558,231,0,770,30.1,36,3.8
418,2021-01-18 10:30:00,23.69,0.2,3.0,162,893,980,1,14.9,38.79,885,162,893,0,980,30.5,34,3.7
419,2021-01-18 11:30:00,31.96,0.2,3.1,159,865,893,7,14.9,38.93,884,382,390,0,713,30.4,32,3.5
420,2021-01-18 12:30:00,43.72,0.2,3.1,198,712,712,4,14.9,40.19,884,234,0,0,234,29.9,30,3.3000000000000003
421,2021-01-18 13:30:00,56.84,0.2,3.2,169,614,505,8,15.1,42.7,884,145,4,0,147,29.0,27,3.0
422,2021-01-18 14:30:00,70.52,0.2,3.2,120,442,267,8,15.8,49.65,885,38,0,0,38,27.200000000000003,20,2.4000000000000004
423,2021-01-18 15:30:00,84.38,0.2,3.3000000000000003,37,116,48,4,17.400000000000002,61.63,885,14,0,7,14,25.3,14,2.1
424,2021-01-18 16:30:00,98.56,0.2,3.3000000000000003,0,0,0,8,17.400000000000002,66.24,886,0,0,0,0,24.1,14,2.5
425,2021-01-18 17:30:00,112.57,0.2,3.4000000000000004,0,0,0,3,17.400000000000002,69.53,887,0,0,0,0,23.3,21,2.9000000000000004
426,2021-01-18 18:30:00,126.41,0.2,3.4000000000000004,0,0,0,4,17.5,73.37,887,0,0,0,0,22.5,30,3.0
427,2021-01-18 19:30:00,139.77,0.2,3.4000000000000004,0,0,0,3,17.6,77.14,888,0,0,0,0,21.8,37,2.9000000000000004
428,2021-01-18 20:30:00,151.91,0.2,3.4000000000000004,0,0,0,4,17.7,80.58,887,0,0,0,0,21.200000000000003,40,2.6
429,2021-01-18 21:30:00,160.31,0.2,3.4000000000000004,0,0,0,4,17.900000000000002,83.48,887,0,0,0,0,20.8,41,2.3000000000000003
430,2021-01-18 22:30:00,159.63,0.2,3.3000000000000003,0,0,0,3,18.1,86.07000000000001,887,0,0,0,0,20.5,41,2.0
431,2021-01-18 23:30:00,150.49,0.2,3.3000000000000003,0,0,0,4,18.2,87.86,886,0,0,0,0,20.3,41,1.8
432,2021-01-19 00:30:00,138.11,0.2,3.2,0,0,0,5,18.3,89.65,886,0,0,0,0,20.1,42,1.6
433,2021-01-19 01:30:00,124.66,0.2,3.1,0,0,0,5,18.4,91.13,887,0,0,0,0,19.9,44,1.4
434,2021-01-19 02:30:00,110.78,0.2,3.0,0,0,0,4,18.4,92.65,887,0,0,0,0,19.6,49,1.3
435,2021-01-19 03:30:00,96.75,0.2,3.0,0,0,0,4,18.3,89.73,887,0,0,0,0,20.0,54,1.6
436,2021-01-19 04:30:00,82.59,0.2,3.0,40,374,89,0,18.6,82.49,888,40,374,0,89,21.700000000000003,57,2.4000000000000004
437,2021-01-19 05:30:00,68.71000000000001,0.2,3.1,75,707,332,0,18.3,69.41,888,75,707,0,332,24.3,59,3.4000000000000004
438,2021-01-19 06:30:00,55.06,0.2,3.2,94,842,576,3,17.0,54.79,888,321,67,0,360,26.9,60,4.4
439,2021-01-19 07:30:00,42.03,0.2,3.2,106,910,783,3,16.7,48.43,888,435,147,0,544,28.6,61,4.7
440,2021-01-19 08:30:00,30.5,0.2,3.3000000000000003,114,945,928,0,16.8,45.69,887,114,945,0,928,29.8,61,4.6000000000000005
