datetime,ghi,location
2017-12-25,5946.944444444444,lira
2017-12-26,5366.388888888889,lira
2017-12-27,6404.722222222223,lira
2017-12-28,5882.5,lira
2017-12-29,5603.888888888889,lira
2017-12-30,5383.611111111111,lira
2017-12-31,2703.333333333333,lira
2018-01-01,1486.8055555555557,lira
2018-01-02,3395.833333333333,lira
2018-01-03,3.8475000000000006,lira
2018-01-04,5102.222222222223,lira
2018-01-05,4491.388888888889,lira
2018-01-06,5255.0,lira
2018-01-07,4968.333333333334,lira
2018-01-08,5119.166666666667,lira
2018-01-09,5936.944444444444,lira
2018-01-10,4629.722222222223,lira
2018-01-11,4448.055555555556,lira
2018-01-12,4471.666666666667,lira
2018-01-13,2225.583333333333,lira
2018-01-14,3989.166666666667,lira
2018-01-15,5384.444444444444,lira
2018-01-16,5204.444444444444,lira
2018-01-21,3062.777777777778,lira
2018-01-22,6197.777777777778,lira
2018-01-23,4612.777777777778,lira
2018-01-24,4478.611111111111,lira
2018-01-25,2302.833333333333,lira
2018-01-26,1905.8333333333333,lira
2018-01-27,2532.1111111111118,lira
2018-01-28,4840.555555555556,lira
2018-01-29,5082.5,lira
2018-01-30,4475.277777777778,lira
2018-01-31,5766.944444444444,lira
2018-02-01,6388.611111111111,lira
2018-02-02,5671.111111111111,lira
2018-02-03,4643.333333333334,lira
2018-02-04,6549.722222222223,lira
2018-02-05,6339.722222222223,lira
2018-02-06,6049.166666666667,lira
2018-02-07,4138.611111111111,lira
2018-02-08,4634.444444444444,lira
2018-02-09,5381.944444444444,lira
2018-02-10,1938.6666666666667,lira
2018-02-11,4930.0,lira
2018-02-12,5961.38888888889,lira
2018-02-13,4629.166666666667,lira
2018-02-14,6081.38888888889,lira
2018-02-15,4764.444444444444,lira
2018-02-16,6713.055555555556,lira
2018-02-17,6450.277777777778,lira
2018-02-18,6045.833333333334,lira
2018-02-19,4412.5,lira
2018-02-20,4032.777777777778,lira
2018-02-21,4378.333333333334,lira
2018-02-22,3526.1111111111118,lira
2018-02-23,5089.444444444444,lira
2018-02-24,6040.555555555556,lira
2018-02-25,4669.722222222223,lira
2018-02-26,5409.444444444444,lira
2018-02-27,4813.611111111111,lira
2018-02-28,4873.611111111111,lira
2018-03-02,3627.222222222222,lira
2018-03-03,2201.9722222222226,lira
2018-03-04,3640.8333333333335,lira
2018-03-05,1165.5277777777778,lira
2018-03-06,3736.1111111111113,lira
2018-03-07,0.0149972222222222,lira
2018-03-08,6617.5,lira
2018-03-09,7243.611111111111,lira
2018-03-10,4726.388888888889,lira
2018-03-11,4609.444444444444,lira
2018-03-12,5151.666666666667,lira
2018-03-13,2440.583333333333,lira
2018-03-14,2748.0,lira
2018-03-15,496.9166666666667,lira
2018-03-16,1076.9444444444446,lira
2018-03-17,4441.388888888889,lira
2018-03-18,5834.444444444444,lira
2018-03-19,3273.888888888889,lira
2018-03-20,4421.944444444444,lira
2018-03-21,4327.5,lira
2018-03-22,4502.222222222223,lira
2018-03-23,6973.88888888889,lira
2018-03-24,6591.666666666667,lira
2018-03-25,5417.5,lira
2018-03-26,6360.833333333334,lira
2018-03-27,5545.277777777778,lira
2018-03-28,3774.722222222222,lira
2018-03-29,4463.333333333334,lira
2018-03-30,3740.0,lira
2018-03-31,3326.666666666667,lira
2018-04-01,4621.944444444444,lira
2018-04-02,3247.777777777778,lira
2018-04-03,3578.333333333333,lira
2018-04-04,3863.6111111111113,lira
2018-04-05,3443.055555555556,lira
2018-04-06,4960.833333333334,lira
2018-04-07,2945.833333333333,lira
2018-04-08,3531.388888888889,lira
2018-04-09,4659.444444444444,lira
2018-04-10,3858.888888888889,lira
2018-04-11,4437.5,lira
2018-04-12,2400.8611111111118,lira
2018-04-13,5380.277777777778,lira
2018-04-14,3899.722222222222,lira
2018-04-15,2152.25,lira
2018-04-16,4286.388888888889,lira
2018-04-17,1969.8888888888887,lira
2018-04-18,4045.277777777778,lira
2018-04-19,3705.8333333333335,lira
2018-04-20,3908.055555555556,lira
2018-04-21,4063.888888888889,lira
2018-04-22,5304.166666666667,lira
2018-04-23,3316.666666666667,lira
2018-04-24,4214.722222222223,lira
2018-04-25,2310.333333333333,lira
2018-04-26,5795.833333333334,lira
2018-04-27,3890.8333333333335,lira
2018-04-28,5658.611111111111,lira
2018-04-29,5675.833333333334,lira
2018-04-30,4096.111111111111,lira
2018-05-01,7012.5,lira
2018-05-02,3717.5,lira
2018-05-03,4370.0,lira
2018-05-04,5528.055555555556,lira
2018-05-05,5259.444444444444,lira
2018-05-06,2030.0833333333333,lira
2018-05-07,4188.055555555556,lira
2018-05-08,4519.722222222223,lira
2018-05-09,4481.111111111111,lira
2018-05-10,3799.722222222222,lira
2018-05-15,5693.611111111111,lira
2018-05-16,4357.5,lira
2018-05-17,3779.444444444445,lira
2018-05-18,6035.555555555556,lira
2018-05-19,3203.888888888889,lira
2018-05-20,3555.833333333333,lira
2018-05-21,3335.0,lira
2018-05-22,4029.444444444445,lira
2018-05-23,270.46666666666664,lira
2018-05-24,4903.055555555556,lira
2018-05-25,5765.277777777778,lira
2018-05-26,2479.805555555556,lira
2018-05-27,3178.888888888889,lira
2018-05-28,4102.777777777778,lira
2018-05-29,6060.277777777778,lira
2018-05-30,6380.555555555556,lira
2018-05-31,5542.777777777778,lira
2018-06-01,142.7638888888889,lira
2018-06-02,5705.0,lira
2018-06-03,3918.3333333333335,lira
2018-06-04,3980.8333333333335,lira
2018-06-05,1318.111111111111,lira
2018-06-06,1849.5555555555557,lira
2018-06-07,3071.1111111111118,lira
2018-06-08,3002.222222222222,lira
2018-06-09,4311.111111111111,lira
2018-06-10,4417.5,lira
2018-06-11,5858.333333333334,lira
2018-06-13,4534.722222222223,lira
2018-06-14,4892.777777777778,lira
2018-06-15,4961.388888888889,lira
2018-06-16,5390.0,lira
2018-06-17,5892.222222222223,lira
2018-06-18,4935.555555555556,lira
2018-06-19,4501.944444444444,lira
2018-06-20,4617.222222222223,lira
2018-06-21,2714.25,lira
2018-06-22,4126.944444444444,lira
2018-06-23,2818.888888888889,lira
2018-06-24,3794.722222222222,lira
2018-06-25,4761.944444444444,lira
2018-06-26,5461.666666666667,lira
2018-06-27,2556.555555555556,lira
2018-06-28,4190.0,lira
2018-06-29,4291.944444444444,lira
2020-10-09,4220.0,lira
2020-10-10,5630.0,lira
2020-10-11,4005.555555555556,lira
2020-10-12,5099.444444444444,lira
2020-10-13,2619.833333333333,lira
2020-10-14,3112.777777777778,lira
2020-10-15,4949.166666666667,lira
2020-10-16,5327.777777777778,lira
2020-10-17,3346.1111111111118,lira
2020-10-18,3097.777777777778,lira
2020-10-19,4039.166666666667,lira
2020-10-20,3498.055555555556,lira
2020-10-21,4966.666666666667,lira
2020-10-22,5871.666666666667,lira
2020-10-23,2863.333333333333,lira
2020-10-24,3584.444444444445,lira
2020-10-25,4964.444444444444,lira
2020-10-26,5638.888888888889,lira
2020-10-27,4225.833333333334,lira
2020-10-28,3140.555555555556,lira
2020-10-29,2990.555555555556,lira
2020-10-30,2927.222222222222,lira
2020-10-31,4021.388888888889,lira
2020-11-01,5329.722222222223,lira
2020-11-02,5233.888888888889,lira
2020-11-03,6858.88888888889,lira
2020-11-04,6783.611111111111,lira
2020-11-05,5895.0,lira
2020-11-06,5593.888888888889,lira
2020-11-07,2951.944444444445,lira
2020-11-08,3338.333333333333,lira
2020-11-09,5421.111111111111,lira
2020-11-10,4443.611111111111,lira
2020-11-11,4620.277777777778,lira
2020-11-12,3345.277777777778,lira
2020-11-13,4765.833333333334,lira
2020-11-14,4719.444444444444,lira
2020-11-15,4005.0,lira
2020-11-16,4212.222222222223,lira
2020-11-17,3587.777777777778,lira
2020-11-18,4540.833333333334,lira
2020-11-19,2697.138888888889,lira
2020-11-20,3509.166666666667,lira
2020-11-21,3487.222222222222,lira
2020-11-22,2925.555555555556,lira
2020-11-23,4210.555555555556,lira
2020-11-24,5869.722222222223,lira
2020-11-25,3790.0,lira
2020-11-26,2916.1111111111118,lira
2020-11-27,3700.277777777778,lira
2020-11-28,5235.277777777778,lira
2020-11-29,4205.555555555556,lira
2020-11-30,3343.6111111111118,lira
2020-12-01,4166.666666666667,lira
2020-12-02,5544.722222222223,lira
2020-12-03,3276.666666666667,lira
2020-12-04,2914.722222222222,lira
2020-12-05,913.7777777777778,lira
2020-12-06,2976.388888888889,lira
2020-12-07,3563.888888888889,lira
2020-12-08,4621.111111111111,lira
2020-12-09,5896.38888888889,lira
2020-12-10,4445.0,lira
2020-12-11,3988.055555555556,lira
2020-12-12,5510.555555555556,lira
2020-12-13,4949.166666666667,lira
2020-12-14,5046.111111111111,lira
2020-12-15,6154.722222222223,lira
2020-12-16,5831.666666666667,lira
2020-12-17,6178.611111111111,lira
