Temperature (C),Albedo,Clearsky DHI (W/m2),Clearsky DNI (W/m2),Clearsky GHI (W/m2),Clearsky GTI (W/m2),DHI (W/m2),DNI (W/m2),GHI (W/m2),GTI (W/m2),Date,Period
24,0.2,97,906,729,951,97,906,729,951,2024-07-20 09:00:00+00:00,PT60M
25,0.2,97,908,735,958,97,908,735,958,2024-07-20 10:00:00+00:00,PT60M
25,0.2,94,887,672,885,94,887,672,885,2024-07-20 11:00:00+00:00,PT60M
26,0.2,91,831,544,737,91,831,544,737,2024-07-20 12:00:00+00:00,PT60M
25,0.2,77,733,367,527,77,733,367,527,2024-07-20 13:00:00+00:00,PT60M
25,0.2,52,518,162,268,52,518,162,268,2024-07-20 14:00:00+00:00,PT60M
22,0.2,8,57,13,23,8,54,12,23,2024-07-20 15:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-20 16:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-20 17:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-20 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-20 19:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-20 20:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-20 21:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-20 22:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-20 23:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-21 00:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-21 01:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-21 02:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-21 03:00:00+00:00,PT60M
14,0.2,3,8,3,5,2,0,2,2,2024-07-21 04:00:00+00:00,PT60M
15,0.2,52,343,115,185,69,6,70,69,2024-07-21 05:00:00+00:00,PT60M
17,0.2,95,598,313,446,182,1,183,177,2024-07-21 06:00:00+00:00,PT60M
20,0.2,94,792,507,689,134,633,473,619,2024-07-21 07:00:00+00:00,PT60M
22,0.2,99,856,644,848,99,856,644,848,2024-07-21 08:00:00+00:00,PT60M
25,0.2,113,861,715,928,113,861,715,928,2024-07-21 09:00:00+00:00,PT60M
26,0.2,123,844,718,929,123,844,718,929,2024-07-21 10:00:00+00:00,PT60M
27,0.2,127,803,652,850,127,803,652,850,2024-07-21 11:00:00+00:00,PT60M
27,0.2,121,735,524,699,121,735,524,699,2024-07-21 12:00:00+00:00,PT60M
27,0.2,105,602,345,481,105,602,345,481,2024-07-21 13:00:00+00:00,PT60M
25,0.2,65,371,146,224,65,371,146,224,2024-07-21 14:00:00+00:00,PT60M
23,0.2,8,32,11,17,8,30,11,17,2024-07-21 15:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-07-21 16:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-21 17:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-21 18:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-21 19:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-21 20:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-21 21:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-21 22:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-21 23:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-22 00:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-22 01:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-22 02:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-22 03:00:00+00:00,PT60M
17,0.2,3,7,3,4,3,0,3,2,2024-07-22 04:00:00+00:00,PT60M
17,0.2,53,317,112,177,81,29,85,89,2024-07-22 05:00:00+00:00,PT60M
18,0.2,96,585,310,440,119,436,289,386,2024-07-22 06:00:00+00:00,PT60M
19,0.2,98,773,503,680,98,773,503,680,2024-07-22 07:00:00+00:00,PT60M
21,0.2,103,840,640,841,103,840,640,841,2024-07-22 08:00:00+00:00,PT60M
23,0.2,108,863,714,925,108,863,714,925,2024-07-22 09:00:00+00:00,PT60M
26,0.2,113,857,719,930,113,857,719,930,2024-07-22 10:00:00+00:00,PT60M
26,0.2,109,835,658,859,109,835,658,859,2024-07-22 11:00:00+00:00,PT60M
26,0.2,102,783,532,714,102,783,532,714,2024-07-22 12:00:00+00:00,PT60M
26,0.2,90,663,355,501,90,663,355,501,2024-07-22 13:00:00+00:00,PT60M
26,0.2,58,442,155,246,58,442,155,246,2024-07-22 14:00:00+00:00,PT60M
24,0.2,8,45,12,21,8,43,12,20,2024-07-22 15:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-07-22 16:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-07-22 17:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-22 18:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-22 19:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-22 20:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-22 21:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-22 22:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-22 23:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-23 00:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-23 01:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-23 02:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-23 03:00:00+00:00,PT60M
17,0.2,3,9,4,5,3,3,3,4,2024-07-23 04:00:00+00:00,PT60M
17,0.2,50,360,117,190,66,14,67,68,2024-07-23 05:00:00+00:00,PT60M
18,0.2,85,633,317,454,129,0,129,125,2024-07-23 06:00:00+00:00,PT60M
19,0.2,94,779,504,681,212,256,358,415,2024-07-23 07:00:00+00:00,PT60M
21,0.2,98,847,641,841,98,847,641,841,2024-07-23 08:00:00+00:00,PT60M
23,0.2,102,872,716,927,102,872,716,927,2024-07-23 09:00:00+00:00,PT60M
26,0.2,102,876,724,936,102,876,724,936,2024-07-23 10:00:00+00:00,PT60M
26,0.2,98,859,663,867,98,859,663,867,2024-07-23 11:00:00+00:00,PT60M
26,0.2,90,811,539,723,90,811,539,723,2024-07-23 12:00:00+00:00,PT60M
25,0.2,92,656,356,499,92,656,356,499,2024-07-23 13:00:00+00:00,PT60M
25,0.2,61,428,155,243,61,428,155,243,2024-07-23 14:00:00+00:00,PT60M
23,0.2,9,46,13,21,9,44,13,21,2024-07-23 15:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-07-23 16:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-23 17:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-23 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-23 19:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-23 20:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-23 21:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-23 22:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-23 23:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-24 00:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-24 01:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-24 02:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-24 03:00:00+00:00,PT60M
13,0.2,3,14,4,6,3,4,4,4,2024-07-24 04:00:00+00:00,PT60M
15,0.2,46,420,124,206,49,395,122,200,2024-07-24 05:00:00+00:00,PT60M
18,0.2,76,674,324,467,76,674,324,467,2024-07-24 06:00:00+00:00,PT60M
21,0.2,85,802,509,688,85,802,509,688,2024-07-24 07:00:00+00:00,PT60M
23,0.2,92,857,644,844,92,857,644,844,2024-07-24 08:00:00+00:00,PT60M
25,0.2,96,880,718,928,96,880,718,928,2024-07-24 09:00:00+00:00,PT60M
27,0.2,97,883,726,938,97,883,726,938,2024-07-24 10:00:00+00:00,PT60M
27,0.2,94,866,666,869,94,866,666,869,2024-07-24 11:00:00+00:00,PT60M
28,0.2,89,812,541,724,89,812,541,724,2024-07-24 12:00:00+00:00,PT60M
28,0.2,90,666,359,504,90,666,359,504,2024-07-24 13:00:00+00:00,PT60M
28,0.2,60,440,158,247,60,440,158,247,2024-07-24 14:00:00+00:00,PT60M
25,0.2,9,47,13,22,9,47,13,22,2024-07-24 15:00:00+00:00,PT60M
22,0.2,0,0,0,0,0,0,0,0,2024-07-24 16:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-07-24 17:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-24 18:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-24 19:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-24 20:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-24 21:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-24 22:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-24 23:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-25 00:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-25 01:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-25 02:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-25 03:00:00+00:00,PT60M
14,0.2,3,9,4,6,3,1,3,4,2024-07-25 04:00:00+00:00,PT60M
16,0.2,52,360,120,192,52,354,120,191,2024-07-25 05:00:00+00:00,PT60M
19,0.2,90,621,320,453,90,621,320,453,2024-07-25 06:00:00+00:00,PT60M
22,0.2,108,748,504,674,108,748,504,674,2024-07-25 07:00:00+00:00,PT60M
24,0.2,118,808,641,833,118,808,641,833,2024-07-25 08:00:00+00:00,PT60M
25,0.2,124,835,716,919,124,835,716,919,2024-07-25 09:00:00+00:00,PT60M
26,0.2,125,838,724,929,125,838,724,929,2024-07-25 10:00:00+00:00,PT60M
26,0.2,125,810,662,856,125,810,662,856,2024-07-25 11:00:00+00:00,PT60M
26,0.2,118,749,535,708,118,749,535,708,2024-07-25 12:00:00+00:00,PT60M
26,0.2,98,643,359,499,98,643,359,499,2024-07-25 13:00:00+00:00,PT60M
25,0.2,63,427,158,245,63,427,158,245,2024-07-25 14:00:00+00:00,PT60M
23,0.2,9,47,14,22,9,46,14,22,2024-07-25 15:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-07-25 16:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-25 17:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-25 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-25 19:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-25 20:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-25 21:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-25 22:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-25 23:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-26 00:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-26 01:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-26 02:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-26 03:00:00+00:00,PT60M
16,0.2,3,5,4,5,2,0,2,2,2024-07-26 04:00:00+00:00,PT60M
17,0.2,57,291,113,172,63,0,63,61,2024-07-26 05:00:00+00:00,PT60M
17,0.2,97,578,313,437,166,177,238,277,2024-07-26 06:00:00+00:00,PT60M
18,0.2,97,766,505,676,238,232,353,405,2024-07-26 07:00:00+00:00,PT60M
20,0.2,101,837,643,838,291,304,492,568,2024-07-26 08:00:00+00:00,PT60M
22,0.2,105,863,719,924,333,303,549,629,2024-07-26 09:00:00+00:00,PT60M
23,0.2,110,858,726,932,195,661,671,838,2024-07-26 10:00:00+00:00,PT60M
24,0.2,111,831,665,860,362,144,459,492,2024-07-26 11:00:00+00:00,PT60M
25,0.2,106,774,539,715,318,18,329,324,2024-07-26 12:00:00+00:00,PT60M
25,0.2,101,630,358,495,190,239,281,333,2024-07-26 13:00:00+00:00,PT60M
24,0.2,65,415,159,242,77,332,149,217,2024-07-26 14:00:00+00:00,PT60M
22,0.2,10,46,14,22,10,46,14,22,2024-07-26 15:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-26 16:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-26 17:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-26 18:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-26 19:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-26 20:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-26 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-26 22:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-26 23:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-27 00:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-27 01:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-27 02:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-27 03:00:00+00:00,PT60M
13,0.2,4,11,5,6,4,4,4,5,2024-07-27 04:00:00+00:00,PT60M
15,0.2,52,383,126,200,52,382,126,200,2024-07-27 05:00:00+00:00,PT60M
17,0.2,84,653,329,466,84,653,329,466,2024-07-27 06:00:00+00:00,PT60M
19,0.2,80,823,520,699,80,823,520,699,2024-07-27 07:00:00+00:00,PT60M
21,0.2,82,883,657,857,82,883,657,857,2024-07-27 08:00:00+00:00,PT60M
23,0.2,81,914,734,945,81,914,734,945,2024-07-27 09:00:00+00:00,PT60M
24,0.2,80,918,742,955,80,918,742,955,2024-07-27 10:00:00+00:00,PT60M
25,0.2,78,903,681,886,78,903,681,886,2024-07-27 11:00:00+00:00,PT60M
25,0.2,73,861,557,744,73,861,557,744,2024-07-27 12:00:00+00:00,PT60M
25,0.2,66,767,381,537,66,767,381,537,2024-07-27 13:00:00+00:00,PT60M
25,0.2,47,577,177,286,47,577,177,286,2024-07-27 14:00:00+00:00,PT60M
23,0.2,9,94,17,33,9,89,17,33,2024-07-27 15:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-27 16:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-27 17:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-27 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-27 19:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-27 20:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-27 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-27 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-27 23:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-28 00:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-28 01:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-28 02:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-28 03:00:00+00:00,PT60M
15,0.2,4,21,5,9,4,14,5,8,2024-07-28 04:00:00+00:00,PT60M
16,0.2,44,492,137,230,44,490,137,229,2024-07-28 05:00:00+00:00,PT60M
19,0.2,68,739,346,495,68,739,346,495,2024-07-28 06:00:00+00:00,PT60M
21,0.2,77,850,533,716,77,850,533,716,2024-07-28 07:00:00+00:00,PT60M
22,0.2,82,902,672,875,82,902,672,875,2024-07-28 08:00:00+00:00,PT60M
25,0.2,81,933,750,965,81,933,750,965,2024-07-28 09:00:00+00:00,PT60M
27,0.2,81,937,759,975,81,937,759,975,2024-07-28 10:00:00+00:00,PT60M
27,0.2,83,914,697,904,83,914,697,904,2024-07-28 11:00:00+00:00,PT60M
28,0.2,80,868,570,759,80,868,570,759,2024-07-28 12:00:00+00:00,PT60M
28,0.2,78,751,388,543,78,751,388,543,2024-07-28 13:00:00+00:00,PT60M
27,0.2,55,543,178,283,55,543,178,283,2024-07-28 14:00:00+00:00,PT60M
24,0.2,10,80,17,31,10,73,17,30,2024-07-28 15:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-28 16:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-28 17:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-28 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-28 19:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-28 20:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-28 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-28 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-28 23:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-29 00:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-29 01:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-29 02:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-29 03:00:00+00:00,PT60M
14,0.2,4,19,6,9,4,16,5,8,2024-07-29 04:00:00+00:00,PT60M
16,0.2,51,438,135,218,51,436,135,218,2024-07-29 05:00:00+00:00,PT60M
19,0.2,85,679,342,482,85,679,342,482,2024-07-29 06:00:00+00:00,PT60M
21,0.2,100,796,530,704,100,796,530,704,2024-07-29 07:00:00+00:00,PT60M
23,0.2,110,849,668,863,110,849,668,863,2024-07-29 08:00:00+00:00,PT60M
26,0.2,119,864,742,946,119,864,742,946,2024-07-29 09:00:00+00:00,PT60M
28,0.2,124,857,747,951,124,857,747,951,2024-07-29 10:00:00+00:00,PT60M
28,0.2,121,835,684,878,121,835,684,878,2024-07-29 11:00:00+00:00,PT60M
28,0.2,112,785,557,732,112,785,557,732,2024-07-29 12:00:00+00:00,PT60M
28,0.2,96,677,377,519,96,677,377,519,2024-07-29 13:00:00+00:00,PT60M
27,0.2,64,463,171,261,64,463,171,261,2024-07-29 14:00:00+00:00,PT60M
24,0.2,11,61,16,27,11,52,16,25,2024-07-29 15:00:00+00:00,PT60M
21,0.2,0,0,0,0,0,0,0,0,2024-07-29 16:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-29 17:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-29 18:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-29 19:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-29 20:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-29 21:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-29 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-29 23:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-30 00:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-30 01:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-30 02:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-30 03:00:00+00:00,PT60M
18,0.2,4,7,5,6,4,1,4,4,2024-07-30 04:00:00+00:00,PT60M
18,0.2,60,302,121,180,67,254,116,165,2024-07-30 05:00:00+00:00,PT60M
19,0.2,102,580,324,445,147,342,287,360,2024-07-30 06:00:00+00:00,PT60M
20,0.2,110,747,516,680,110,747,516,680,2024-07-30 07:00:00+00:00,PT60M
21,0.2,114,822,656,844,114,822,656,844,2024-07-30 08:00:00+00:00,PT60M
23,0.2,117,851,732,931,117,851,732,931,2024-07-30 09:00:00+00:00,PT60M
24,0.2,113,862,741,942,113,862,741,942,2024-07-30 10:00:00+00:00,PT60M
25,0.2,109,842,679,872,109,842,679,872,2024-07-30 11:00:00+00:00,PT60M
25,0.2,103,789,553,726,103,789,553,726,2024-07-30 12:00:00+00:00,PT60M
26,0.2,81,718,380,526,81,718,380,526,2024-07-30 13:00:00+00:00,PT60M
25,0.2,58,502,174,270,58,502,174,270,2024-07-30 14:00:00+00:00,PT60M
23,0.2,11,67,17,29,11,67,17,29,2024-07-30 15:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-30 16:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-30 17:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-07-30 18:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-30 19:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-30 20:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-30 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-30 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-30 23:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-31 00:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-31 01:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-31 02:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-07-31 03:00:00+00:00,PT60M
13,0.2,4,19,6,9,5,3,5,5,2024-07-31 04:00:00+00:00,PT60M
15,0.2,51,433,137,217,70,296,121,175,2024-07-31 05:00:00+00:00,PT60M
16,0.2,81,688,345,483,144,340,289,358,2024-07-31 06:00:00+00:00,PT60M
18,0.2,85,827,536,711,85,827,536,711,2024-07-31 07:00:00+00:00,PT60M
20,0.2,91,882,675,870,91,882,675,870,2024-07-31 08:00:00+00:00,PT60M
22,0.2,94,904,750,957,94,904,750,957,2024-07-31 09:00:00+00:00,PT60M
24,0.2,95,906,758,965,95,906,758,965,2024-07-31 10:00:00+00:00,PT60M
24,0.2,97,880,695,892,97,880,695,892,2024-07-31 11:00:00+00:00,PT60M
25,0.2,91,833,568,747,91,833,568,747,2024-07-31 12:00:00+00:00,PT60M
24,0.2,82,732,388,536,82,732,388,536,2024-07-31 13:00:00+00:00,PT60M
23,0.2,59,514,179,276,59,514,179,276,2024-07-31 14:00:00+00:00,PT60M
22,0.2,11,75,18,31,11,69,18,30,2024-07-31 15:00:00+00:00,PT60M
20,0.2,0,0,0,0,0,0,0,0,2024-07-31 16:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-07-31 17:00:00+00:00,PT60M
17,0.2,0,0,0,0,0,0,0,0,2024-07-31 18:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-07-31 19:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-07-31 20:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-31 21:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-07-31 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-07-31 23:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-08-01 00:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-08-01 01:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-08-01 02:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-08-01 03:00:00+00:00,PT60M
14,0.2,4,29,7,11,4,28,7,11,2024-08-01 04:00:00+00:00,PT60M
15,0.2,46,496,144,234,46,496,144,234,2024-08-01 05:00:00+00:00,PT60M
17,0.2,70,736,354,497,70,736,354,497,2024-08-01 06:00:00+00:00,PT60M
19,0.2,73,862,544,723,73,862,544,723,2024-08-01 07:00:00+00:00,PT60M
19,0.2,76,914,684,882,76,914,684,882,2024-08-01 08:00:00+00:00,PT60M
21,0.2,76,941,761,970,76,941,761,970,2024-08-01 09:00:00+00:00,PT60M
23,0.2,75,944,769,979,75,944,769,979,2024-08-01 10:00:00+00:00,PT60M
24,0.2,73,929,707,909,73,929,707,909,2024-08-01 11:00:00+00:00,PT60M
24,0.2,68,892,580,765,68,892,580,765,2024-08-01 12:00:00+00:00,PT60M
24,0.2,56,825,403,561,56,825,403,561,2024-08-01 13:00:00+00:00,PT60M
23,0.2,41,654,193,309,41,654,193,309,2024-08-01 14:00:00+00:00,PT60M
21,0.2,9,125,21,41,9,123,21,41,2024-08-01 15:00:00+00:00,PT60M
19,0.2,0,0,0,0,0,0,0,0,2024-08-01 16:00:00+00:00,PT60M
18,0.2,0,0,0,0,0,0,0,0,2024-08-01 17:00:00+00:00,PT60M
16,0.2,0,0,0,0,0,0,0,0,2024-08-01 18:00:00+00:00,PT60M
15,0.2,0,0,0,0,0,0,0,0,2024-08-01 19:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-08-01 20:00:00+00:00,PT60M
14,0.2,0,0,0,0,0,0,0,0,2024-08-01 21:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-08-01 22:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-08-01 23:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-08-02 00:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-08-02 01:00:00+00:00,PT60M
12,0.2,0,0,0,0,0,0,0,0,2024-08-02 02:00:00+00:00,PT60M
13,0.2,0,0,0,0,0,0,0,0,2024-08-02 03:00:00+00:00,PT60M
14,0.2,5,30,7,12,5,30,7,12,2024-08-02 04:00:00+00:00,PT60M
15,0.2,45,518,148,241,45,518,148,241,2024-08-02 05:00:00+00:00,PT60M
18,0.2,63,769,361,508,87,670,346,478,2024-08-02 06:00:00+00:00,PT60M
19,0.2,65,885,551,731,65,885,551,731,2024-08-02 07:00:00+00:00,PT60M
20,0.2,69,929,690,888,69,929,690,888,2024-08-02 08:00:00+00:00,PT60M
22,0.2,76,941,764,971,76,941,764,971,2024-08-02 09:00:00+00:00,PT60M
24,0.2,77,940,770,979,77,940,770,979,2024-08-02 10:00:00+00:00,PT60M
24,0.2,79,917,707,906,79,917,707,906,2024-08-02 11:00:00+00:00,PT60M
