datetime,corrupt,SUN,BHI (W/m2),GHI (W/m2),GTI_30 (W/m2),GTI_15 (W/m2),GTI_22.5 (W/m2)
2014-09-28,4841.0,4.432,95.6,4882.777777777778,4338.888888888889,4587.5,4520.833333333334
2014-09-29,4841.0,1.033,22.67,2833.3333333333335,2523.4444444444443,2679.0555555555557,2610.7500000000005
2014-09-30,4841.0,8.18,213.5,6217.777777777778,5547.222222222223,5900.555555555556,5760.277777777778
2014-10-01,4841.0,5.664,130.6,4729.166666666667,4289.722222222223,4527.777777777778,4475.555555555556
2014-10-02,4841.0,3.732,88.4,2784.4444444444443,2502.138888888889,2618.0,2623.833333333333
2014-10-03,4841.0,4.631,112.1,5010.277777777778,4528.888888888889,4792.777777777778,4678.333333333334
2014-10-04,4841.0,4.332,104.6,4678.055555555556,4257.777777777778,4504.722222222223,4389.166666666667
2014-10-05,4841.0,3.832,88.5,3942.5,3504.444444444445,3710.8333333333335,3682.222222222222
2014-10-06,4841.0,4.082,97.0,4591.111111111111,4109.166666666667,4309.722222222223,4279.722222222223
2014-10-07,4841.0,6.614,158.8,4708.333333333334,4410.833333333334,4607.5,4499.722222222223
2014-10-08,4841.0,7.9,205.5,5582.5,5126.666666666667,5361.666666666667,5314.722222222223
2014-10-09,4841.0,3.365,66.97,3702.222222222222,3345.8333333333335,3515.5555555555557,3481.944444444445
2014-10-10,4841.0,7.91,168.6,5987.5,5421.666666666667,5684.166666666667,5623.611111111111
2014-10-11,4841.0,10.43,297.9,7101.666666666667,6660.833333333334,6944.444444444444,6846.38888888889
2014-10-12,4841.0,9.18,246.0,6032.222222222223,5651.944444444444,5883.611111111111,5818.88888888889
2014-10-13,4841.0,2.299,45.91,3562.777777777778,3285.5555555555557,3423.6111111111113,3390.0
2014-10-14,4841.0,4.965,95.0,4392.5,4141.666666666667,4305.555555555556,4214.166666666667
2014-10-15,4841.0,3.432,93.9,4696.111111111111,4371.944444444444,4537.222222222223,4469.444444444444
2014-10-16,4841.0,2.516,52.52,2672.027777777778,2432.9722222222226,2517.0555555555557,2506.8333333333335
2014-10-17,4841.0,1.216,31.04,3013.3333333333335,2719.3888888888887,2859.444444444445,2824.722222222222
2014-10-18,4841.0,5.864,126.8,4651.944444444444,4388.055555555556,4509.444444444444,4468.888888888889
2014-10-19,4841.0,6.781,170.9,5011.944444444444,4896.111111111111,5040.555555555556,4920.833333333334
2014-10-20,4841.0,4.598,78.9,3498.3333333333335,3228.0555555555557,3350.0,3331.1111111111113
2014-10-21,4841.0,2.666,60.43,4052.2222222222226,3839.722222222222,3951.944444444445,3960.0
2014-10-22,4841.0,6.331,114.6,5650.0,5356.944444444444,5534.722222222223,5473.611111111111
2014-10-23,4841.0,3.715,91.1,4726.944444444444,4497.5,4635.0,4625.0
2014-10-24,4841.0,3.965,70.9,3661.666666666667,3328.3333333333335,3469.444444444445,3461.388888888889
2014-10-25,4841.0,6.531,169.4,5394.166666666667,5223.055555555556,5353.333333333334,5330.833333333334
2014-10-26,4841.0,4.098,97.3,3787.222222222222,3780.0,3838.6111111111113,3812.222222222222
2014-10-27,4841.0,8.6,205.2,5179.722222222223,5154.444444444444,5203.888888888889,5191.944444444444
2014-10-28,4841.0,3.798,55.74,2071.666666666667,1955.25,1988.5833333333333,2007.4166666666667
2014-10-29,4841.0,6.131,159.8,4649.722222222223,4655.833333333334,4737.5,4673.888888888889
2014-10-30,4841.0,7.78,214.4,5750.0,5850.277777777778,5910.555555555556,5873.611111111111
2014-10-31,4841.0,4.432,95.6,4810.277777777778,4584.722222222223,4715.277777777778,4702.777777777778
2014-11-01,4841.0,3.099,70.2,4155.0,4004.7222222222226,4092.777777777778,4078.0555555555557
2014-11-02,4841.0,9.01,224.4,6433.333333333334,6517.5,6573.88888888889,6565.0
2014-11-03,4841.0,4.465,113.7,4390.833333333334,4412.222222222223,4478.055555555556,4419.444444444444
2014-11-04,4841.0,4.681,95.2,4066.944444444445,4012.2222222222226,4076.388888888889,4050.0
2014-11-05,4841.0,8.8,249.1,6307.5,6503.333333333334,6516.38888888889,6513.88888888889
2014-11-06,4841.0,10.15,285.9,6991.666666666667,7290.277777777778,7266.944444444444,7287.777777777778
2014-11-07,4841.0,7.11,107.8,5192.777777777778,5180.833333333334,5239.444444444444,5193.333333333334
2014-11-08,4841.0,6.564,138.8,4792.5,4784.722222222223,4792.777777777778,4834.722222222223
2014-11-09,4841.0,4.765,133.3,4041.1111111111113,3933.3333333333335,3937.222222222222,4027.2222222222226
2014-11-10,4841.0,5.848,147.4,4692.222222222223,4674.444444444444,4670.0,4726.944444444444
2014-11-11,4841.0,4.182,83.3,4113.611111111111,3881.388888888889,3957.222222222222,3974.444444444445
2014-11-12,4841.0,9.55,199.5,6375.833333333334,6663.333333333334,6615.833333333334,6645.555555555556
2014-11-13,4841.0,8.58,173.9,5538.333333333334,5705.277777777778,5703.611111111111,5693.333333333334
2014-11-14,4841.0,6.048,134.9,4829.444444444444,4935.277777777778,4931.666666666667,4932.222222222223
2014-11-15,4841.0,5.081,81.4,4178.333333333334,4048.6111111111113,4113.888888888889,4134.444444444444
2014-11-16,4841.0,5.914,138.0,4540.833333333334,4712.5,4727.5,4667.222222222223
2014-11-17,4841.0,4.948,82.4,4223.055555555556,4185.277777777778,4245.833333333334,4209.722222222223
2014-11-18,4841.0,4.165,103.0,4366.111111111111,4411.111111111111,4452.222222222223,4422.777777777778
2014-11-19,4841.0,6.314,146.6,5207.777777777778,5479.166666666667,5445.555555555556,5423.055555555556
2014-11-20,4841.0,5.731,119.0,4546.111111111111,4698.055555555556,4713.055555555556,4669.166666666667
2014-11-21,4841.0,2.616,48.45,3232.5,3191.1111111111113,3245.5555555555557,3233.3333333333335
2014-11-22,4841.0,0.7,20.07,2549.972222222222,2334.4722222222226,2410.222222222222,2408.5555555555557
2014-11-23,4841.0,11.15,312.5,7099.444444444444,7734.722222222223,7545.555555555556,7631.666666666667
2014-11-24,4841.0,3.049,64.31,2165.5555555555557,2153.972222222222,2122.8055555555557,2190.472222222222
2014-11-25,4841.0,6.631,174.9,5054.166666666667,5489.166666666667,5410.0,5388.333333333334
2014-11-26,4841.0,1.016,27.59,2631.222222222222,2563.3611111111113,2604.527777777778,2600.5
2014-11-27,4841.0,4.132,103.4,4726.388888888889,4765.277777777778,4758.333333333334,4787.5
2014-11-28,4841.0,5.614,123.7,5046.666666666667,5085.277777777778,5049.444444444444,5123.055555555556
2014-11-29,4841.0,3.632,77.1,4071.666666666667,4104.166666666667,4103.333333333334,4107.5
2014-11-30,4841.0,2.332,51.59,2542.138888888889,2442.388888888889,2464.111111111111,2532.3333333333335
2014-12-01,4841.0,4.915,120.0,3944.166666666667,4188.888888888889,4129.166666666667,4142.5
2014-12-02,4841.0,1.916,45.93,3322.222222222222,3189.722222222222,3265.277777777778,3250.5555555555557
2014-12-03,4841.0,4.648,97.5,4710.0,4820.277777777778,4826.111111111111,4750.277777777778
2014-12-04,4841.0,4.448,98.0,3463.3333333333335,3500.0,3444.444444444445,3463.888888888889
2014-12-05,4841.0,7.91,217.7,5898.333333333334,6366.944444444444,6179.444444444444,6212.5
2014-12-06,4841.0,11.35,329.8,7330.277777777778,8243.333333333334,7921.111111111111,7969.444444444445
2014-12-07,4841.0,9.53,216.6,6073.333333333334,6716.666666666667,6517.222222222223,6513.055555555556
2014-12-08,4841.0,7.66,181.9,5573.055555555556,6051.111111111111,5903.333333333334,5879.166666666667
2014-12-09,4841.0,5.365,89.5,3972.5,4091.388888888889,4061.388888888889,4033.0555555555557
2014-12-10,4841.0,2.882,53.3,2298.0,2441.9444444444443,2399.6666666666665,2387.0555555555557
2014-12-11,4841.0,7.65,186.4,5432.222222222223,5821.944444444444,5643.333333333334,5708.055555555556
2014-12-12,4841.0,9.31,203.5,6176.38888888889,6647.222222222223,6475.277777777778,6520.833333333334
2014-12-13,4841.0,9.73,236.1,5961.111111111111,6652.222222222223,6425.555555555556,6455.555555555556
2014-12-14,4841.0,9.18,206.2,5171.111111111111,5855.277777777778,5655.0,5642.777777777778
2014-12-15,4841.0,10.73,261.5,6717.222222222223,7453.333333333334,7210.833333333334,7233.055555555556
2014-12-16,4841.0,8.23,187.2,5398.333333333334,6011.666666666667,5841.944444444444,5824.166666666667
2014-12-17,4841.0,9.65,178.7,5493.888888888889,6023.611111111111,5841.111111111111,5851.666666666667
2014-12-18,4841.0,4.565,62.43,3994.7222222222226,4120.0,4104.166666666667,4085.8333333333335
2014-12-19,4841.0,6.714,127.2,3956.944444444445,4294.444444444444,4157.5,4171.666666666667
2014-12-20,4841.0,8.91,179.2,5139.444444444444,5655.555555555556,5458.333333333334,5486.944444444444
2014-12-21,4841.0,3.965,95.5,3998.3333333333335,4077.2222222222226,3993.888888888889,4051.666666666667
2014-12-22,4841.0,3.649,61.67,3570.5555555555557,3529.166666666667,3527.777777777778,3541.666666666667
2014-12-23,4841.0,3.382,51.23,2511.527777777778,2609.3611111111113,2587.2777777777783,2590.25
2014-12-24,4841.0,4.165,73.2,3790.5555555555557,3759.722222222222,3761.1111111111113,3785.8333333333335
2014-12-25,4841.0,1.499,30.43,2610.8611111111113,2428.1666666666665,2485.9166666666665,2478.8611111111113
2014-12-26,4841.0,1.266,22.56,2364.7777777777783,2242.8611111111113,2284.1388888888887,2303.833333333333
2014-12-27,4841.0,3.998,84.3,3546.1111111111113,3497.777777777778,3474.444444444445,3544.722222222222
2014-12-28,4841.0,3.199,60.59,2363.4166666666665,2308.8611111111113,2296.694444444445,2328.0
2014-12-29,4841.0,7.46,167.6,4254.444444444444,4681.111111111111,4524.166666666667,4543.333333333334
2014-12-30,4841.0,6.981,141.4,4300.277777777778,4617.5,4508.611111111111,4525.555555555556
2014-12-31,4841.0,4.698,111.7,4058.3333333333335,4302.222222222223,4270.277777777778,4232.5
2015-01-01,4841.0,9.61,228.0,6115.277777777778,6684.444444444444,6478.88888888889,6521.944444444444
2015-01-02,4841.0,10.56,249.5,6356.944444444444,6990.0,6738.611111111111,6807.777777777778
2015-01-03,4841.0,9.61,234.1,6329.444444444444,6873.333333333334,6660.555555555556,6743.611111111111
2015-01-04,4841.0,11.25,293.0,6859.166666666667,7597.777777777778,7313.88888888889,7395.555555555556
2015-01-05,4841.0,9.78,223.5,5981.111111111111,6449.722222222223,6268.88888888889,6336.944444444444
2015-01-06,4841.0,9.96,222.1,5982.222222222223,6488.055555555556,6300.833333333334,6375.555555555556
2015-01-07,4841.0,7.71,131.6,5085.277777777778,5317.222222222223,5209.166666666667,5270.555555555556
2015-01-08,4841.0,10.43,206.8,5722.222222222223,6154.166666666667,5986.111111111111,6047.777777777778
2015-01-09,4841.0,10.75,246.3,6256.666666666667,6792.222222222223,6584.722222222223,6660.0
2015-01-10,4841.0,10.78,235.4,6083.055555555556,6586.111111111111,6396.111111111111,6470.555555555556
2015-01-11,4841.0,10.3,201.9,5770.833333333334,6173.88888888889,6012.777777777778,6089.722222222223
2015-01-12,4841.0,9.9,191.9,5816.111111111111,6181.111111111111,6051.666666666667,6124.166666666667
2015-01-13,4841.0,10.18,222.5,5719.444444444444,6081.111111111111,5937.5,6013.333333333334
2015-01-14,4841.0,10.55,239.7,5843.055555555556,6251.666666666667,6106.38888888889,6168.055555555556
2015-01-15,4841.0,10.93,264.7,6115.833333333334,6574.722222222223,6405.833333333334,6478.333333333334
2015-01-16,4841.0,11.21,302.3,6502.5,7060.0,6866.666666666667,6944.722222222223
2015-01-17,4841.0,10.81,271.5,6163.611111111111,6630.555555555556,6469.166666666667,6542.5
2015-01-18,4841.0,10.78,262.6,6188.611111111111,6548.333333333334,6404.722222222223,6483.88888888889
2015-01-19,4841.0,10.8,267.9,6209.444444444444,6581.111111111111,6433.333333333334,6513.333333333334
2015-01-20,4841.0,9.95,232.5,5799.722222222223,6060.833333333334,5958.333333333334,6031.666666666667
2015-01-21,4841.0,10.2,199.1,5393.611111111111,5600.277777777778,5511.944444444444,5581.666666666667
2015-01-22,4841.0,5.748,100.3,4387.777777777778,4294.166666666667,4319.166666666667,4382.777777777778
2015-01-23,4841.0,8.13,214.1,5833.055555555556,5983.611111111111,5911.111111111111,6000.555555555556
2015-01-24,4841.0,10.96,286.5,6814.722222222223,7223.88888888889,7095.0,7155.833333333334
2015-01-25,4841.0,10.1,210.6,6309.166666666667,6536.944444444444,6476.111111111111,6526.666666666667
2015-01-26,4841.0,8.2,159.5,5190.555555555556,5268.611111111111,5223.888888888889,5289.444444444444
2015-01-27,4841.0,8.18,182.7,4894.722222222223,5123.055555555556,5076.388888888889,5081.388888888889
2015-01-28,4841.0,11.13,295.4,6821.111111111111,7236.944444444444,7116.111111111111,7136.944444444444
2015-01-29,4841.0,8.63,182.3,5349.444444444444,5579.166666666667,5544.166666666667,5536.666666666667
2015-01-30,4841.0,8.0,180.4,4833.333333333334,5074.166666666667,5030.833333333334,5024.166666666667
2015-01-31,4841.0,9.25,221.3,5785.277777777778,6054.444444444444,6014.722222222223,6006.111111111111
2015-02-01,4841.0,8.33,188.7,4645.555555555556,4826.388888888889,4770.833333333334,4785.277777777778
2015-02-02,4841.0,10.23,252.8,6245.833333333334,6473.88888888889,6416.38888888889,6427.777777777778
2015-02-03,4841.0,8.16,210.5,6025.0,6207.222222222223,6192.222222222223,6208.333333333334
2015-02-04,4841.0,8.25,143.5,4860.833333333334,4820.0,4835.555555555556,4877.777777777778
2015-02-05,4841.0,10.43,270.5,6812.222222222223,6948.055555555556,6939.722222222223,6963.055555555556
2015-02-06,4841.0,9.81,246.3,6459.722222222223,6570.555555555556,6573.88888888889,6614.166666666667
2015-02-07,4841.0,10.7,277.0,6858.055555555556,7056.111111111111,7055.555555555556,7059.444444444444
2015-02-08,4841.0,11.18,295.2,7025.0,7226.944444444444,7224.722222222223,7235.277777777778
2015-02-09,4841.0,9.03,198.8,5348.888888888889,5448.611111111111,5467.5,5457.222222222223
2015-02-10,4841.0,8.11,185.2,5634.166666666667,5510.833333333334,5561.111111111111,5593.611111111111
2015-02-11,4841.0,8.31,153.6,5413.333333333334,5380.833333333334,5448.333333333334,5393.055555555556
2015-02-12,4841.0,9.46,196.8,6123.611111111111,6175.277777777778,6226.666666666667,6190.0
2015-02-13,4841.0,8.48,185.5,5323.333333333334,5368.611111111111,5407.222222222223,5348.333333333334
2015-02-14,4841.0,6.864,157.2,4200.555555555556,4223.333333333334,4274.166666666667,4202.777777777778
2015-02-15,4841.0,9.01,199.7,6030.0,6005.0,6072.777777777778,6042.777777777778
2015-02-16,4841.0,1.916,31.26,1919.6944444444443,1838.611111111111,1898.0277777777778,1871.4444444444446
2015-02-17,4841.0,7.75,170.9,5695.833333333334,5487.5,5611.944444444444,5616.666666666667
2015-02-18,4841.0,0.883,20.46,1533.0555555555557,1362.3333333333333,1431.6111111111113,1421.5
2015-02-19,4841.0,8.03,213.0,6257.222222222223,6097.777777777778,6226.38888888889,6215.0
2015-02-20,4841.0,10.65,295.0,6978.611111111111,6894.444444444444,7016.38888888889,6993.611111111111
2015-02-21,4841.0,7.68,198.8,5962.777777777778,5795.555555555556,5961.111111111111,5916.111111111111
2015-02-22,4841.0,3.898,73.7,4414.166666666667,4108.333333333334,4250.0,4239.166666666667
2015-02-23,4841.0,9.5,223.8,6048.88888888889,5870.833333333334,6017.777777777778,5972.222222222223
2015-02-24,4841.0,7.28,124.8,5308.055555555556,4921.388888888889,5093.611111111111,5090.0
2015-02-25,4841.0,4.865,84.0,3949.444444444445,3758.6111111111113,3880.8333333333335,3863.3333333333335
2015-02-26,4841.0,3.782,78.9,4125.555555555556,3824.444444444445,3970.8333333333335,3970.5555555555557
2015-02-27,4841.0,6.114,150.9,5300.0,5149.166666666667,5336.944444444444,5253.888888888889
2015-02-28,4841.0,10.13,271.3,7060.555555555556,6780.555555555556,7020.555555555556,6934.444444444444
2015-03-01,4841.0,8.38,187.3,5827.222222222223,5585.0,5788.88888888889,5690.833333333334
2015-03-02,4841.0,7.6,158.8,5790.555555555556,5399.722222222223,5622.222222222223,5620.555555555556
2015-03-03,4841.0,10.11,206.0,6306.666666666667,5968.055555555556,6192.222222222223,6162.777777777778
2015-03-04,4841.0,7.03,130.1,4301.388888888889,3982.777777777778,4144.444444444444,4128.055555555556
2015-03-05,4841.0,10.75,270.8,7075.555555555556,6687.5,6950.833333333334,6897.777777777778
2015-03-06,4841.0,5.681,95.6,5172.222222222223,4817.777777777778,5031.666666666667,4990.833333333334
2015-03-07,4841.0,10.03,212.9,6392.777777777778,5984.166666666667,6255.555555555556,6200.833333333334
2015-03-08,4841.0,8.53,203.9,5857.5,5513.888888888889,5778.88888888889,5706.38888888889
2015-03-09,4841.0,10.7,275.4,7146.111111111111,6587.777777777778,6917.5,6885.277777777778
2015-03-10,4841.0,11.0,290.9,7197.222222222223,6671.38888888889,7001.38888888889,6940.0
2015-03-11,4841.0,10.96,276.8,7025.277777777778,6509.166666666667,6845.277777777778,6791.666666666667
2015-03-12,4841.0,10.36,238.5,6350.833333333334,5865.0,6175.0,6115.555555555556
2015-03-13,4841.0,7.41,106.3,4689.722222222223,4270.0,4503.611111111111,4454.722222222223
2015-03-14,4841.0,4.465,101.8,4565.277777777778,4194.166666666667,4413.055555555556,4382.777777777778
2015-03-15,4841.0,9.26,196.0,5832.5,5321.944444444444,5615.833333333334,5576.666666666667
2015-03-16,4841.0,10.93,269.9,6875.277777777778,6263.88888888889,6639.722222222223,6631.666666666667
2015-03-17,4841.0,10.95,264.0,6712.5,6080.277777777778,6467.5,6443.88888888889
2015-03-18,4841.0,9.73,232.1,6336.944444444444,5705.277777777778,6091.666666666667,6067.222222222223
2015-03-19,4841.0,6.281,135.0,4999.166666666667,4558.611111111111,4843.888888888889,4820.833333333334
2015-03-20,4841.0,9.0,203.3,5853.88888888889,5242.777777777778,5587.777777777778,5546.944444444444
2015-03-21,4841.0,7.58,187.5,5767.222222222223,5028.611111111111,5404.166666666667,5363.333333333334
2015-03-22,4841.0,7.23,172.1,5687.222222222223,4923.333333333334,5310.0,5261.666666666667
2015-03-23,4841.0,4.681,109.5,4709.166666666667,4041.666666666667,4376.111111111111,4336.111111111111
2015-03-24,4841.0,5.714,137.7,4766.666666666667,4059.444444444445,4379.722222222223,4383.888888888889
2015-03-25,4841.0,4.015,93.2,3845.277777777778,3232.222222222222,3472.5,3485.8333333333335
2015-03-26,4841.0,3.765,101.0,3845.277777777778,3223.888888888889,3464.722222222222,3460.8333333333335
2015-03-27,4841.0,2.882,48.99,3094.722222222222,2628.777777777778,2808.3333333333335,2786.9444444444443
2015-03-28,4841.0,7.4,193.8,6546.38888888889,5540.833333333334,6044.444444444444,5952.222222222223
2015-03-29,4841.0,2.132,45.51,3731.388888888889,3304.722222222222,3521.944444444445,3492.777777777778
2015-03-30,4841.0,0.033,7.04,1968.5833333333333,1740.6666666666667,1833.6666666666667,1826.3333333333335
2015-03-31,4841.0,3.165,56.47,4106.388888888889,3486.944444444445,3750.0,3720.5555555555557
2015-04-01,4841.0,4.332,86.2,4058.6111111111113,3278.888888888889,3598.888888888889,3560.0
2015-04-02,4841.0,2.282,45.42,3278.888888888889,2735.1111111111113,2950.8333333333335,2929.722222222222
2015-04-03,4841.0,11.06,270.0,7093.055555555556,5753.611111111111,6386.111111111111,6255.833333333334
2015-04-04,4841.0,3.649,62.24,3762.5,3206.666666666667,3435.8333333333335,3413.3333333333335
2015-04-05,4841.0,0.0,6.14,2847.222222222222,2482.1944444444443,2639.6666666666665,2612.1944444444443
2015-04-06,4841.0,4.748,100.2,4304.722222222223,3510.5555555555557,3848.3333333333335,3794.722222222222
2015-04-07,4841.0,9.15,187.9,6248.055555555556,5080.277777777778,5608.888888888889,5514.444444444444
2015-04-08,4841.0,8.1,160.9,6520.555555555556,5385.277777777778,5933.055555555556,5806.944444444444
2015-04-09,4841.0,2.366,70.2,4290.833333333334,3571.944444444445,3893.0555555555557,3848.0555555555557
2015-04-10,4841.0,7.15,164.5,5546.666666666667,4528.055555555556,4984.166666666667,4894.722222222223
2015-04-11,4841.0,4.032,63.01,4340.277777777778,3656.388888888889,3970.277777777778,3894.444444444445
2015-04-12,4841.0,4.565,101.9,4516.944444444444,3826.388888888889,4188.888888888889,4075.8333333333335
2015-04-13,4841.0,6.981,149.6,4809.444444444444,4006.388888888889,4443.333333333334,4293.888888888889
2015-04-14,4841.0,3.465,85.4,4524.444444444444,3781.1111111111113,4145.555555555556,4056.1111111111113
2015-04-15,4841.0,4.981,108.9,4917.5,3939.166666666667,4351.944444444444,4280.555555555556
2015-04-16,4841.0,3.699,54.62,3932.5,3226.944444444445,3517.222222222222,3469.166666666667
2015-04-17,4841.0,4.731,87.5,4153.888888888889,3386.666666666667,3717.777777777778,3674.166666666667
2015-04-18,4841.0,3.932,93.2,3707.777777777778,2949.722222222222,3296.388888888889,3238.3333333333335
2015-04-19,4841.0,4.415,84.1,5020.277777777778,4105.0,4533.055555555556,4442.222222222223
2015-04-20,4841.0,8.96,242.7,6925.833333333334,5284.444444444444,6049.722222222223,5906.944444444444
2015-04-21,4841.0,4.348,121.3,3663.888888888889,2963.3333333333335,3354.722222222222,3200.0
2015-04-22,4841.0,7.41,181.6,6088.055555555556,4670.277777777778,5334.444444444444,5194.166666666667
2015-04-23,4841.0,8.05,189.7,6321.666666666667,4909.444444444444,5606.388888888889,5439.166666666667
2015-04-24,4841.0,10.01,252.0,6905.555555555556,5121.388888888889,5956.666666666667,5759.444444444444
2015-04-25,4841.0,7.58,195.0,6179.166666666667,4751.666666666667,5450.833333333334,5270.833333333334
2015-04-26,4841.0,7.91,173.8,5561.666666666667,4294.722222222223,4898.611111111111,4629.722222222223
2015-04-27,4841.0,5.614,112.7,5022.222222222223,3891.944444444445,4381.111111111111,4337.222222222223
2015-04-28,4841.0,6.064,116.2,5122.222222222223,4014.166666666667,4508.333333333334,4409.444444444444
2015-04-29,4841.0,5.265,131.4,4018.0555555555557,3138.888888888889,3620.0,3446.388888888889
2015-04-30,4841.0,6.131,151.1,4855.555555555556,3746.1111111111113,4341.944444444444,4146.111111111111
2015-05-01,4841.0,2.766,47.69,3435.277777777778,2715.138888888889,3000.8333333333335,2965.277777777778
2015-05-02,4841.0,6.264,150.8,5898.333333333334,4420.277777777778,5110.833333333334,4981.666666666667
2015-05-03,4841.0,2.999,72.3,3240.8333333333335,2422.6111111111113,2730.5555555555557,2711.8055555555557
2015-05-04,4841.0,3.432,48.32,4202.222222222223,3346.666666666667,3733.3333333333335,3666.944444444445
2015-05-05,4841.0,8.55,220.5,6163.88888888889,4468.888888888889,5276.666666666667,5067.777777777778
2015-05-06,4841.0,5.081,93.8,4587.5,3583.3333333333335,4043.6111111111113,3963.0555555555557
2015-05-07,4841.0,4.681,98.3,4851.388888888889,3733.3333333333335,4221.388888888889,4146.944444444444
2015-05-08,4841.0,1.749,32.92,3176.388888888889,2566.8888888888887,2812.5,2788.888888888889
2015-05-09,4841.0,6.298,116.5,5154.444444444444,3896.944444444445,4458.888888888889,4348.888888888889
2015-05-10,4841.0,3.415,64.05,3792.222222222222,2865.0,3247.222222222222,3202.222222222222
2015-05-11,4841.0,5.481,107.4,4637.222222222223,3517.222222222222,4021.666666666667,3903.888888888889
2015-05-12,4841.0,6.581,164.0,5273.888888888889,3929.166666666667,4684.166666666667,4466.111111111111
2015-05-13,4841.0,8.11,215.7,6470.0,4486.111111111111,5372.777777777778,5220.555555555556
2015-05-14,4841.0,4.315,108.6,4280.0,3057.222222222222,3576.666666666667,3498.0555555555557
2015-05-15,4841.0,6.014,137.9,4105.555555555556,3127.222222222222,3681.1111111111113,3480.277777777778
2015-05-16,4841.0,9.06,234.1,6532.5,4548.055555555556,5507.222222222223,5273.055555555556
2015-05-17,4841.0,9.3,210.4,6153.333333333334,4294.444444444444,5186.666666666667,4982.777777777778
2015-05-18,4841.0,3.998,86.4,3820.8333333333335,3041.388888888889,3495.8333333333335,3363.888888888889
2015-09-16,4841.0,4.698,113.0,4451.111111111111,3900.8333333333335,4208.055555555556,4111.111111111111
2015-09-17,4841.0,5.898,135.9,5402.222222222223,4620.833333333334,4986.944444444444,4935.0
2015-09-18,4841.0,4.998,113.3,4440.833333333334,3922.777777777778,4228.611111111111,4115.277777777778
2015-09-19,4841.0,7.93,209.7,6254.166666666667,5390.0,5841.38888888889,5730.555555555556
2015-09-20,4841.0,9.65,240.9,6446.944444444444,5590.0,6048.055555555556,5908.611111111111
2015-09-21,4841.0,10.25,272.1,7416.944444444444,6398.88888888889,6947.777777777778,6836.38888888889
2015-09-22,4841.0,8.03,158.7,5662.777777777778,5032.222222222223,5400.555555555556,5282.777777777778
2015-09-23,4841.0,4.831,106.8,3972.222222222222,3541.666666666667,3816.388888888889,3704.722222222222
2015-09-24,4841.0,5.498,139.1,5165.0,4472.5,4776.388888888889,4743.888888888889
2015-09-25,4841.0,6.981,144.9,5843.333333333334,5195.277777777778,5538.055555555556,5459.722222222223
2015-09-26,4841.0,7.33,128.8,4731.944444444444,4155.555555555556,4442.777777777778,4381.666666666667
2015-09-27,4841.0,4.115,75.3,3898.6111111111113,3523.888888888889,3755.8333333333335,3658.3333333333335
2015-09-28,4841.0,4.182,91.9,4623.611111111111,4138.333333333334,4409.722222222223,4325.555555555556
2015-09-29,4841.0,5.531,89.3,4681.666666666667,4241.388888888889,4490.833333333334,4422.222222222223
2015-09-30,4841.0,7.76,187.1,5855.0,5347.222222222223,5677.5,5574.166666666667
2015-10-01,4841.0,5.381,114.6,4185.277777777778,3870.5555555555557,4109.166666666667,3987.777777777778
2015-10-02,4841.0,7.36,126.8,5197.777777777778,4681.666666666667,4986.666666666667,4899.166666666667
2015-10-03,4841.0,6.231,152.0,5822.5,5329.444444444444,5638.055555555556,5554.722222222223
2015-10-04,4841.0,8.66,210.7,6494.166666666667,6020.555555555556,6295.555555555556,6293.333333333334
2015-10-05,4841.0,7.55,205.1,6360.555555555556,5750.555555555556,6083.88888888889,6022.777777777778
2015-10-06,4841.0,10.03,261.8,6857.777777777778,6419.722222222223,6735.555555555556,6670.0
2015-10-07,4841.0,9.33,210.0,6561.111111111111,6082.222222222223,6381.944444444444,6316.111111111111
2015-10-08,4841.0,7.51,179.3,5445.555555555556,5101.666666666667,5361.388888888889,5275.277777777778
2015-10-09,4841.0,6.547,151.6,5008.333333333334,4680.277777777778,4916.666666666667,4852.777777777778
2015-10-10,4841.0,6.248,131.7,4980.0,4630.277777777778,4858.333333333334,4814.166666666667
2015-10-11,4841.0,4.265,86.8,3831.666666666667,3558.888888888889,3724.722222222222,3687.777777777778
2015-10-12,4841.0,3.549,69.69,3690.277777777778,3439.722222222222,3612.222222222222,3573.0555555555557
2015-10-13,4841.0,4.282,116.5,4100.555555555556,3945.0,4117.222222222223,4040.0
2015-10-14,4841.0,1.799,35.87,2998.3333333333335,2760.777777777778,2900.8333333333335,2871.944444444445
2015-10-15,4841.0,5.831,121.4,4342.5,4128.333333333334,4292.5,4275.833333333334
2015-10-16,4841.0,4.931,87.8,4239.444444444444,3980.8333333333335,4158.333333333334,4132.777777777778
2015-10-17,4841.0,3.365,62.81,2976.1111111111113,2830.0,2944.444444444445,2904.166666666667
2015-10-18,4841.0,4.498,90.9,4000.8333333333335,3688.6111111111113,3819.444444444445,3854.166666666667
2015-10-19,4841.0,2.616,53.26,2816.9444444444443,2654.638888888889,2771.6388888888887,2717.666666666667
2015-10-20,4841.0,6.631,155.5,5381.944444444444,5066.666666666667,5238.055555555556,5199.166666666667
2015-10-21,4841.0,3.848,108.4,3983.6111111111113,3728.0555555555557,3820.8333333333335,3877.5
2015-10-22,4841.0,6.214,137.7,5696.38888888889,5283.888888888889,5475.555555555556,5480.555555555556
2015-10-23,4841.0,3.215,80.6,4216.944444444444,4029.7222222222226,4148.611111111111,4148.055555555556
