datetime,ghi,estimator,location
2019-01-27,300253.8,cams,soroti
2019-01-28,391276.704,cams,soroti
2019-01-29,408531.738,cams,soroti
2019-01-30,413843.574,cams,soroti
2019-01-31,407689.836,cams,soroti
2019-02-01,422835.096,cams,soroti
2019-02-02,457990.278,cams,soroti
2019-02-03,436998.264,cams,soroti
2019-02-04,442098.984,cams,soroti
2019-02-05,274535.22,cams,soroti
2019-02-06,351818.412,cams,soroti
2019-02-07,307170.606,cams,soroti
2019-02-08,414622.308,cams,soroti
2019-02-09,331462.914,cams,soroti
2019-02-10,418021.71,cams,soroti
2019-02-11,242583.48,cams,soroti
2019-02-12,368439.408,cams,soroti
2019-02-13,471040.428,cams,soroti
2019-02-14,447104.718,cams,soroti
2019-02-15,321565.686,cams,soroti
2019-02-16,412851.534,cams,soroti
2019-02-17,267018.876,cams,soroti
2019-02-18,264881.946,cams,soroti
2019-02-19,364956.612,cams,soroti
2019-02-20,354413.166,cams,soroti
2019-02-21,363095.85,cams,soroti
2019-02-22,384718.668,cams,soroti
2019-02-23,363868.98,cams,soroti
2019-02-24,336365.064,cams,soroti
2019-02-25,459669.132,cams,soroti
2019-02-26,447467.982,cams,soroti
2019-02-27,475347.546,cams,soroti
2019-02-28,387785.31,cams,soroti
2019-03-01,382886.934,cams,soroti
2019-03-02,267245.802,cams,soroti
2019-03-03,371440.77,cams,soroti
2019-03-04,275120.646,cams,soroti
2019-03-05,378419.376,cams,soroti
2019-03-06,355241.676,cams,soroti
2019-03-07,392462.826,cams,soroti
2019-03-08,315724.188,cams,soroti
2019-03-09,398091.456,cams,soroti
2019-03-10,469088.532,cams,soroti
2019-03-11,366452.616,cams,soroti
2019-03-12,454565.88,cams,soroti
2019-03-13,436906.218,cams,soroti
2019-03-14,436263.204,cams,soroti
2019-03-15,444443.556,cams,soroti
2019-03-16,463723.938,cams,soroti
2019-03-17,370651.026,cams,soroti
2019-03-18,409654.314,cams,soroti
2019-03-19,417438.144,cams,soroti
2019-03-20,417157.98,cams,soroti
